Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity,Prediction
19.02417296,0.011459733668905927,0.36536018362206746,-1.893584537741825,4.397586955,Jumping,1
19.03422096,-0.18730803206325283,0.6623201444863348,-1.6547466609815231,6.296130502,Jumping,1
19.04426896,-0.31383686218321155,0.8465667283824745,-1.3856362763331533,7.453370217,Jumping,1
19.05431696,-0.40079584256866463,0.9368656906997935,-1.1355228178843686,8.165764469,Jumping,1
19.06436496,-0.5292699811603178,0.947719645529767,-0.9443699990245039,9.01241292,Jumping,1
19.07441296,-0.6510390596422951,0.903269321618907,-0.8253678685356206,9.805950503,Jumping,1
19.08446096,-0.7585890447108219,0.8085340155910538,-0.7631684957138679,10.40865551,Jumping,1
19.09450796,-0.8291422630826216,0.7022730613648066,-0.7513747648455337,10.7365268,Jumping,1
19.10455596,-0.8644721775171473,0.6444671957480321,-0.7861945563516369,10.92811961,Jumping,1
19.11460396,-0.8741139067759306,0.607462853204471,-0.8436595965607029,10.97607764,Jumping,1
19.12465196,-0.8315209102596509,0.5638641306161715,-0.9080670117290632,10.65935228,Jumping,1
19.13469996,-0.7327395562717086,0.5163035866589812,-0.9690557025380525,9.957437132,Jumping,1
19.14474796,-0.6383281312515701,0.47632919799364964,-1.006248110799928,9.151181515,Jumping,1
19.15479542,-0.6055760555471364,0.4501239530366033,-1.0030627603580096,8.65370061,Jumping,1
19.16484342,-0.6521811812697687,0.38163861891781314,-0.9650733416313912,8.707274173,Jumping,1
19.17489142,-0.7122520707909913,0.27093318878575606,-0.9024687159315129,8.877768774,Jumping,1
19.18493942,-0.759826125240263,0.20055169044128282,-0.8197287954732276,9.045787004,Jumping,1
19.19498742,-0.8109072358547439,0.15914742082569666,-0.7105538769107956,9.325294525,Jumping,1
19.20503542,-0.8553206198049148,0.08750450014276062,-0.5770212148101114,9.566769727,Jumping,1
19.21508342,-0.8408540628398118,0.05945948148426935,-0.42312268033620165,9.434305718,Jumping,1
19.22513042,-0.7931214001821514,0.07114274504209078,-0.25192483616862565,9.098639437,Jumping,1
19.23517842,-0.75478007027002,0.0801218646946575,-0.07941594442942532,8.832241819,Jumping,1
19.24522642,-0.7253548033225784,0.09008541209528009,0.07299973822379087,8.655161201,Jumping,1
19.25527442,-0.6742591873178589,0.10865331887653566,0.2137568739666352,8.348385379,Jumping,1
19.26532242,-0.5994057927078205,0.15600973665598922,0.35985809451210243,7.891113647,Jumping,1
19.27537042,-0.5635057290282531,0.19951854101286381,0.4891396351423953,7.760553947,Jumping,1
19.28541842,-0.5324185241153366,0.20208047776174104,0.5745299719836495,7.656307906,Jumping,1
19.29546642,-0.46965850843442464,0.15736375241532125,0.6107336553904548,7.248311693,Jumping,1
19.30551442,-0.3773904736148323,0.03437641261991675,0.5937268966214574,6.527907292,Jumping,1
19.31556242,-0.21212454609383327,-0.17651191694473528,0.5308218621124678,5.189023898,Jumping,1
19.32561042,0.02223708475654595,-0.41944473342302296,0.4430212639880367,3.432257144,Jumping,1
19.33565842,0.345826720530351,-0.6479012231577818,0.3381647635489577,1.727615996,Jumping,1
19.34570542,0.8003246272103361,-0.9232052066845956,0.19924087684061292,3.578241946,Jumping,1
19.35575342,1.3076116350780072,-1.1382241368183479,0.05667613674851778,7.309055859,Jumping,1
19.36580142,1.7952755370094766,-1.2212560270404216,-0.037169609758082284,11.03009761,Jumping,1
19.37584942,2.2274131758613325,-1.2787363181490188,-0.0831835705737082,14.41564234,Jumping,1
19.38589742,2.5872192994007706,-1.407905042076775,-0.10195294717911542,17.24381082,Jumping,1
19.39594542,2.8786358861023946,-1.6104724630027134,-0.13536451058868146,19.47404252,Jumping,1
19.45623342,2.775355402365329,-1.8141935898763641,0.3550912612100039,19.05962685,Jumping,1
