Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity_Jumping,Activity_Walking,Prediction,Activity
92.475,0.9379867971798515,-0.16617993849978002,-1.1066947209089981,7.632,0,1,0,Walking
92.485,0.9653284398365904,-0.17637028279426312,-1.103231096469911,7.831,0,1,0,Walking
92.495,1.0056414664514104,-0.17649766209794412,-1.1007802533541522,8.143,0,1,0,Walking
92.505,1.0647757168485437,-0.17025607621757327,-1.0994496077626803,8.615,0,1,0,Walking
92.515,1.13141302267241,-0.15993835261940917,-1.0992150458544636,9.162,0,1,0,Walking
92.525,1.1768128665256927,-0.14936587041388294,-1.0997893937044894,9.556,0,1,0,Walking
92.535,1.1882582053122346,-0.1438885603555983,-1.1010959254549297,9.689,0,1,0,Walking
92.545,1.1768128665256927,-0.139557664030443,-1.1030162640679932,9.651,0,1,0,Walking
92.554,1.1647316755843429,-0.1401945605488482,-1.1051514350829748,9.593,0,1,0,Walking
92.564,1.1442572361995291,-0.1437611810519173,-1.1074049831357478,9.455,0,1,0,Walking
92.574,1.1361183286179881,-0.15165869788014164,-1.109831712410475,9.379,0,1,0,Walking
92.584,1.1488353717141457,-0.1621038007819868,-1.1126486474764414,9.464,0,1,0,Walking
92.594,1.154176529814532,-0.17382269672064232,-1.1161407700912933,9.506,0,1,0,Walking
92.604,1.1618067556722267,-0.18121069633414255,-1.1198959527901262,9.562,0,1,0,Walking
92.614,1.1628241191199193,-0.18439517892616852,-1.123574409631131,9.58,0,1,0,Walking
92.624,1.1480723491283762,-0.17917262747524593,-1.127007343727087,9.503,0,1,0,Walking
92.634,1.146037622232991,-0.1720393864691078,-1.1299580010024106,9.529,0,1,0,Walking
92.644,1.1708358562704986,-0.16146690426358162,-1.131819151096578,9.733,0,1,0,Walking
92.654,1.2117847350401263,-0.14643614642921907,-1.1325886018422235,10.055,0,1,0,Walking
92.664,1.2679940655251434,-0.13306131954271005,-1.1324066519508031,10.486,0,1,0,Walking
92.674,1.3334868374703552,-0.12401738898135634,-1.1313522194475114,10.988,0,1,0,Walking
92.684,1.4001241432942215,-0.11369966538319223,-1.1297059017552618,11.519,0,1,0,Walking
92.694,1.4625648248963556,-0.10312718317766602,-1.1279170931841889,12.035,0,1,0,Walking
92.704,1.5233522908959893,-0.09421063191999336,-1.1261808966299125,12.538,0,1,0,Walking
92.714,1.5904982784437018,-0.08631311509176898,-1.1247011836575176,13.093,0,1,0,Walking
92.724,1.6327188615229455,-0.07051808143532023,-1.123758551689918,13.486,0,1,0,Walking
92.734,1.6303026233346756,-0.05255759961629382,-1.123844046217212,13.582,0,1,0,Walking
92.744,1.5969839704227424,-0.043004151840215915,-1.125273339340177,13.485,0,1,0,Walking
92.754,1.5480233545025353,-0.04211249671444863,-1.128199882774469,13.289,0,1,0,Walking
92.764,1.5073288165948306,-0.051665944490526534,-1.1323014279172106,13.107,0,1,0,Walking
92.774,1.4745188454067437,-0.06618718511016489,-1.1369970504162767,12.897,0,1,0,Walking
92.784,1.4433620898211577,-0.08363814971446715,-1.1419272348235592,12.642,0,1,0,Walking
92.794,1.4082630508757625,-0.11306276886478703,-1.1471599383274205,12.347,0,1,0,Walking
92.803,1.369984751156328,-0.15229559439854684,-1.1526206272373989,12.023,0,1,0,Walking
92.813,1.3332324966084321,-0.2019735228341518,-1.158261073871431,11.702,0,1,0,Walking
92.823,1.3164459997215041,-0.2608227611347915,-1.1640527800537526,11.517,0,1,0,Walking
92.833,1.3252207594578527,-0.32069103386487957,-1.1697348778677485,11.481,0,1,0,Walking
92.843,1.348620118754783,-0.3762284102698123,-1.1750859584094013,11.524,0,1,0,Walking
92.853,1.389696167955372,-0.4306193729416157,-1.17993064828939,11.678,0,1,0,Walking
92.863,1.4576051780888541,-0.48144371511035,-1.184135225298358,12.061,0,1,0,Walking
92.873,1.5297108124440681,-0.5232241267177306,-1.187557198557481,12.527,0,1,0,Walking
92.883,1.587191847238701,-0.5531582630827746,-1.1903412511129496,12.919,0,1,0,Walking
92.893,1.6164410463598635,-0.5706092276870769,-1.1928315532413059,13.124,0,1,0,Walking
92.903,1.6208920114435186,-0.577742468693215,-1.1953130867001962,13.156,0,1,0,Walking
92.913,1.604614196280437,-0.5706092276870769,-1.19798095438524,13.034,0,1,0,Walking
92.923,1.5609947384606162,-0.5517570907422831,-1.2010543730330878,12.719,0,1,0,Walking
92.933,1.4924498761723262,-0.5265359886134375,-1.2045596486521386,12.227,0,1,0,Walking
92.943,1.4260669112103832,-0.49596495572998833,-1.208165763970049,11.742,0,1,0,Walking
92.953,1.362736036591518,-0.46348323329132357,-1.211574584224973,11.267,0,1,0,Walking
92.963,1.325475100319776,-0.4371157174293487,-1.2144770138182335,10.956,0,1,0,Walking
92.973,1.3258566116126607,-0.4189004770029601,-1.2166735655194771,10.899,0,1,0,Walking
92.983,1.2980062872320752,-0.4028506847391493,-1.2185478686178437,10.675,0,1,0,Walking
92.993,1.2420512976089815,-0.3941888920888387,-1.220466015063541,10.292,0,1,0,Walking
93.003,1.1732520944587685,-0.3949531679109249,-1.2228510931583048,9.867,0,1,0,Walking
93.013,1.1007649488106697,-0.39648171955509737,-1.2259858924924147,9.49,0,1,0,Walking
93.023,1.0158151009283365,-0.38998537506736447,-1.2296599649986872,9.052,0,1,0,Walking
93.033,0.9288305261506179,-0.37686530678821745,-1.233535716902678,8.588,0,1,0,Walking
93.042,0.8403199062013605,-0.3601786180060015,-1.2375166928402617,8.111,0,1,0,Walking
93.052,0.7711391917582627,-0.3434919292237854,-1.241234608693864,7.674,0,1,0,Walking
93.062,0.7262480296288262,-0.32846117138942293,-1.2443146038438115,7.291,0,1,0,Walking
93.072,0.6997965799888182,-0.3183982063986209,-1.2466185717460143,6.981,0,1,0,Walking
93.082,0.7017041364532419,-0.31495896519923283,-1.2476598512451071,6.765,0,1,0,Walking
93.092,0.7270110522145956,-0.3143220686808276,-1.247015354039353,6.709,0,1,0,Walking
93.102,0.7637633067624913,-0.3119018619108879,-1.2448933360285706,6.822,0,1,0,Walking
93.112,0.7908506085573072,-0.30247579343849107,-1.2415327434557093,6.914,0,1,0,Walking
93.122,0.8049665263940422,-0.28744503560412854,-1.2368853486387066,6.925,0,1,0,Walking
93.132,0.8230247275905861,-0.2708857261255936,-1.231461926573959,7.013,0,1,0,Walking
93.142,0.8417187809419379,-0.25190620987711887,-1.225578149362244,7.165,0,1,0,Walking
93.152,0.8483316433519399,-0.2317802798955148,-1.219771098008357,7.27,0,1,0,Walking
93.162,0.848585984213863,-0.21139959130654865,-1.2144901668224326,7.348,0,1,0,Walking
93.172,0.8648637993769448,-0.18757966151819447,-1.2097112419634388,7.505,0,1,0,Walking
93.182,0.8854654091927202,-0.1635049731224782,-1.2054124017577112,7.694,0,1,0,Walking
93.192,0.9017432243558021,-0.14044931915621028,-1.2011683657361467,7.818,0,1,0,Walking
93.202,0.9186568916736918,-0.12389000967767529,-1.1965713907685736,7.92,0,1,0,Walking
93.212,0.9453626821756229,-0.11178897582797664,-1.1914000679509744,8.08,0,1,0,Walking
93.222,0.9817334254306339,-0.10643904507337303,-1.1857508526474763,8.321,0,1,0,Walking
93.232,1.0221736224764155,-0.10643904507337303,-1.1796785490422412,8.577,0,1,0,Walking
93.242,1.0601975813339268,-0.1119163551316577,-1.1736588574538027,8.817,0,1,0,Walking
93.252,1.097077006312784,-0.12389000967767529,-1.1678759199409474,9.046,0,1,0,Walking
93.262,1.1309043409485635,-0.1484742152881157,-1.1625138785624622,9.244,0,1,0,Walking
93.272,1.1695641519608828,-0.1873249029108324,-1.1574017442637587,9.479,0,1,0,Walking
93.282,1.2266636754626308,-0.2381492450795667,-1.1522238449440605,9.87,0,1,0,Walking
93.291,1.2816013016380319,-0.2933044835734563,-1.146942913758136,10.264,0,1,0,Walking
93.301,1.3236947142863138,-0.34387406713482854,-1.1417847439447362,10.591,0,1,0,Walking
93.311,1.3643892521940184,-0.395207926518287,-1.1369619757384124,10.93,0,1,0,Walking
93.321,1.4029218927753762,-0.4436120619170816,-1.1328122029136076,11.275,0,1,0,Walking
93.331,1.4436164306830808,-0.4940542661747728,-1.1293968061565838,11.648,0,1,0,Walking
93.341,1.514196019866756,-0.5507380563128348,-1.1263891525297312,12.248,0,1,0,Walking
93.351,1.6437826890166025,-0.6004159847484397,-1.1227260408602915,13.269,0,1,0,Walking
93.361,1.8199137358983863,-0.6251275696625613,-1.117767358277244,14.63,0,1,0,Walking
93.371,2.0018946226044028,-0.6088230187913883,-1.1114824144374578,16.025,0,1,0,Walking
93.381,2.165054285528105,-0.5567248835858437,-1.1044477493583247,17.263,0,1,0,Walking
93.391,2.2479694065150535,-0.47036171569009966,-1.097972086957652,17.856,0,1,0,Walking
93.401,2.184638531896188,-0.3622166868648981,-1.093239197613355,17.317,0,1,0,Walking
93.411,1.9829462283911277,-0.27177738125136086,-1.0908957706985551,15.752,0,1,0,Walking
93.421,1.7417039208570166,-0.21815069440164367,-1.090542831752547,13.923,0,1,0,Walking
93.431,1.516866598916949,-0.20554014333722087,-1.0911807524562016,12.2,0,1,0,Walking
93.441,1.3524352316836303,-0.25661924411331727,-1.092011583888109,10.866,0,1,0,Walking
93.451,1.2823643242238014,-0.34845972206734593,-1.092285604808923,10.246,0,1,0,Walking
93.461,1.2985149689559217,-0.4647570263281339,-1.0922549144657916,10.398,0,1,0,Walking
93.471,1.3717651371897899,-0.5683164002208182,-1.0920707724070047,11.075,0,1,0,Walking
93.481,1.4530270425742375,-0.6155741218864834,-1.0922592988005246,11.769,0,1,0,Walking
93.491,1.4932128987580957,-0.5898435025429136,-1.0934627986847394,12.058,0,1,0,Walking
93.501,1.4812588782477074,-0.5030981967361265,-1.0957010015659465,11.929,0,1,0,Walking
93.511,1.430645046725,-0.39711861607350263,-1.0986998865233335,11.571,0,1,0,Walking
93.521,1.3590480940936323,-0.2959794489507581,-1.1020297887530632,11.112,0,1,0,Walking
93.531,1.2751156096589915,-0.20388421238936738,-1.1052281609408026,10.584,0,1,0,Walking
93.54,1.1913102956553125,-0.12732925087706334,-1.1079398719731763,10.054,0,1,0,Walking
93.55,1.1214937290574067,-0.06949904700587192,-1.109827328075742,9.576,0,1,0,Walking
93.56,1.0722787722752767,-0.027973394005853403,-1.110265761549044,9.152,0,1,0,Walking
93.57,1.0422665505683446,-0.016891394585603042,-1.1093647807614084,8.828,0,1,0,Walking
93.58,1.0169596348069907,-0.035616152226715714,-1.1073392181147523,8.526,0,1,0,Walking
93.59,0.9856757087904428,-0.07561325358256177,-1.104612161910813,8.181,0,1,0,Walking
93.6,0.9667273145771678,-0.11981387195988205,-1.1020560947614615,7.967,0,1,0,Walking
93.61,0.9573167026860111,-0.1564991114200211,-1.0999910731022084,7.873,0,1,0,Walking
93.62,0.9573167026860111,-0.18643324778506512,-1.0981430760122397,7.871,0,1,0,Walking
93.63,0.966981655439091,-0.21381979807648838,-1.0963257692654023,7.944,0,1,0,Walking
93.64,0.9788085055185176,-0.2408242104568685,-1.0945917648784922,8.023,0,1,0,Walking
93.65,0.9941961276648684,-0.26693696771148134,-1.0928336466505506,8.119,0,1,0,Walking
93.66,1.0136532036019896,-0.285534346048913,-1.0908453508491254,8.235,0,1,0,Walking
93.67,1.049642435564116,-0.2944508973065857,-1.0883550487207692,8.472,0,1,0,Walking
93.68,1.0891924395931663,-0.2906295181961545,-1.0851325626919983,8.751,0,1,0,Walking
93.69,1.1124646284591349,-0.27063096751823146,-1.0810529392229216,8.921,0,1,0,Walking
93.7,1.13382926086068,-0.2321624178065579,-1.0761337156524715,9.097,0,1,0,Walking
93.71,1.150870098609531,-0.18681538569610823,-1.070449425671109,9.264,0,1,0,Walking
93.72,1.1684196180822286,-0.14554449130345182,-1.0639891084420017,9.445,0,1,0,Walking
93.73,1.1970329650485836,-0.11484607911632157,-1.05689087050924,9.709,0,1,0,Walking
93.74,1.2246289485672455,-0.09522966634944166,-1.0494484622999358,9.963,0,1,0,Walking
93.75,1.2367101395085953,-0.08491194275127753,-1.041942481237003,10.109,0,1,0,Walking
93.76,1.2493000121737916,-0.08312863249974299,-1.034804784291644,10.274,0,1,0,Walking
93.77,1.255785704152832,-0.08172746015925161,-1.0282480116984103,10.39,0,1,0,Walking
93.779,1.235565605629941,-0.0740847019383893,-1.0221077509048138,10.282,0,1,0,Walking
93.789,1.2145824845212811,-0.06313008182181996,-1.0161384791658046,10.152,0,1,0,Walking
93.799,1.202246952718008,-0.04911835841690576,-1.0102700471256554,10.088,0,1,0,Walking
93.809,1.1920733182410819,-0.029119807738982737,-1.0044279210939042,10.042,0,1,0,Walking
93.819,1.1835528993666564,-0.010395050097870123,-0.9985156457064246,9.992,0,1,0,Walking
93.829,1.1924548295339665,0.0015786044481475227,-0.9926954413483385,10.05,0,1,0,Walking
93.839,1.206189236077817,0.0045083284328113656,-0.9874210866645137,10.141,0,1,0,Walking
93.849,1.2292070840818625,-0.00695580889848207,-0.9831573211366502,10.284,0,1,0,Walking
93.859,1.2763873139686073,-0.033450704064138075,-0.9802899662212541,10.603,0,1,0,Walking
93.869,1.3500189934953604,-0.06911690909482879,-0.979031662152877,11.142,0,1,0,Walking
93.879,1.426702763365191,-0.10274504526662293,-0.9789724736339811,11.706,0,1,0,Walking
93.889,1.4966465003940583,-0.132933940239029,-0.9796805436933641,12.226,0,1,0,Walking
93.899,1.548659206657343,-0.16426924894456443,-0.9808160863892166,12.62,0,1,0,Walking
93.909,1.5884635515483168,-0.19777000581267754,-0.9821138494701911,12.928,0,1,0,Walking
93.919,1.603088151108898,-0.2311433833771096,-0.9833480396975366,13.067,0,1,0,Walking
93.929,1.5959666069750496,-0.25852993366853283,-0.9842490204851725,13.034,0,1,0,Walking
93.939,1.5835039047408153,-0.2773820706133265,-0.9846984147953074,12.935,0,1,0,Walking
93.949,1.5604860567367698,-0.28935572515934416,-0.9848102153309992,12.75,0,1,0,Walking
93.959,1.5176296215027183,-0.29712586268388747,-0.9849965495571529,12.417,0,1,0,Walking
93.969,1.4556976216244304,-0.30502337951211184,-0.9854678655409526,11.925,0,1,0,Walking
93.979,1.4090260734615319,-0.3167422754507674,-0.9856541997671061,11.531,0,1,0,Walking
93.989,1.3707477737420972,-0.33457537796611275,-0.9849329767035239,11.184,0,1,0,Walking
93.999,1.3375562912611256,-0.3566119975029324,-0.9830630579398904,10.886,0,1,0,Walking
94.009,1.301694229729961,-0.3815783410244159,-0.9801430910076979,10.61,0,1,0,Walking
94.019,1.2512075686382151,-0.40323282265019245,-0.9764690185014258,10.249,0,1,0,Walking
94.028,1.1989405215130071,-0.4253968214906931,-0.9724770817270096,9.899,0,1,0,Walking
94.038,1.170072833684729,-0.4465417859017455,-0.9685202196304578,9.758,0,1,0,Walking
94.048,1.1666392320487666,-0.465011784935496,-0.9650609795261039,9.817,0,1,0,Walking
94.058,1.1999578849606998,-0.48067943928826373,-0.9622177384517392,10.112,0,1,0,Walking
94.068,1.2636702708724497,-0.4876853009907209,-0.9598567741980071,10.588,0,1,0,Walking
94.078,1.3183535561859276,-0.47736757739255675,-0.9580022006059389,10.943,0,1,0,Walking
94.088,1.3432789606543967,-0.49048764567170366,-0.9564041105957527,11.064,0,1,0,Walking
94.098,1.2493000121737916,-0.8574674195767752,-0.9619875608782558,12.094,0,1,0,Walking
94.108,1.8499259576053184,-1.3890212538377484,-0.9759779730113274,19.144,0,1,0,Walking
94.118,2.524819434718406,-1.374882151129153,-0.9777558207455678,21.833,0,1,0,Walking
94.128,1.565445703544271,-1.0929917520830152,-0.9777952797581649,13.982,0,1,0,Walking
94.138,1.0322200865223798,-1.009176170260892,-0.9828021900232753,10.813,0,1,0,Walking
94.148,1.0244626902337237,-1.365201324049394,-0.9990132676986226,15.117,0,1,0,Walking
94.158,1.13382926086068,-1.7349834426354487,-1.0176488824813306,18.034,0,1,0,Walking
94.168,1.2944455151651513,-1.5620023482365986,-0.9956000631089653,15.95,0,1,0,Walking
94.178,1.362354525298633,-1.3432920838162556,-0.9344495544201473,28.606,0,1,0,Walking
94.188,1.0799089981329713,-0.9840824474357274,-0.8722818800732683,27.684,0,1,0,Walking
94.198,0.6151010729684081,-0.6401583274969238,-0.8424749803908214,12.481,0,1,0,Walking
94.208,0.46987244081028745,-0.5258990920950324,-0.849606100834081,6.83,0,1,0,Walking
94.218,0.6906403089595846,-0.398519788413994,-0.8697433502628489,12.559,0,1,0,Walking
94.228,0.9152232900377292,-0.4231039940244344,-0.8749607085951444,8.501,0,1,0,Walking
94.238,1.1590090061910718,-0.5737937102791028,-0.8889752345692479,12.419,0,1,0,Walking
94.248,1.1695641519608828,-0.5064100586318335,-0.9033953115061557,12.415,0,1,0,Walking
94.258,1.073041794861046,-0.35444654934035474,-0.9151124460801557,10.857,0,1,0,Walking
94.268,0.9513396924308171,-0.26286082999368815,-0.9277546752828234,10.316,0,1,0,Walking
94.277,0.8895348629834907,-0.1743322139353665,-0.9395485357146512,9.688,0,1,0,Walking
94.287,0.8760547973015635,-0.06478601276967351,-0.9506650164302275,9.491,0,1,0,Walking
94.297,0.8835578527282967,0.06552301489602876,-0.960336858851273,9.44,0,1,0,Walking
94.307,0.8904250560002218,0.18984521528872225,-0.9676630821901521,9.364,0,1,0,Walking
94.317,0.8830491710044504,0.288818934248889,-0.9724332383796793,9.288,0,1,0,Walking
94.327,0.8722396843727164,0.37161548164156394,-0.9741847801055216,9.221,0,1,0,Walking
94.337,0.8827948301425271,0.428171892475945,-0.9732574933094875,9.341,0,1,0,Walking
94.347,0.9245067314979244,0.44829782245754907,-0.9713349625290576,9.638,0,1,0,Walking
94.357,0.9982655814556388,0.4285540303869881,-0.9700350072807167,9.996,0,1,0,Walking
94.367,1.0867762014048963,0.38218796384709014,-0.9705326292729146,10.356,0,1,0,Walking
94.377,1.1499799055928,0.31340313985932944,-0.9728607110161491,10.51,0,1,0,Walking
94.387,1.1871136714335804,0.22958755803720615,-0.975975780843961,10.495,0,1,0,Walking
94.397,1.2120390759020494,0.14870170019974682,-0.9785230793238464,10.447,0,1,0,Walking
94.407,1.2400165707135964,0.0642492218592184,-0.9796388925134004,10.441,0,1,0,Walking
94.417,1.2611268622532181,-0.024279394199103303,-0.9796476611828664,10.428,0,1,0,Walking
94.427,1.2859250962907256,-0.10834973462858861,-0.9793911776009848,10.495,0,1,0,Walking
94.437,1.3036017861943847,-0.18031904120837527,-0.9799348351078795,10.571,0,1,0,Walking
94.447,1.310087478173425,-0.24528248608570485,-0.9819275152440377,10.588,0,1,0,Walking
94.457,1.330561917558239,-0.3106280688740775,-0.9848650195151621,10.713,0,1,0,Walking
94.467,1.3676956833990193,-0.37839385843238993,-0.9882563024311541,10.99,0,1,0,Walking
94.477,1.406864176135185,-0.4404275793250556,-0.99155112998302,11.327,0,1,0,Walking
94.487,1.436876397842117,-0.4937995075674107,-0.9940348556092766,11.628,0,1,0,Walking
94.497,1.4476858844738514,-0.5275550230428859,-0.9953676933681151,11.774,0,1,0,Walking
94.507,1.4451424758546196,-0.5526487458680505,-0.995659251627861,11.82,0,1,0,Walking
94.517,1.4310265580178847,-0.5718830207238872,-0.9954049602133458,11.782,0,1,0,Walking
94.526,1.4013958476038373,-0.5830923994478187,-0.9949270677274464,11.605,0,1,0,Walking
94.536,1.4043207675159535,-0.5944291574754311,-0.9943768337184523,11.652,0,1,0,Walking
94.546,1.442599067235388,-0.5992695710153104,-0.9940260869398105,11.929,0,1,0,Walking
94.556,1.495756307377327,-0.5836019166625427,-0.9944162927310495,12.271,0,1,0,Walking
94.566,1.5513297857075363,-0.5472988151134468,-0.9957052871425577,12.617,0,1,0,Walking
94.576,1.5791801100881215,-0.4976208866778418,-0.9979018388438017,12.771,0,1,0,Walking
94.586,1.5887178924102399,-0.44514061356125406,-1.0006376637172072,12.809,0,1,0,Walking
94.596,1.588590721979278,-0.3981376505029509,-1.0033427982474814,12.804,0,1,0,Walking
94.606,1.5403931286448407,-0.35037041162256155,-1.0059273635725976,12.463,0,1,0,Walking
94.616,1.4305178762940383,-0.308972137926224,-1.0088188323290255,11.695,0,1,0,Walking
94.626,1.2878326527551491,-0.2747071052360247,-1.0123043784417773,10.73,0,1,0,Walking
94.636,1.1357368173251035,-0.252415727091843,-1.016230550195198,9.69,0,1,0,Walking
33.666,1.007549022915834,-0.6048742603772761,-1.0205447355724913,9.035,0,1,0,Walking
33.676,1.0393416306562284,-0.5969767435490518,-1.025130749703232,9.235,0,1,0,Walking
33.686,1.0762210556350855,-0.5914994334907672,-1.030297688186098,9.49,0,1,0,Walking
33.696,1.1000019262249006,-0.5894613646318705,-1.0361792732304462,9.676,0,1,0,Walking
33.706,1.099238903639131,-0.5833471580551807,-1.042869768033037,9.704,0,1,0,Walking
33.716,1.0668104437439287,-0.571246124205482,-1.0503297135812732,9.499,0,1,0,Walking
33.726,1.0257343945433395,-0.5628390901625334,-1.0583903129879333,9.236,0,1,0,Walking
33.736,0.9917798894765985,-0.5630938487698955,-1.0668170043448006,9.028,0,1,0,Walking
33.746,0.9640567355269747,-0.5717556414202062,-1.075118742161777,8.866,0,1,0,Walking
33.756,0.9453626821756229,-0.5862768820398446,-1.082633491894176,8.762,0,1,0,Walking
33.766,0.9425649326944683,-0.6127717772055005,-1.089006122428623,8.779,0,1,0,Walking
33.776,0.9645654172508211,-0.6500939131840447,-1.0941336018988916,8.986,0,1,0,Walking
33.786,0.9992829449033315,-0.6885624628957183,-1.0983052963973616,9.284,0,1,0,Walking
33.796,1.0312027230746874,-0.7252477023558573,-1.1020034827446652,9.569,0,1,0,Walking
33.806,1.0650300577104668,-0.7601496315644619,-1.1056359040709736,9.897,0,1,0,Walking
33.816,1.0932618933839369,-0.7776005961687641,-1.1093340904182774,10.153,0,1,0,Walking
33.826,1.1047072321704787,-0.7770910789540401,-1.1132361483306663,10.252,0,1,0,Walking
33.836,1.102799675706055,-0.7642257692822552,-1.1175897927205567,10.244,0,1,0,Walking
33.846,1.092880382091052,-0.7351832880429784,-1.1224673651110433,10.132,0,1,0,Walking
33.856,1.0825795771831643,-0.7019372897822274,-1.1276474565981083,10.0,0,1,0,Walking
33.866,1.0865218605429732,-0.6716210155061403,-1.1329788076334621,9.974,0,1,0,Walking
33.876,1.0885565874383583,-0.6452534996441652,-1.138132593112129,9.935,0,1,0,Walking
33.886,1.0829610884760492,-0.621178811248449,-1.1428347921132949,9.863,0,1,0,Walking
33.896,1.0707527271037378,-0.5985052951932243,-1.1472673545283796,9.747,0,1,0,Walking
33.906,1.0525673554762323,-0.5735389516717407,-1.1514587785331483,9.579,0,1,0,Walking
33.916,1.0417578688444984,-0.5549415733343092,-1.155286302755076,9.46,0,1,0,Walking
33.926,1.0416306984135366,-0.5490821253649814,-1.158638126658471,9.421,0,1,0,Walking
33.936,1.0431567435850755,-0.5504832977054728,-1.1612314606530532,9.379,0,1,0,Walking
33.946,1.0534575484929631,-0.5523939872606884,-1.1631956426134469,9.401,0,1,0,Walking
33.956,1.067954977622583,-0.5530308837790935,-1.1647937326236333,9.442,0,1,0,Walking
33.966,1.0792731459781635,-0.5484452288465761,-1.1660958800393406,9.455,0,1,0,Walking
33.976,1.0945335976935526,-0.5376179880336879,-1.1670692023500713,9.492,0,1,0,Walking
33.986,1.1151352075093282,-0.5220777129846013,-1.1678693434388479,9.57,0,1,0,Walking
33.996,1.1209850473335605,-0.4987673004109712,-1.1687747085612168,9.552,0,1,0,Walking
34.006,1.1263262054339467,-0.4851377149171001,-1.1700571264706257,9.559,0,1,0,Walking
34.016,1.1489625421451075,-0.481571094414031,-1.17177578568597,9.72,0,1,0,Walking
34.026,1.1633328008437656,-0.4596618541808924,-1.1735755550938753,9.813,0,1,0,Walking
34.036,1.1488353717141457,-0.4242504077575638,-1.1753599793302152,9.707,0,1,0,Walking
34.046,1.1442572361995291,-0.40705420176062357,-1.1769887596835327,9.695,0,1,0,Walking
34.056,1.1626969486889576,-0.39431627139251973,-1.1782339107477109,9.848,0,1,0,Walking
34.066,1.199830714529738,-0.4145695806778048,-1.1791940800542426,10.169,0,1,0,Walking
34.076,1.220305153914552,-0.43915378628824525,-1.1801827475365387,10.377,0,1,0,Walking
34.086,1.2270451867555154,-0.43023723503057254,-1.181405976927052,10.45,0,1,0,Walking
34.096,1.2300972770985934,-0.4107482015673737,-1.1831443656486949,10.486,0,1,0,Walking
34.106,1.260236669236487,-0.4127862704262703,-1.1858626531831684,10.753,0,1,0,Walking
34.116,1.302330081884769,-0.4259063387054173,-1.182445064258778,11.126,0,1,0,Walking
34.126,1.3187350674788123,-0.4241230284538827,-1.1714820352588577,11.296,0,1,0,Walking
34.136,1.3268739750603533,-0.4233587526317965,-1.1736347436127712,11.409,0,1,0,Walking
34.146,1.3469669031522824,-0.4205564079508136,-1.178165953559349,11.605,0,1,0,Walking
34.156,1.378632340461715,-0.4171171667514256,-1.1779357759858653,11.87,0,1,0,Walking
34.166,1.4125868455284558,-0.4112577187820978,-1.166380861796987,12.141,0,1,0,Walking
34.176,1.4419632150805803,-0.4075637189753477,-1.1521602720904316,12.373,0,1,0,Walking
34.186,1.4713395846327046,-0.39571744373301115,-1.178681112890479,12.606,0,1,0,Walking
34.196,1.498808397720405,-0.3855270994385281,-1.2444461338858022,12.836,0,1,0,Walking
34.206,1.5311096871846455,-0.3771200653955796,-1.311686483518787,13.116,0,1,0,Walking
34.216,1.5635381470798477,-0.3745724793219588,-1.347206171358361,13.405,0,1,0,Walking
34.226,1.5785442579333138,-0.37673792748453644,-1.346587980161005,13.578,0,1,0,Walking
34.236,1.567098919146772,-0.37686530678821745,-1.3336081571838947,13.554,0,1,0,Walking
34.246,1.5286934489963755,-0.37113323812257076,-1.3362299893542415,13.322,0,1,0,Walking
34.256,1.47986000350713,-0.36820351413790686,-1.3306399625696392,13.007,0,1,0,Walking
34.266,1.441073022063849,-0.3724070311593812,-1.3251617363207286,12.757,0,1,0,Walking
34.276,1.405719642256531,-0.38208785823914004,-1.322669242025006,12.484,0,1,0,Walking
34.286,1.3829561351144086,-0.4031054433465114,-1.319196848916453,12.253,0,1,0,Walking
34.296,1.3894418270934492,-0.4265432352238224,-1.3161124694317723,12.171,0,1,0,Walking
34.306,1.4109336299259554,-0.4473060617238317,-1.3130697411270553,12.178,0,1,0,Walking
34.316,1.4331884553442313,-0.46310109538028044,-1.3103909126051791,12.182,0,1,0,Walking
34.326,1.4551889399005842,-0.4764759222667895,-1.3087358262434636,12.199,0,1,0,Walking
34.336,1.4710852437707813,-0.4832270253618845,-1.3081527097239716,12.189,0,1,0,Walking
34.346,1.4677788125657802,-0.48794005959808295,-1.3091589145452003,12.053,0,1,0,Walking
34.356,1.4473043731809665,-0.49125192149378993,-1.3118443195691756,11.801,0,1,0,Walking
34.366,1.42581257034846,-0.4944364040858159,-1.31548550956495,11.566,0,1,0,Walking
34.376,1.4166562993192264,-0.49685661085575555,-1.3193064572847786,11.454,0,1,0,Walking
34.386,1.4191997079384582,-0.5036077139508507,-1.3226122456734766,11.468,0,1,0,Walking
34.396,1.417673662766919,-0.5135432996379716,-1.3252033875006923,11.473,0,1,0,Walking
34.406,1.39758073467499,-0.5209312992514719,-1.3272706013273121,11.356,0,1,0,Walking
34.416,1.3595567758174785,-0.534688264049024,-1.3293400073212982,11.123,0,1,0,Walking
34.426,1.3174633631691965,-0.5518844700459642,-1.3317360462528944,10.868,0,1,0,Walking
34.436,1.2751156096589915,-0.5633486073772577,-1.3341890815360202,10.595,0,1,0,Walking
34.446,1.2356927760609027,-0.5709913655981199,-1.336639924651779,10.33,0,1,0,Walking
34.456,1.202882804872816,-0.5764686756564046,-1.338818939014091,10.098,0,1,0,Walking
34.466,1.1573557905885714,-0.5737937102791028,-1.340750238463987,9.75,0,1,0,Walking
