"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.945403247E2,1.185534668E0,4.111949158E-1,2.230361938E-2,1.255018390E0
1.945503877E2,1.031205597E0,2.240840149E-1,5.059478760E-2,1.056484009E0
1.945604497E2,7.352709961E-1,5.822891235E-2,-4.221221924E-2,7.387800183E-1
1.945705117E2,2.836601257E-1,-1.140628052E-1,-2.043251038E-1,3.677256294E-1
1.945805747E2,-1.083746338E-1,-2.963836670E-1,-3.005749512E-1,4.358137682E-1
1.945906367E2,-6.126759338E-1,-3.969744873E-1,-2.644999695E-1,7.764797340E-1
1.946006987E2,-1.432071991E0,-5.519023132E-1,-8.532257080E-2,1.537109720E0
1.946107617E2,-2.265239410E0,-8.764274597E-1,1.471440125E-1,2.433328182E0
1.946208237E2,-2.888094177E0,-1.331181793E0,2.965333557E-1,3.193910608E0
1.946308857E2,-3.882027283E0,-1.653012543E0,1.953437805E-1,4.223830665E0
1.946409487E2,-5.585634613E0,-1.954785004E0,1.601669312E-1,5.919979044E0
1.946510107E2,-8.101902008E0,-2.405198364E0,4.403842163E-1,8.462844296E0
1.946610727E2,-1.144924118E1,-3.173550568E0,1.004261627E0,1.192330022E1
1.946711357E2,-1.504386612E1,-4.091591492E0,1.854343872E0,1.570024267E1
1.946811977E2,-1.773467056E1,-4.515360260E0,2.843786316E0,1.852010094E1
1.946912597E2,-1.975277390E1,-4.282594299E0,3.075504456E0,2.044434930E1
1.947013227E2,-2.141746216E1,-4.089944916E0,2.755469971E0,2.197789684E1
1.947113847E2,-2.229912872E1,-4.111949158E0,2.925666046E0,2.286304419E1
1.947214467E2,-2.209166016E1,-3.898493042E0,3.360212402E0,2.268326969E1
1.947315097E2,-2.097528168E1,-3.544479218E0,3.393293610E0,2.154159270E1
1.947415717E2,-1.941836929E1,-3.162473602E0,2.898722076E0,1.988660089E1
1.947516337E2,-1.819646027E1,-2.831960907E0,2.053429871E0,1.852964498E1
1.947616967E2,-1.772254578E1,-2.553689575E0,1.360371094E0,1.795718711E1
1.947717587E2,-1.752735168E1,-1.884730682E0,1.284478912E0,1.767512809E1
1.947818207E2,-1.713037720E1,-9.533674622E-1,1.542991333E0,1.722613000E1
1.947918837E2,-1.669687866E1,-2.603086853E-1,1.468895416E0,1.676338783E1
1.948019457E2,-1.651470749E1,-4.595443726E-2,9.861492920E-1,1.654418828E1
1.948120077E2,-1.668250854E1,-2.266287231E-1,6.030958557E-1,1.669494464E1
1.948220707E2,-1.754232056E1,-5.996530151E-1,7.750881958E-1,1.756967148E1
1.948321327E2,-1.900552780E1,-7.457492065E-1,1.398841095E0,1.907152289E1
1.948421947E2,-2.023507095E1,-3.585044861E-1,2.428549805E0,2.038343632E1
1.948522577E2,-2.047487228E1,1.457968140E-1,3.365750885E0,2.075017905E1
1.948623197E2,-1.994213013E1,2.941383362E-1,3.494034119E0,2.024804548E1
1.948723817E2,-1.850167557E1,1.407073975E-2,2.698438568E0,1.869742676E1
1.948824447E2,-1.624915970E1,-2.454895020E-1,1.582658844E0,1.632789837E1
1.948925067E2,-1.337827972E1,-1.721420288E-2,6.682104492E-1,1.339496808E1
1.949025697E2,-1.023406815E1,7.863148499E-1,6.481521606E-2,1.026443583E1
1.949126317E2,-7.256759491E0,1.733395386E0,-1.628613281E-1,7.462689976E0
1.949226937E2,-4.666845245E0,2.497855682E0,-1.026864624E-1,5.294267850E0
1.949327522E2,-2.641856232E0,2.951412506E0,6.286926270E-3,3.961095765E0
1.949428142E2,-1.146166534E0,3.079546051E0,7.664062500E-2,3.286818430E0
1.949528762E2,1.740879822E-1,2.850971375E0,-3.622467041E-2,2.856511269E0
1.949629392E2,1.424587555E0,2.476599884E0,-2.878514099E-1,2.871559702E0
1.949730012E2,2.343825989E0,2.427501984E0,-4.564009094E-1,3.405082662E0
1.949830632E2,2.910996552E0,2.554288330E0,-4.436773682E-1,3.898094330E0
1.949931262E2,3.142864380E0,2.580334167E0,-3.224295044E-1,4.079176597E0
1.950031882E2,3.052003326E0,2.522704010E0,-1.486408997E-1,3.962430308E0
1.950132502E2,2.660417633E0,2.449655914E0,4.296066284E-2,3.616694858E0
1.950233132E2,2.132465515E0,2.308948517E0,2.737806702E-1,3.154933958E0
1.950333752E2,1.640289001E0,2.102976837E0,4.492158508E-1,2.704598763E0
1.950434372E2,1.151854706E0,1.873354340E0,4.219725037E-1,2.239260266E0
1.950535002E2,5.733078003E-1,1.640438690E0,2.420466614E-1,1.754510620E0
1.950635622E2,-1.675016785E-1,1.490749969E0,1.645079041E-1,1.509123963E0
1.950736242E2,-1.024619293E0,1.244362335E0,3.300636292E-1,1.645364494E0
1.950836872E2,-1.795815582E0,9.116043091E-1,5.806425476E-1,2.095977526E0
1.950937492E2,-2.422711945E0,5.330415344E-1,6.908134460E-1,2.575051390E0
1.951038112E2,-2.812950439E0,1.919009399E-1,6.514453125E-1,2.893768674E0
1.951138742E2,-3.025508423E0,-6.526428223E-2,4.465214539E-1,3.058977289E0
1.951239362E2,-3.329077148E0,-4.324507141E-1,1.703457642E-1,3.361366680E0
1.951339982E2,-4.413871307E0,-1.082548828E0,-1.414558411E-1,4.546887027E0
1.951440612E2,-6.550677795E0,-1.909878387E0,-2.661465454E-1,6.828605203E0
1.951541232E2,-9.206155701E0,-2.606829071E0,5.373825073E-2,9.568267784E0
1.951641862E2,-1.227552292E1,-3.301684113E0,6.483018494E-1,1.272831003E1
1.951742482E2,-1.512978745E1,-4.207450562E0,1.328188019E0,1.575998705E1
1.951843102E2,-1.719653961E1,-4.949756927E0,1.817370758E0,1.798677027E1
1.951943732E2,-1.894280823E1,-5.554499359E0,1.618733826E0,1.980663389E1
1.952044352E2,-2.042038559E1,-5.970184937E0,1.455423431E0,2.132495048E1
1.952144972E2,-2.085837479E1,-5.474565582E0,1.961820374E0,2.165390049E1
1.952245602E2,-2.027758255E1,-4.552033997E0,2.446811829E0,2.092577969E1
1.952346222E2,-1.946537155E1,-4.650229797E0,2.007475433E0,2.011355972E1
1.952446842E2,-1.898502045E1,-5.080285492E0,1.226549377E0,1.969123474E1
1.952547472E2,-1.874911102E1,-4.513863373E0,1.173260193E0,1.932047272E1
1.952648092E2,-1.838581650E1,-3.683540039E0,1.549577637E0,1.881509783E1
1.952748712E2,-1.835273529E1,-3.332969055E0,1.346599731E0,1.870146802E1
1.952849342E2,-1.855915604E1,-3.563789062E0,6.409671021E-1,1.890909051E1
1.952949962E2,-2.056019485E1,-4.099824371E0,7.837701416E-1,2.097962030E1
1.953050582E2,-2.222712845E1,-3.630699921E0,1.540895691E0,2.257435670E1
1.953151212E2,-2.203417969E1,-1.884281616E0,3.345842285E0,2.236627489E1
1.953251832E2,-2.136372391E1,-1.296603699E0,3.796405334E0,2.173712432E1
1.953352452E2,-2.020109161E1,-1.864672394E0,2.582878876E0,2.045073028E1
1.953453082E2,-1.857981308E1,-2.176174622E0,1.393751678E0,1.875867090E1
1.953553702E2,-1.679791855E1,-1.929936676E0,9.180409241E-1,1.693332579E1
1.953654332E2,-1.490899658E1,-1.258133698E0,9.184899902E-1,1.499015355E1
1.953754952E2,-1.294942154E1,-4.177812195E-1,8.982820129E-1,1.298726183E1
1.953855572E2,-1.097682358E1,3.689826965E-1,7.319778442E-1,1.100738823E1
1.953956202E2,-9.175170135E0,9.824070740E-1,4.960684204E-1,9.240939051E0
1.954056822E2,-7.894283752E0,1.298250275E0,3.254232788E-1,8.006938869E0
1.954157442E2,-6.943760376E0,1.396595764E0,3.246748352E-1,7.090253990E0
1.954258072E2,-6.037095795E0,1.502276001E0,3.891906738E-1,6.233364116E0
1.954358692E2,-5.083578644E0,1.615740051E0,2.791694641E-1,5.341472019E0
1.954459312E2,-4.114643555E0,1.616787872E0,3.562591553E-2,4.421036509E0
1.954559942E2,-3.182232513E0,1.607058105E0,-1.040336609E-1,3.566519666E0
1.954660562E2,-2.203268280E0,1.629212036E0,-9.056167603E-2,2.741701003E0
1.954761182E2,-1.214424591E0,1.630559235E0,-8.831634521E-2,2.035030782E0
1.954861812E2,-4.903802490E-1,1.729353790E0,-1.478924561E-1,1.803610129E0
1.954962432E2,9.639953613E-2,1.783092041E0,-2.815644836E-1,1.807757909E0
1.955063052E2,5.113366699E-1,1.578467560E0,-5.345384216E-1,1.743202900E0
1.955163682E2,6.782395935E-1,1.401834869E0,-7.090754700E-1,1.711121845E0
1.955264302E2,6.719526672E-1,1.384770355E0,-7.277865601E-1,1.702581158E0
1.955364932E2,5.800437927E-1,1.355880432E0,-6.273454285E-1,1.602630598E0
1.955465552E2,4.258644104E-1,1.245859222E0,-4.737648010E-1,1.399277951E0
1.955566172E2,9.669891357E-2,1.040186920E0,-3.622467041E-1,1.105695339E0
1.955666802E2,-3.537144470E-1,7.852670288E-1,-3.826043701E-1,9.424140919E-1
1.955767422E2,-8.837622070E-1,5.872288513E-1,-4.610412598E-1,1.156906394E0
1.955868042E2,-1.560355225E0,4.342469788E-1,-5.028044128E-1,1.695904226E0
1.955968672E2,-2.230361938E0,3.171903992E-1,-2.552192688E-1,2.267214370E0
1.956069292E2,-2.975362701E0,1.945953369E-1,-7.229965210E-2,2.982595814E0
1.956169912E2,-4.240082703E0,-2.414479065E-1,2.454895020E-2,4.247022612E0
1.956270542E2,-6.076014862E0,-9.849517822E-1,2.315684509E-1,6.159684291E0
1.956371162E2,-8.383466492E0,-1.770069122E0,9.276210022E-1,8.618360392E0
1.956471782E2,-1.109986771E1,-2.266137543E0,1.892065430E0,1.148574569E1
1.956572412E2,-1.369172791E1,-2.653831329E0,2.626438293E0,1.419170222E1
1.956673032E2,-1.595801514E1,-3.570824432E0,2.536774750E0,1.654824040E1
1.956773662E2,-1.794408508E1,-4.800367584E0,2.145039368E0,1.869852701E1
1.956874282E2,-1.918335800E1,-5.353018341E0,2.586321716E0,2.008345313E1
1.956974902E2,-1.958976288E1,-5.195695496E0,3.253783722E0,2.052659664E1
1.957075532E2,-1.954201218E1,-5.283862152E0,2.965932312E0,2.045986788E1
1.957176152E2,-1.897319504E1,-5.464536438E0,2.197131042E0,1.986632007E1
1.957276772E2,-1.776206360E1,-4.939727783E0,1.907633057E0,1.853458599E1
1.957377402E2,-1.691991486E1,-4.299060059E0,1.381776581E0,1.751213130E1
1.957478022E2,-1.719100113E1,-4.521347809E0,5.990542603E-1,1.778572382E1
1.957578642E2,-1.794648010E1,-4.814588013E0,5.644761658E-1,1.858964871E1
1.957679272E2,-1.854164246E1,-4.457131348E0,1.196012878E0,1.910730153E1
1.957779892E2,-1.892170212E1,-4.143832855E0,1.140777740E0,1.940369902E1
1.957880522E2,-1.997506165E1,-4.581073608E0,5.718109131E-2,2.049372081E1
1.957981142E2,-2.177297287E1,-5.345234528E0,-5.716612244E-1,2.242678480E1
1.958081762E2,-2.268203247E1,-4.910239105E0,9.128018188E-1,2.322537949E1
1.958182392E2,-2.200109848E1,-3.823049927E0,2.544109497E0,2.247524278E1
1.958283012E2,-2.091690308E1,-3.547772369E0,2.166893921E0,2.132601586E1
1.958383632E2,-1.999437149E1,-3.711531830E0,7.988887024E-1,2.035162360E1
1.958484262E2,-1.888862091E1,-3.591032410E0,2.092648315E-1,1.922808637E1
1.958584882E2,-1.731838623E1,-3.159928894E0,2.498304749E-1,1.760608041E1
1.958685502E2,-1.539279053E1,-2.746937714E0,7.095245361E-2,1.563613447E1
1.958786132E2,-1.320688614E1,-2.280657349E0,-4.261637878E-1,1.340913327E1
1.958886752E2,-1.101125198E1,-1.724114685E0,-9.819580078E-1,1.118858719E1
1.958987372E2,-8.994795227E0,-1.248553619E0,-1.327289886E0,9.177522855E0
1.959088002E2,-7.065906372E0,-8.984317017E-1,-1.335223389E0,7.246863727E0
1.959188622E2,-5.290149078E0,-6.611750793E-1,-1.302441559E0,5.488094731E0
1.959289260E2,-3.765868835E0,-5.132826233E-1,-1.294807434E0,4.015190335E0
1.959389880E2,-2.414628754E0,-2.697390747E-1,-1.299298096E0,2.755243497E0
1.959490500E2,-1.488953705E0,-9.086105347E-2,-1.296903076E0,1.976662959E0
1.959591130E2,-4.707710266E-1,2.589614868E-2,-1.340163116E0,1.420680523E0
1.959691750E2,5.716612244E-1,1.484912109E-1,-1.162332916E0,1.303788328E0
1.959792370E2,1.346599731E0,1.591191101E-1,-1.165775757E0,1.788206600E0
1.959893000E2,1.789229279E0,1.588197327E-1,-1.284329224E0,2.208181757E0
1.959993620E2,2.169588318E0,2.384541321E-1,-1.301842804E0,2.541410736E0
1.960094250E2,2.488574982E0,4.577481079E-1,-1.171763306E0,2.788470551E0
1.960194870E2,2.557431793E0,5.586383057E-1,-9.813592529E-1,2.795639483E0
1.960295490E2,2.646346893E0,4.824467468E-1,-9.178912354E-1,2.842258092E0
1.960396120E2,2.789598999E0,4.400848389E-1,-5.854325867E-1,2.884140869E0
1.960496740E2,2.389181671E0,4.746629333E-1,-4.387376404E-1,2.475072661E0
1.960597360E2,1.784139862E0,3.565585327E-1,-5.575904846E-1,1.902944083E0
1.960697990E2,1.099463654E0,1.637594604E-1,-5.083428955E-1,1.222313375E0
1.960798610E2,3.194357300E-1,1.586700439E-2,-3.161425781E-1,4.497077686E-1
1.960899230E2,-4.903802490E-1,-1.176553345E-1,-2.409988403E-2,5.048726283E-1
1.960999860E2,-1.375040588E0,-2.628533936E-1,2.998265076E-1,1.431685881E0
1.961100480E2,-2.284549255E0,-4.498146057E-1,6.390211487E-1,2.414507508E0
1.961201110E2,-3.046315155E0,-6.007008362E-1,7.909552002E-1,3.204136022E0
1.961301730E2,-3.860023041E0,-7.939489746E-1,7.002438354E-1,4.002558467E0
1.961402350E2,-5.121300201E0,-1.231040039E0,5.637277222E-1,5.297260072E0
1.961502980E2,-7.084767151E0,-2.022893372E0,6.054908752E-1,7.392742548E0
1.961603600E2,-9.644743652E0,-3.014281769E0,1.098415833E0,1.016432448E1
1.961704220E2,-1.261441818E1,-3.831731873E0,1.720222778E0,1.329529547E1
1.961804850E2,-1.552616318E1,-4.087549896E0,2.453547821E0,1.624160411E1
1.961905470E2,-1.732257751E1,-3.606150970E0,3.441194000E0,1.802547732E1
1.962006090E2,-1.811577805E1,-3.322341156E0,4.049379272E0,1.885780574E1
1.962106720E2,-1.894774796E1,-4.045337677E0,3.600462799E0,1.970647716E1
1.962207340E2,-1.967703140E1,-5.098248138E0,3.044818268E0,2.055355486E1
1.962307970E2,-1.996323624E1,-5.403912506E0,3.125799866E0,2.091658902E1
1.962408590E2,-1.986638763E1,-5.049449615E0,3.328628082E0,2.076656120E1
1.962509210E2,-1.966101471E1,-4.565356293E0,3.066373444E0,2.041569552E1
1.962609840E2,-1.927556625E1,-3.989204407E0,2.649190979E0,1.986150596E1
1.962710460E2,-1.865615433E1,-3.328029327E0,2.648592224E0,1.913486123E1
1.962811080E2,-1.789872940E1,-2.852318573E0,2.546504517E0,1.830259328E1
1.962911710E2,-1.724833191E1,-2.599045258E0,2.054926758E0,1.756367598E1
1.963012330E2,-1.676573547E1,-2.385738831E0,1.716330872E0,1.702138148E1
1.963112960E2,-1.659553940E1,-2.282902679E0,1.349144440E0,1.680606329E1
1.963213580E2,-1.702035599E1,-2.466121674E0,1.036594391E0,1.722930068E1
1.963314200E2,-1.789887909E1,-2.816243591E0,8.283773804E-1,1.813800732E1
1.963414830E2,-1.874192596E1,-2.860252075E0,8.457412720E-1,1.897777935E1
1.963515450E2,-1.912647629E1,-2.625091095E0,9.363029480E-1,1.932847282E1
1.963616070E2,-1.912318314E1,-2.571352844E0,7.559280396E-1,1.931008586E1
1.963716700E2,-1.884925278E1,-2.655627594E0,4.607418823E-1,1.904098136E1
1.963817320E2,-1.842937592E1,-2.534828796E0,4.902305603E-1,1.860934119E1
1.963917940E2,-1.770832535E1,-2.298619995E0,8.138575745E-1,1.787542460E1
1.964018570E2,-1.675241318E1,-2.043700104E0,8.963360596E-1,1.690039869E1
1.964119190E2,-1.574396027E1,-1.760039978E0,7.583230591E-1,1.586017274E1
1.964219820E2,-1.448283279E1,-1.402134247E0,6.245013428E-1,1.456394274E1
1.964320440E2,-1.303324722E1,-1.029708710E0,4.296066284E-1,1.308091721E1
1.964421060E2,-1.151315826E1,-6.414161682E-1,1.725910950E-1,1.153230314E1
1.964521690E2,-1.000309845E1,-2.897973633E-1,-7.035369873E-3,1.000729787E1
1.964622310E2,-8.718769226E0,-2.544708252E-3,-9.744735718E-2,8.719314152E0
1.964722930E2,-7.744295654E0,2.119592285E-1,-1.001417542E-1,7.747842943E0
1.964823560E2,-6.836283875E0,3.628454590E-1,-6.376739502E-2,6.846203351E0
1.964924180E2,-6.070626068E0,4.513114929E-1,-7.843688965E-2,6.087884301E0
1.965024810E2,-5.450914764E0,5.294490051E-1,-5.044509888E-2,5.476799497E0
1.965125430E2,-4.749323730E0,6.465055847E-1,-7.723937988E-2,4.793747103E0
1.965226050E2,-4.010160828E0,7.491920471E-1,-2.005828857E-1,4.084472069E0
1.965326680E2,-3.398532715E0,8.657995605E-1,-3.716770935E-1,3.526723317E0
1.965427300E2,-3.121758270E0,9.639953613E-1,-4.334985352E-1,3.295843251E0
1.965527920E2,-3.275488586E0,9.357041931E-1,-3.951782227E-1,3.429363446E0
1.965628550E2,-3.683240662E0,7.900570679E-1,-3.240760803E-1,3.780936028E0
1.965729170E2,-4.137695618E0,6.614744568E-1,-1.938468933E-1,4.194716927E0
1.965829800E2,-4.527185669E0,5.656736755E-1,-1.239422607E-1,4.564072575E0
1.965930420E2,-4.764741669E0,4.802014160E-1,-1.666035461E-1,4.791775591E0
1.966031040E2,-5.043013000E0,3.472778320E-1,-1.971400452E-1,5.058798890E0
1.966131670E2,-5.491779785E0,2.516267395E-1,-1.351689148E-1,5.499202839E0
1.966232290E2,-6.072721710E0,1.645079041E-1,1.140628052E-1,6.076020255E0
1.966332910E2,-6.651567993E0,-1.990859985E-2,3.462300110E-1,6.660602701E0
1.966433540E2,-7.549400940E0,-3.306623840E-1,4.668791199E-1,7.571048030E0
1.966534160E2,-8.729995880E0,-6.292913818E-1,6.770420837E-1,8.778793863E0
1.966634790E2,-9.806407471E0,-8.485853577E-1,9.925859070E-1,9.892974850E0
1.966735410E2,-1.080228653E1,-1.065184937E0,1.319506073E0,1.093458319E1
1.966836030E2,-1.175310928E1,-1.274449768E0,1.521885223E0,1.191956101E1
1.966936660E2,-1.268043091E1,-1.454375610E0,1.825453949E0,1.289344091E1
1.967037280E2,-1.360610596E1,-1.500030670E0,2.287243652E0,1.387831744E1
1.967137910E2,-1.435110672E1,-1.471739502E0,2.669099579E0,1.467120901E1
1.967238530E2,-1.481918335E1,-1.574575653E0,2.779120789E0,1.515951833E1
1.967339150E2,-1.512574585E1,-1.727557526E0,2.817441101E0,1.548259077E1
1.967439780E2,-1.505913437E1,-1.602567444E0,3.107238464E0,1.545964687E1
1.967540400E2,-1.454001389E1,-1.252445526E0,3.471730499E0,1.500111783E1
1.967641020E2,-1.377315857E1,-1.040186920E0,3.562890930E0,1.426450411E1
1.967741650E2,-1.306767563E1,-1.050665131E0,3.459156647E0,1.355853267E1
1.967842270E2,-1.242655884E1,-1.040037231E0,3.448528748E0,1.293805984E1
1.967942900E2,-1.178708862E1,-1.013692017E0,3.438050537E0,1.232003333E1
1.968043520E2,-1.124581421E1,-1.040037231E0,3.269800415E0,1.175761921E1
1.968144140E2,-1.098924774E1,-9.563612366E-1,3.094664612E0,1.145666364E1
1.968244770E2,-1.109432922E1,-8.508306885E-1,3.064577179E0,1.154121688E1
1.968345390E2,-1.114387619E1,-8.114625549E-1,3.230581970E0,1.163104071E1
1.968446010E2,-1.089599167E1,-8.258326721E-1,3.285667419E0,1.141053217E1
1.968546640E2,-1.047506699E1,-8.910969543E-1,3.114722900E0,1.096460582E1
1.968647260E2,-9.973909149E0,-9.074130249E-1,2.828667755E0,1.040690268E1
1.968747890E2,-9.683812408E0,-8.455915833E-1,2.685415649E0,1.008477591E1
1.968848510E2,-9.557325439E0,-8.295748901E-1,2.603535919E0,9.940274812E0
1.968949130E2,-9.538464661E0,-8.454418945E-1,2.521656189E0,9.902314377E0
1.969049760E2,-9.670340424E0,-8.955876160E-1,2.458936615E0,1.001817999E1
1.969150380E2,-9.805659027E0,-9.404942322E-1,2.464026031E0,1.015415691E1
1.969251000E2,-9.776918793E0,-9.211843872E-1,2.447859650E0,1.012070841E1
1.969351621E2,-9.606722717E0,-9.027726746E-1,2.374661865E0,9.936958229E0
1.969452241E2,-9.359736328E0,-9.732760620E-1,2.330204315E0,9.694420177E0
1.969552871E2,-9.178163910E0,-1.060843964E0,2.387385406E0,9.542729785E0
1.969653491E2,-9.028624878E0,-1.171763306E0,2.479443970E0,9.435928085E0
1.969754111E2,-8.851992188E0,-1.354533234E0,2.483635254E0,9.293060316E0
1.969854741E2,-8.947044525E0,-1.474433899E0,2.420316925E0,9.385174217E0
1.969955361E2,-9.195677490E0,-1.579814758E0,2.449506226E0,9.646573481E0
1.970055991E2,-9.299860840E0,-1.697919159E0,2.566862183E0,9.795872732E0
1.970156611E2,-9.257648621E0,-1.798959045E0,2.549049225E0,9.769235568E0
1.970257231E2,-9.106912079E0,-1.850751343E0,2.429148560E0,9.605305350E0
1.970357861E2,-8.929680634E0,-1.844614105E0,2.300865326E0,9.404029916E0
1.970458481E2,-9.050030365E0,-1.844015350E0,2.151475983E0,9.483263738E0
1.970559101E2,-9.410181427E0,-1.934726715E0,2.070494385E0,9.827595278E0
1.970659731E2,-9.729467468E0,-2.104174347E0,2.092498627E0,1.017195347E1
1.970760351E2,-9.966125336E0,-2.278711395E0,2.113305359E0,1.043945589E1
1.970860981E2,-9.999056854E0,-2.383044434E0,1.935624847E0,1.045976493E1
1.970961601E2,-9.721833344E0,-2.324516144E0,1.736089783E0,1.014551263E1
1.971062221E2,-9.394164734E0,-2.163002014E0,1.470991058E0,9.751549798E0
1.971162851E2,-9.324110413E0,-2.039209442E0,1.286724243E0,9.630839497E0
1.971263471E2,-9.420509949E0,-1.967358856E0,1.260828094E0,9.705987639E0
1.971364101E2,-9.406888275E0,-1.916464691E0,1.290765839E0,9.686509195E0
1.971464721E2,-9.336684265E0,-1.897603912E0,1.149609375E0,9.596675226E0
1.971565341E2,-9.276359711E0,-1.913021851E0,8.894503784E-1,9.513234153E0
1.971665971E2,-9.181007996E0,-1.952839050E0,6.987469482E-1,9.412371405E0
1.971766591E2,-9.131461029E0,-1.954635315E0,5.387297058E-1,9.353844634E0
1.971867211E2,-9.061706085E0,-1.861379242E0,4.397854614E-1,9.261353093E0
1.971967841E2,-9.010512543E0,-1.771266632E0,3.237767029E-1,9.188664382E0
1.972068461E2,-8.970395966E0,-1.740730133E0,1.800755310E-1,9.139506134E0
1.972169091E2,-8.910969543E0,-1.728605347E0,9.804611206E-2,9.077613546E0
1.972269711E2,-8.872798920E0,-1.700463867E0,8.277786255E-2,9.034654958E0
1.972370331E2,-8.824898529E0,-1.682351532E0,-1.197509766E-3,8.983826699E0
1.972470961E2,-8.856782227E0,-1.664688263E0,-1.137634277E-1,9.012586784E0
1.972571581E2,-8.977431335E0,-1.681303711E0,-1.712438965E-1,9.135117953E0
1.972672211E2,-9.132359161E0,-1.723515930E0,-1.884580994E-1,9.295483176E0
1.972772831E2,-9.316176910E0,-1.791474609E0,-1.851649475E-1,9.488667955E0
1.972873451E2,-9.570348358E0,-1.823507996E0,-1.495390320E-1,9.743670306E0
1.972974081E2,-9.803413696E0,-1.815724182E0,-3.622467041E-2,9.970209959E0
1.973074701E2,-9.955946503E0,-1.763931885E0,1.434017944E-1,1.011201713E1
1.973175331E2,-9.882898407E0,-1.601369934E0,3.317102051E-1,1.001728997E1
1.973275951E2,-9.499096527E0,-1.347647552E0,4.337979126E-1,9.604018398E0
1.973376571E2,-8.999136200E0,-1.100361786E0,4.248165894E-1,9.076106959E0
1.973477201E2,-8.470735016E0,-8.967851257E-1,4.007167053E-1,8.527493720E0
1.973577821E2,-8.062833252E0,-7.680528259E-1,4.728666687E-1,8.113124434E0
1.973678451E2,-7.899522858E0,-6.641688538E-1,5.632786560E-1,7.947380983E0
1.973779071E2,-7.916737061E0,-5.837860107E-1,5.923182678E-1,7.960299788E0
1.973879691E2,-8.086484070E0,-5.734574890E-1,6.054908752E-1,8.129372504E0
1.973980321E2,-8.448730774E0,-6.665638733E-1,5.776487732E-1,8.494647561E0
1.974080941E2,-9.045090637E0,-8.657995605E-1,4.848417664E-1,9.099359596E0
1.974181561E2,-9.771529999E0,-1.102008362E0,4.230203247E-1,9.842569133E0
1.974282191E2,-1.037507492E1,-1.247056732E0,4.363426208E-1,1.045885868E1
1.974382811E2,-1.093236603E1,-1.273102570E0,4.662803650E-1,1.101611703E1
1.974483441E2,-1.148112488E1,-1.242715759E0,5.212161255E-1,1.155994105E1
1.974584061E2,-1.200817886E1,-1.184337158E0,6.310876465E-1,1.208293366E1
1.974684681E2,-1.247670456E1,-1.121318207E0,7.111711121E-1,1.254716205E1
1.974785311E2,-1.288400757E1,-1.151854706E0,6.400689697E-1,1.295122035E1
1.974885931E2,-1.319042038E1,-1.292861481E0,5.318440247E-1,1.326429563E1
1.974986561E2,-1.328247894E1,-1.351838837E0,4.813989258E-1,1.335977021E1
1.975087181E2,-1.315419571E1,-1.292711792E0,4.144880676E-1,1.322406023E1
1.975187801E2,-1.280512161E1,-1.200204163E0,3.095562744E-1,1.286497006E1
1.975288431E2,-1.224872864E1,-1.061891785E0,1.507365417E-1,1.229559632E1
1.975389051E2,-1.161030624E1,-7.996371460E-1,-5.957611084E-2,1.163796288E1
1.975489681E2,-1.096664474E1,-4.511618042E-1,-2.486329651E-1,1.097873683E1
1.975590301E2,-1.037552399E1,-1.579216003E-1,-3.397933960E-1,1.038228765E1
1.975690921E2,-9.810598755E0,8.262817383E-2,-3.918850708E-1,9.818770252E0
1.975791551E2,-9.337881775E0,2.712359619E-1,-4.342469788E-1,9.351907582E0
1.975892171E2,-9.015452271E0,3.701802063E-1,-4.923262024E-1,9.036470446E0
1.975992801E2,-8.738977203E0,4.483177185E-1,-5.153782654E-1,8.765633240E0
1.976093421E2,-8.480015717E0,5.083428955E-1,-5.617817688E-1,8.513793385E0
1.976194041E2,-8.237370300E0,5.619314575E-1,-6.538403320E-1,8.282363407E0
1.976294671E2,-8.146958313E0,6.104306030E-1,-7.433541870E-1,8.203543790E0
1.976395291E2,-8.064629517E0,6.718029785E-1,-7.391629028E-1,8.126249460E0
1.976495921E2,-8.029752045E0,7.659571838E-1,-7.568261719E-1,8.101629105E0
1.976596541E2,-8.122559052E0,8.116122437E-1,-8.321195984E-1,8.205309440E0
1.976697161E2,-8.309220886E0,7.705975342E-1,-8.725355530E-1,8.390368918E0
1.976797791E2,-8.565787354E0,7.078779602E-1,-8.692424011E-1,8.638830161E0
1.976898411E2,-8.824748840E0,6.843768311E-1,-7.972421265E-1,8.887078190E0
1.976999041E2,-9.034462738E0,7.283853149E-1,-7.176077271E-1,9.092140726E0
1.977099661E2,-9.163644104E0,7.324269104E-1,-6.659651184E-1,9.216958934E0
1.977200281E2,-9.300010529E0,7.039860535E-1,-6.036946106E-1,9.346134997E0
1.977300911E2,-9.446855164E0,6.484515381E-1,-5.559439087E-1,9.485390636E0
1.977401531E2,-9.588311005E0,5.962101746E-1,-4.712200928E-1,9.618379431E0
1.977502161E2,-9.742640076E0,6.012995911E-1,-3.733236694E-1,9.768314461E0
1.977602781E2,-9.950408020E0,6.206094360E-1,-3.074606323E-1,9.974482838E0
1.977703401E2,-1.023227188E1,6.020480347E-1,-2.856060791E-1,1.025394658E1
1.977804031E2,-1.057221497E1,5.294490051E-1,-2.468367004E-1,1.058834141E1
1.977904651E2,-1.100706070E1,4.297563171E-1,-1.730401611E-1,1.101680619E1
