"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.765364220E2,1.294957123E0,-1.874387192E1,1.460617630E1,2.379810989E1
1.765463820E2,1.300495605E0,-1.059796143E1,2.415691544E1,2.641144901E1
1.765563410E2,1.086740112E0,3.311114502E-1,3.274156357E1,3.276126713E1
1.765663000E2,1.954036560E0,1.275677216E1,4.142081497E1,4.338476009E1
1.765762600E2,4.555027771E0,2.795406921E1,5.161805969E1,5.887785959E1
1.765862190E2,6.446494446E0,4.354145508E1,5.945216858E1,7.397280547E1
1.765961780E2,4.359833679E0,5.398733276E1,6.180856842E1,8.218235442E1
1.766061380E2,1.552721100E0,5.867214066E1,5.886778381E1,8.312789546E1
1.766160970E2,1.111438751E0,5.940022659E1,5.016443253E1,7.775662355E1
1.766260560E2,9.948312378E-1,5.693141052E1,3.868166107E1,6.883637190E1
1.766360150E2,2.878514099E-1,5.200485535E1,2.912568283E1,5.960615101E1
1.766459750E2,-1.100212097E-1,4.564323441E1,2.302960968E1,5.112416135E1
1.766559340E2,-9.595046997E-2,3.796869370E1,1.978869919E1,4.281615960E1
1.766658930E2,1.224453735E-1,2.910532516E1,1.911779434E1,3.482276563E1
1.766758530E2,2.168989563E-1,1.997745667E1,1.961251556E1,2.799636738E1
1.766858120E2,1.401086426E-1,1.129805557E1,2.009586044E1,2.305448540E1
1.766957710E2,-1.371148682E-1,3.307372284E0,1.994572266E1,2.021854011E1
1.767057310E2,-7.405101013E-1,-3.519930267E0,1.947480194E1,1.980419589E1
1.767156900E2,-1.350940704E0,-9.022337952E0,1.921120010E1,2.126729490E1
1.767256490E2,-1.516945496E0,-1.417896469E1,1.866034561E1,2.348515833E1
1.767356092E2,-1.195863190E0,-2.053325089E1,1.730311798E1,2.687828813E1
1.767455682E2,-4.234693909E-1,-2.690505066E1,1.482547028E1,3.072223374E1
1.767555272E2,2.676434326E-1,-3.046180435E1,1.133652557E1,3.250399928E1
1.767654872E2,1.332229614E-1,-3.068693619E1,6.991511078E0,3.147359255E1
1.767754462E2,-1.617835693E0,-3.180855377E1,3.562741241E0,3.204831681E1
1.767854052E2,-2.805615692E0,-3.491429535E1,2.491269379E0,3.511532318E1
1.767953652E2,-1.723066864E0,-3.835264526E1,1.684896240E0,3.842828689E1
1.768053242E2,-8.707392883E-1,-4.265933945E1,-5.206173706E-1,4.267140110E1
1.768152832E2,-1.198856964E0,-4.104359940E1,-3.329975281E0,4.119591053E1
1.768252432E2,-1.945653992E0,-3.476969604E1,-6.867269440E0,3.549474217E1
1.768352022E2,-1.254391479E0,-3.014236862E1,-8.751700745E0,3.141222931E1
1.768451612E2,4.317022705E-1,-2.710428635E1,-8.114326172E0,2.829613038E1
1.768551212E2,1.294957123E0,-2.381442764E1,-4.791685638E0,2.432620252E1
1.768650802E2,9.325607300E-1,-1.761581772E1,6.107299805E0,1.866777476E1
1.768750392E2,6.487509155E-1,-7.434739380E0,2.698139191E1,2.799449476E1
1.768849992E2,-1.202000427E-1,9.005572815E0,4.760310883E1,4.844760840E1
1.768949582E2,2.321672058E-1,2.631228333E1,6.627168732E1,7.130446476E1
1.769049172E2,4.280648346E0,3.688824051E1,7.893265869E1,8.723205171E1
1.769148762E2,4.651576996E0,4.726750671E1,7.870318588E1,9.192413082E1
1.769248362E2,3.311413879E0,5.764243195E1,7.580176941E1,9.528653456E1
1.769347952E2,2.253264313E0,6.354645447E1,5.851870972E1,8.641567255E1
1.769447542E2,2.181563416E0,6.111970093E1,3.820370499E1,7.211033307E1
1.769547142E2,1.834734650E0,5.402879654E1,2.357881760E1,5.897828199E1
1.769646732E2,1.711241455E0,4.466127640E1,1.457025101E1,4.700904350E1
1.769746322E2,2.020049286E0,3.426389786E1,1.100900665E1,3.604571435E1
1.769845922E2,2.152224426E0,2.383942566E1,1.090991272E1,2.630544585E1
1.769945512E2,2.091001740E0,1.397179550E1,1.180041092E1,1.840741850E1
1.770045102E2,1.726809082E0,4.966222687E0,1.286574554E1,1.389865626E1
1.770144702E2,7.626640320E-1,-2.083966370E0,1.323772202E1,1.342243854E1
1.770244292E2,-3.062631226E-1,-7.599546661E0,1.246892075E1,1.460550893E1
1.770343882E2,-9.258247375E-1,-1.198991684E1,1.083866089E1,1.618925036E1
1.770443482E2,-9.081614685E-1,-1.559127777E1,9.166637878E0,1.810911234E1
1.770543072E2,-4.206253052E-1,-1.938947937E1,8.167765045E0,2.104379295E1
1.770642662E2,-3.525169373E-1,-2.255270142E1,8.649463348E0,2.415702435E1
1.770742262E2,-6.328839111E-1,-2.523527298E1,1.075468552E1,2.743870997E1
1.770841852E2,-7.414082336E-1,-2.842304398E1,1.266965332E1,3.112778871E1
1.770941442E2,-1.143621826E0,-3.206931152E1,1.406894348E1,3.503831878E1
1.771041042E2,-1.688339081E0,-3.412872894E1,1.397748367E1,3.691870363E1
1.771140632E2,-2.478096771E0,-3.295472031E1,1.130973129E1,3.492942278E1
1.771240222E2,-3.664679260E0,-2.958852036E1,6.776109009E0,3.057492542E1
1.771339822E2,-3.767964478E0,-2.647709061E1,1.652264099E0,2.679484764E1
1.771439412E2,-2.895129547E0,-2.470118362E1,-4.180356903E0,2.521915207E1
1.771539002E2,-2.135459290E0,-2.339380234E1,-1.105615860E1,2.596283531E1
1.771638602E2,-2.026336212E0,-2.043370789E1,-1.536988815E1,2.564909196E1
1.771738192E2,-1.702559509E0,-1.420725586E1,-1.558768524E1,2.115941301E1
1.771837782E2,-3.356021118E-1,-6.064937897E0,-7.828420715E0,9.908595832E0
1.771937372E2,1.754351807E0,3.998185730E0,1.243658798E1,1.318074201E1
1.772036972E2,1.718576202E0,2.038386154E1,3.668152039E1,4.199987206E1
1.772136562E2,2.459984436E0,3.568983261E1,6.320381699E1,7.262601570E1
1.772236152E2,5.567372589E0,4.444692215E1,7.894014313E1,9.076381836E1
1.772335752E2,3.795956268E0,5.282350296E1,7.875542725E1,9.490600123E1
1.772435342E2,1.705104218E0,5.955380722E1,7.784726578E1,9.802938398E1
1.772534932E2,-1.606159973E-1,6.224251602E1,6.351606766E1,8.892945209E1
1.772634532E2,-1.603166199E0,5.751549591E1,4.149775497E1,7.094128614E1
1.772734122E2,-2.001487885E0,4.845154449E1,2.539484116E1,5.473989473E1
1.772833712E2,-1.763183441E0,3.731455399E1,1.549353104E1,4.044173907E1
1.772933312E2,-1.281185760E0,2.605616592E1,1.178140045E1,2.862458063E1
1.773032902E2,-9.452842712E-1,1.555550217E1,1.132110764E1,1.926226072E1
1.773132492E2,-9.732760620E-1,5.351820831E0,1.182226547E1,1.301365488E1
1.773232092E2,-1.478475494E0,-4.438420258E0,1.194201645E1,1.282564700E1
1.773331682E2,-2.091600494E0,-1.425889847E1,1.102292770E1,1.814375687E1
1.773431272E2,-2.154320068E0,-2.513662811E1,9.932445374E0,2.711355084E1
1.773530872E2,-2.222129059E0,-3.682881409E1,9.034313049E0,3.798576334E1
1.773630462E2,-2.179318085E0,-4.562616989E1,8.544681244E0,4.647051091E1
1.773730052E2,-1.734443207E0,-4.697217087E1,5.890550537E0,4.737184517E1
1.773829642E2,-2.876568146E0,-4.645843918E1,1.169368286E0,4.656209443E1
1.773929242E2,-3.550466766E0,-4.700091110E1,-2.024390259E0,4.717827482E1
1.774028832E2,-2.977158966E0,-4.591237473E1,-4.139042816E0,4.619460254E1
1.774128422E2,-2.213746490E0,-4.223167877E1,-6.822512512E0,4.283645693E1
1.774228022E2,-1.728006592E0,-3.664634354E1,-8.928034058E0,3.775778454E1
1.774327612E2,-7.945477295E-1,-3.013114197E1,-1.023781036E1,3.183284127E1
1.774427202E2,2.981799316E-1,-2.269340881E1,-1.167901337E1,2.552408800E1
1.774526802E2,1.137783966E0,-1.498922974E1,-1.193632828E1,1.919498615E1
1.774626392E2,2.341580658E0,-6.975494385E0,-9.895921326E0,1.233165767E1
1.774725982E2,3.931574249E0,2.954406281E0,-6.989714813E0,8.546455740E0
1.774825582E2,5.235213318E0,1.641980484E1,-2.022294617E-1,1.723538065E1
1.774925172E2,5.123246155E0,3.370975021E1,1.518038223E1,3.732343654E1
1.775024762E2,2.843187561E0,4.787224915E1,3.698209534E1,6.055998125E1
1.775124362E2,5.737568665E-1,5.341402496E1,5.735817307E1,7.837950802E1
1.775223952E2,-2.169738007E0,5.649327164E1,7.210355988E1,9.162489209E1
1.775323542E2,-4.469555511E0,5.995706863E1,7.470529953E1,9.589425834E1
1.775423142E2,-5.908662872E0,6.125337296E1,6.707476730E1,9.102698723E1
1.775522732E2,-7.528893585E0,6.035299530E1,5.468518158E1,8.179020335E1
1.775622322E2,-8.383915558E0,5.557957169E1,4.237493088E1,7.039185745E1
1.775721922E2,-8.198151855E0,4.655858093E1,3.177861603E1,5.696307215E1
1.775821512E2,-7.536677399E0,3.534255478E1,2.343182327E1,4.306910756E1
1.775921102E2,-6.539900208E0,2.413131866E1,1.740670258E1,3.046447324E1
1.776020702E2,-5.651347961E0,1.409678558E1,1.272683441E1,1.981487854E1
1.776120292E2,-4.801415405E0,4.340374146E0,8.767567749E0,1.089782923E1
1.776219882E2,-3.938459930E0,-6.108048248E0,5.544021149E0,9.140891123E0
1.776319472E2,-2.891836395E0,-1.780921555E1,2.797083435E0,1.825799967E1
1.776419072E2,-1.479673004E0,-3.026765808E1,6.188131714E-1,3.031012187E1
1.776518662E2,-5.209167480E-1,-3.988485901E1,-9.538165283E-1,3.989966289E1
1.776618252E2,-3.995191956E-1,-4.433420654E1,-2.907404022E0,4.443123320E1
1.776717852E2,-1.184935913E0,-4.711871613E1,-5.395529938E0,4.744142942E1
1.776817442E2,-1.687141571E0,-5.007132614E1,-6.687044220E0,5.054404721E1
1.776917032E2,-1.348395996E0,-5.168467117E1,-6.761888580E0,5.214255981E1
1.777016632E2,-4.559518433E-1,-5.121105606E1,-6.937473450E0,5.168083487E1
1.777116222E2,2.406994629E-1,-4.807926865E1,-8.156089325E0,4.876674895E1
1.777215812E2,7.833210754E-1,-4.317681335E1,-9.516610107E0,4.422009352E1
1.777315412E2,1.138682098E0,-3.786765381E1,-9.620643768E0,3.908724330E1
1.777415004E2,1.072070618E0,-3.259591644E1,-7.852819977E0,3.354563885E1
1.777514594E2,1.231189728E0,-2.719739273E1,-4.063150635E0,2.752677229E1
1.777614194E2,1.586700439E0,-2.094055389E1,7.604187012E-1,2.101434396E1
1.777713784E2,1.479373627E0,-1.299268158E1,7.209607544E0,1.493240643E1
1.777813374E2,1.203497314E0,-3.371738434E0,1.804796906E1,1.839962535E1
1.777912974E2,2.652484131E-1,1.038600220E1,3.184702377E1,3.349884060E1
1.778012564E2,-3.974235535E-1,2.912478470E1,4.943754410E1,5.738015158E1
1.778112154E2,1.043330383E-1,4.599709854E1,6.707791077E1,8.133381875E1
1.778211754E2,-1.986369324E0,5.350773010E1,7.398709305E1,9.132969277E1
1.778311344E2,-4.001478882E0,5.845209824E1,7.120617599E1,9.221159971E1
1.778410934E2,-3.422632599E0,6.247049194E1,6.225673645E1,8.826198508E1
1.778510524E2,-2.780617676E0,6.256868774E1,5.076692963E1,8.062166994E1
1.778610124E2,-2.092049561E0,5.838099609E1,4.195295837E1,7.192195835E1
1.778709714E2,-1.263073425E0,5.072576523E1,3.851400970E1,6.370264952E1
1.778809304E2,-1.164428558E0,4.111649780E1,3.811194580E1,5.607533057E1
1.778908904E2,-1.751507721E0,3.055850327E1,3.779041443E1,4.863132040E1
1.779008494E2,-2.654729462E0,2.043984512E1,3.703523483E1,4.238447211E1
1.779108084E2,-3.001109161E0,1.110016708E1,3.421494965E1,3.609547264E1
1.779207684E2,-2.867886200E0,3.602857819E0,2.886238037E1,2.922742473E1
1.779307274E2,-2.580783234E0,-2.826721802E0,2.271271866E1,2.303298476E1
1.779406864E2,-1.838626556E0,-9.831704865E0,1.694476318E1,1.967658424E1
1.779506464E2,-7.752378845E-1,-1.743020370E1,1.080707657E1,2.052330137E1
1.779606054E2,2.077679443E-1,-2.485790771E1,4.872966614E0,2.533188795E1
1.779705644E2,4.471202087E-1,-3.201557327E1,-1.026565247E0,3.203514765E1
1.779805244E2,1.655557251E-1,-3.743310745E1,-6.369255066E0,3.797146761E1
1.779904834E2,5.298980713E-2,-4.083313705E1,-1.136721176E1,4.238586313E1
1.780004424E2,4.454736328E-1,-4.276412155E1,-1.550490738E1,4.549033624E1
1.780104014E2,9.958790588E-1,-4.256713120E1,-1.822190735E1,4.631404043E1
1.780203614E2,1.262324982E0,-4.047448288E1,-1.931493439E1,4.486472912E1
1.780303204E2,1.131796417E0,-3.695350479E1,-1.862007935E1,4.139504601E1
1.780402794E2,8.369096375E-1,-3.318015152E1,-1.643627060E1,3.703746568E1
1.780502394E2,6.625222778E-1,-2.937356735E1,-1.323802139E1,3.222562032E1
1.780601984E2,4.852908325E-1,-2.576876358E1,-8.601562958E0,2.717078521E1
1.780701574E2,9.984237671E-2,-2.175216614E1,-3.276686096E0,2.199780380E1
1.780801174E2,-6.601272583E-2,-1.661904053E1,2.277962952E0,1.677456351E1
1.780900764E2,-4.450245667E-1,-1.023077499E1,9.417815552E0,1.391265804E1
1.781000354E2,-9.413923645E-1,-2.358495483E0,1.654389679E1,1.673765938E1
1.781099954E2,-1.108594666E0,7.457791443E0,2.532538559E1,2.642390567E1
1.781199544E2,-9.370513916E-2,1.884640869E1,3.744912415E1,4.192413148E1
1.781299134E2,2.137405243E0,3.122027710E1,5.120955917E1,6.001410796E1
1.781398734E2,2.705473938E0,4.154984665E1,6.242319031E1,7.503575171E1
1.781498324E2,1.100810852E0,4.675886444E1,6.660654099E1,8.138817169E1
1.781597914E2,3.156935120E-1,5.194468048E1,6.372218903E1,8.221232795E1
1.781697514E2,3.987707520E-1,5.382177704E1,5.286586487E1,7.544363704E1
1.781797104E2,7.330256653E-1,5.058415970E1,4.088313309E1,6.504402440E1
1.781896694E2,1.102307739E0,4.309343674E1,3.245191589E1,5.395726288E1
1.781996294E2,1.269060974E0,3.463392838E1,2.888079208E1,4.511340889E1
1.782095884E2,9.216334534E-1,2.715727615E1,2.881537811E1,3.960673014E1
1.782195474E2,4.251159668E-1,2.084639969E1,2.976859589E1,3.634449621E1
1.782295074E2,4.849914551E-2,1.454495361E1,3.111654282E1,3.434817702E1
1.782394664E2,-1.293310547E-1,7.276518402E0,3.136502609E1,3.219828114E1
1.782494254E2,-5.424719238E-1,-1.729952545E0,2.933883957E1,2.939480428E1
1.782593844E2,-1.026714935E0,-1.127874573E1,2.561578171E1,2.800772253E1
1.782693444E2,-1.418899384E0,-1.853655304E1,2.055076447E1,2.771192873E1
1.782793034E2,-1.813179474E0,-2.334171066E1,1.451292023E1,2.754537947E1
1.782892624E2,-1.748963013E0,-2.589839401E1,8.109685822E0,2.719471802E1
1.782992224E2,-1.426383820E0,-2.721894791E1,1.457070007E0,2.729521476E1
1.783091814E2,-1.046922913E0,-3.018817337E1,-4.821174316E0,3.058865118E1
1.783191404E2,-8.903485107E-1,-3.385060730E1,-1.071277267E1,3.551647271E1
1.783291004E2,-1.105002136E0,-3.561618576E1,-1.541569290E1,3.882495725E1
1.783390594E2,-1.009500732E0,-3.574027771E1,-1.784214706E1,3.995908851E1
1.783490184E2,-8.945397949E-1,-3.457300507E1,-1.894759827E1,3.943481154E1
1.783589784E2,-7.137158203E-1,-3.253619064E1,-1.925775330E1,3.781499906E1
1.783689374E2,-6.471043396E-1,-2.936593323E1,-1.768991364E1,3.428862527E1
1.783788964E2,-3.882925415E-1,-2.551459213E1,-1.442640015E1,2.931324281E1
1.783888564E2,5.260061646E-1,-2.201531891E1,-9.097930756E0,2.382694469E1
1.783988154E2,1.359472961E0,-1.803943680E1,-3.482059021E0,1.842265404E1
1.784087744E2,1.720522156E0,-1.278236893E1,2.078876953E0,1.306410660E1
1.784187334E2,1.744023285E0,-5.890849915E0,1.026340714E1,1.196165774E1
1.784286934E2,1.967358856E0,2.820135498E0,2.161939224E1,2.189113487E1
1.784386524E2,2.163451080E0,1.428808777E1,3.466925491E1,3.756044740E1
1.784486114E2,2.687660980E0,2.717419098E1,4.986056442E1,5.684836024E1
1.784585714E2,2.186802521E0,3.801809097E1,6.400989075E1,7.448102752E1
1.784685304E2,-1.338217163E0,4.496933578E1,7.094452011E1,8.400688615E1
1.784784894E2,-3.954476624E0,5.018718521E1,6.998591354E1,8.621148148E1
1.784884494E2,-4.008065186E0,5.215738815E1,6.062363251E1,8.007298261E1
1.784984084E2,-3.705693970E0,4.922558487E1,4.743470901E1,6.846124446E1
1.785083674E2,-3.632645874E0,4.352588745E1,3.772814392E1,5.771578500E1
1.785183274E2,-3.534001007E0,3.525768127E1,3.269141785E1,4.821122331E1
1.785282864E2,-3.410058746E0,2.484084320E1,3.091910339E1,3.980812664E1
1.785382454E2,-3.676804047E0,1.524070679E1,3.040028229E1,3.420490015E1
1.785482054E2,-4.225562897E0,7.317682800E0,3.024385757E1,3.140214617E1
1.785581644E2,-4.605921936E0,4.216731262E-1,2.965722748E1,3.001572033E1
1.785681234E2,-4.539759521E0,-5.449866943E0,2.760454605E1,2.850125311E1
1.785780834E2,-4.136498108E0,-1.041608963E1,2.275238617E1,2.536289842E1
1.785880424E2,-3.146905975E0,-1.608854370E1,1.731105148E1,2.384149238E1
1.785980014E2,-1.993105316E0,-2.387834473E1,1.265902542E1,2.709979226E1
1.786079604E2,-1.259331207E0,-2.900278839E1,5.648354187E0,2.957450853E1
1.786179204E2,-9.610015869E-1,-2.854518997E1,-3.001558228E0,2.871864806E1
1.786278794E2,-6.466552734E-2,-2.771905792E1,-9.087302856E0,2.917069466E1
1.786378384E2,6.926097107E-1,-2.775064224E1,-1.317036209E1,3.072517357E1
1.786477984E2,6.146218872E-1,-2.750784714E1,-1.686812256E1,3.227371954E1
1.786577574E2,4.821473694E-1,-2.675611038E1,-1.939471848E1,3.304961442E1
1.786677164E2,7.439529419E-2,-2.586246872E1,-1.997865417E1,3.268056679E1
1.786776764E2,-2.110610962E-1,-2.488709702E1,-1.834465210E1,3.091825359E1
1.786876354E2,-7.888595581E-2,-2.341640533E1,-1.515134262E1,2.789081291E1
1.786975944E2,1.112187195E-1,-2.175036987E1,-1.128293701E1,2.450297180E1
1.787075544E2,-7.559280396E-2,-1.950848190E1,-7.902067566E0,2.104826008E1
1.787175134E2,-2.363584900E-1,-1.690045532E1,-4.322710876E0,1.744611948E1
1.787274724E2,-2.728825378E-1,-1.405337585E1,-2.653981018E-1,1.405853029E1
1.787374317E2,-7.421566772E-1,-1.025502457E1,4.551285553E0,1.124413294E1
1.787473907E2,-8.704399109E-1,-5.935157776E0,8.990603943E0,1.080808599E1
1.787573497E2,-6.803352356E-1,-1.751956787E0,1.399769165E1,1.412329920E1
1.787673097E2,-6.719526672E-1,3.006797333E0,1.973376343E1,1.997282578E1
1.787772687E2,-5.721102905E-1,7.717950439E0,2.605676468E1,2.718177799E1
1.787872277E2,-5.700146484E-1,1.216220856E1,3.344525024E1,3.559254132E1
1.787971877E2,-3.212319946E-1,1.670960220E1,4.136722641E1,4.461570818E1
1.788071467E2,1.901046753E-2,2.143243103E1,4.865586960E1,5.316712431E1
1.788171057E2,-4.382885742E-1,2.555815155E1,5.083129578E1,5.689667686E1
1.788270647E2,-1.173858948E0,2.801110062E1,4.741629730E1,5.508452553E1
1.788370247E2,-1.570534058E0,2.945933899E1,4.159190918E1,5.099221647E1
1.788469837E2,-1.410367126E0,3.041944244E1,3.418830505E1,4.578396899E1
1.788569427E2,-8.027806091E-1,3.073528564E1,2.925905548E1,4.244283883E1
1.788669027E2,-4.490661621E-1,3.026451462E1,2.850582184E1,4.157793146E1
1.788768617E2,-7.123686218E-1,2.853635834E1,2.967189697E1,4.117344637E1
1.788868207E2,-8.940907288E-1,2.463277588E1,3.127191971E1,3.981841293E1
1.788967807E2,-4.646337891E-1,1.944576233E1,3.385120605E1,3.904174315E1
1.789067397E2,-4.959187317E-1,1.456186844E1,3.610342255E1,3.893264783E1
1.789166987E2,-1.329684906E0,1.089868607E1,3.774086746E1,3.930550212E1
1.789266587E2,-2.075134735E0,8.258626099E0,3.754447586E1,3.849803575E1
1.789366177E2,-2.115401001E0,5.693709869E0,3.454815674E1,3.507803283E1
1.789465767E2,-1.698218536E0,2.657274170E0,2.940829514E1,2.957689766E1
1.789565357E2,-1.363364868E0,-7.575746155E-1,2.334754852E1,2.339958771E1
1.789664957E2,-1.302740936E0,-3.985312500E0,1.747600845E1,1.797194261E1
1.789764547E2,-1.258732452E0,-5.945935364E0,1.191297684E1,1.337376431E1
1.789864137E2,-8.569679260E-1,-6.548582153E0,6.325545959E0,9.144990647E0
1.789963737E2,1.242416382E-2,-6.421496429E0,9.440867615E-1,6.490537001E0
1.790063327E2,1.046473846E0,-6.804849243E0,-3.210673370E0,7.596677183E0
1.790162917E2,1.666783905E0,-8.445737000E0,-6.088139648E0,1.054391229E1
1.790262517E2,1.589843903E0,-9.735155640E0,-8.385711823E0,1.294685374E1
1.790362107E2,8.671467590E-1,-1.059032730E1,-1.054033127E1,1.496681526E1
1.790461697E2,1.167572021E-1,-1.203422470E1,-1.209454926E1,1.706207250E1
1.790561297E2,-2.911445618E-1,-1.371777374E1,-1.277757889E1,1.874909608E1
1.790660887E2,-3.264710999E-1,-1.534728516E1,-1.274404861E1,1.995135384E1
1.790760477E2,-9.490264893E-2,-1.694730789E1,-1.197569641E1,2.075180850E1
1.790860077E2,1.752854919E-1,-1.798539917E1,-1.137230118E1,2.127990936E1
1.790959667E2,4.017645264E-1,-1.825034821E1,-1.066307602E1,2.114090383E1
1.791059257E2,4.974156189E-1,-1.785741531E1,-9.771080933E0,2.036194309E1
1.791158857E2,4.803511047E-1,-1.704625214E1,-8.799451447E0,1.918947094E1
1.791258447E2,3.394940186E-1,-1.628283966E1,-7.708520050E0,1.801852949E1
1.791358037E2,2.552192688E-1,-1.561432983E1,-6.378984833E0,1.686902133E1
1.791457627E2,3.718267822E-1,-1.520208710E1,-4.769082642E0,1.593693372E1
1.791557227E2,5.646258545E-1,-1.488848923E1,-3.088078308E0,1.521585165E1
1.791656817E2,6.107299805E-1,-1.442550201E1,-1.443747711E0,1.451042752E1
1.791756407E2,7.238946533E-1,-1.383468063E1,2.357597351E-1,1.385561238E1
1.791856007E2,8.852590942E-1,-1.318967194E1,1.873504028E0,1.335144737E1
1.791955597E2,9.195378113E-1,-1.234812195E1,3.891158295E0,1.297932118E1
1.792055187E2,9.407936096E-1,-1.118144806E1,5.103187866E0,1.232689741E1
1.792154787E2,1.042282562E0,-9.657766571E0,6.065836029E0,1.145221266E1
1.792254377E2,1.199904785E0,-8.059839478E0,7.306755524E0,1.094483715E1
1.792353967E2,1.318907318E0,-6.153403931E0,8.762178955E0,1.078794125E1
1.792453567E2,1.274150391E0,-3.734284515E0,1.042147842E1,1.114340848E1
1.792553157E2,8.107141113E-1,-8.801696777E-1,1.350012634E1,1.355305749E1
1.792652747E2,3.098556519E-1,1.812730408E0,1.780113235E1,1.789587425E1
1.792752347E2,-2.832110596E-1,4.377496948E0,2.107407623E1,2.152578401E1
1.792851937E2,-1.018781433E0,7.202721863E0,2.390798309E1,2.499017354E1
1.792951527E2,-6.230044556E-1,9.918224945E0,2.785991501E1,2.957928642E1
1.793051127E2,5.908213806E-1,1.266546204E1,3.144316360E1,3.390332633E1
1.793150717E2,1.262324982E0,1.580428482E1,3.416674988E1,3.766610785E1
1.793250307E2,1.537003784E0,1.852817047E1,3.656745758E1,4.102236507E1
1.793349907E2,1.927242279E0,1.991309052E1,3.775853073E1,4.273116052E1
1.793449497E2,2.422562256E0,2.012295410E1,3.833992172E1,4.336763410E1
1.793549087E2,3.047063599E0,1.988584717E1,3.839455811E1,4.334597566E1
1.793648677E2,3.588038635E0,1.976639557E1,3.864004761E1,4.355040406E1
1.793748277E2,4.041296082E0,1.964664459E1,3.835010056E1,4.327878153E1
1.793847867E2,4.487218781E0,1.970547226E1,3.793755844E1,4.298487071E1
1.793947457E2,5.169350281E0,1.938917999E1,3.695320541E1,4.204999255E1
1.794047057E2,5.717061310E0,1.791863800E1,3.614922729E1,4.074958910E1
1.794146647E2,5.788013763E0,1.562495773E1,3.536845093E1,3.909690178E1
1.794246237E2,5.400769043E0,1.334100723E1,3.382635773E1,3.676102906E1
1.794345837E2,4.614005127E0,1.171134613E1,3.186827957E1,3.426414911E1
1.794445427E2,3.467988281E0,1.110705276E1,2.919678497E1,3.143001458E1
1.794545017E2,2.476450195E0,1.078956299E1,2.608086456E1,2.833300145E1
1.794644617E2,1.878593445E0,1.017494110E1,2.280223251E1,2.503997499E1
1.794744207E2,1.478026428E0,9.342671814E0,1.929682205E1,2.149040298E1
1.794843797E2,1.114881592E0,8.468190308E0,1.576536575E1,1.793042011E1
1.794943397E2,8.181985474E-1,7.425009613E0,1.260423935E1,1.465152095E1
1.795042987E2,5.513035583E-1,6.047574005E0,9.954599304E0,1.166066612E1
1.795142577E2,3.260220337E-1,4.330045624E0,7.710915070E0,8.849508273E0
1.795242177E2,8.966354370E-2,2.257605286E0,5.753435669E0,6.181168431E0
1.795341767E2,-1.651066589E-1,-1.218466187E-1,3.948040009E0,3.953369034E0
1.795441357E2,-2.936892700E-1,-2.667902069E0,2.656825104E0,3.776595619E0
1.795540947E2,-3.758683777E-1,-5.370980988E0,1.539847870E0,5.599986185E0
1.795640547E2,-3.740721130E-1,-8.436456299E0,3.228785706E-1,8.450915654E0
1.795740137E2,-1.356179810E-1,-1.158635605E1,-1.360820160E0,1.166678491E1
1.795839727E2,1.429527283E-1,-1.383438126E1,-3.150947571E0,1.418939783E1
1.795939327E2,2.369572449E-1,-1.493564117E1,-5.257816315E0,1.583585042E1
1.796038917E2,3.207829285E-1,-1.539787994E1,-7.730374603E0,1.723242003E1
1.796138507E2,3.778143311E-1,-1.532483185E1,-9.812694397E0,1.820115892E1
1.796238107E2,4.628375244E-1,-1.477622269E1,-1.111004654E1,1.849281238E1
1.796337697E2,1.221459961E-1,-1.423584641E1,-1.189920547E1,1.855438852E1
1.796437287E2,-9.969268799E-2,-1.337648346E1,-1.211745163E1,1.804917955E1
1.796536887E2,-8.906478882E-2,-1.281964142E1,-1.135239258E1,1.712390014E1
1.796636477E2,5.807922363E-2,-1.225172241E1,-1.040426422E1,1.607348093E1
1.796736067E2,2.688409424E-1,-1.157962006E1,-9.571845245E0,1.502598075E1
1.796835667E2,5.355862427E-1,-1.124311981E1,-8.083939362E0,1.385801830E1
1.796935257E2,6.331832886E-1,-1.104553070E1,-6.076463928E0,1.262252286E1
1.797034847E2,6.421646118E-1,-1.061787003E1,-3.732637939E0,1.127315951E1
1.797134447E2,7.039860535E-1,-9.996661835E0,-1.262175293E0,1.010059061E1
1.797234037E2,6.545887756E-1,-8.857231293E0,6.393205261E-1,8.904367657E0
1.797333627E2,3.076103210E-1,-7.168592834E0,2.422262878E0,7.573024811E0
1.797433233E2,-9.370513916E-2,-5.224884796E0,3.935166779E0,6.541692393E0
1.797532823E2,-3.206332397E-1,-3.198548584E0,5.277126160E0,6.179124471E0
1.797632413E2,-4.342469788E-1,-1.110241241E0,6.420298920E0,6.530041675E0
1.797732013E2,-4.257147217E-1,1.174158325E0,7.593409424E0,7.695436796E0
1.797831603E2,-3.267704773E-1,3.558549957E0,8.967252502E0,9.653065533E0
1.797931193E2,-3.405418396E-1,5.965544586E0,1.027478348E1,1.188591042E1
1.798030782E2,-6.539900208E-1,8.365354156E0,1.167377426E1,1.437650370E1
1.798130383E2,-1.125060425E0,1.077893509E1,1.319985077E1,1.707885426E1
1.798229973E2,-1.439855804E0,1.297441956E1,1.462428864E1,1.960302440E1
1.798329563E2,-1.801803131E0,1.470916214E1,1.537931854E1,2.135718577E1
