"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.772278162e2,-8.801696777e-2,-1.682501221e0,1.431173859e0,2.210614385e0
1.772378152e2,-3.002755737e-1,-1.272803192e0,1.478325806e0,1.973737717e0
1.772478152e2,-4.763095093e-1,-8.393046570e-1,1.394949188e0,1.696227076e0
1.772578142e2,-6.831793213e-1,-2.287243652e-1,1.457519073e0,1.625856903e0
1.772678132e2,-8.424481201e-1,7.491920471e-1,1.481020203e0,1.861297504e0
1.772778122e2,-1.005758514e0,1.995500336e0,1.369053040e0,2.620663657e0
1.772878112e2,-1.239721985e0,3.293002167e0,1.405726776e0,3.789042312e0
1.772978102e2,-1.640588379e0,4.765639801e0,1.594633942e0,5.286370243e0
1.773078092e2,-2.019600220e0,6.508764954e0,1.762285309e0,7.039066400e0
1.773178092e2,-1.951791229e0,9.191785583e0,1.454525299e0,9.508630557e0
1.773278082e2,-2.975811768e-1,1.339504486e1,-6.701564026e-1,1.341509937e1
1.773378072e2,1.039588165e0,1.650288208e1,-2.893782349e0,1.678689479e1
1.773478062e2,-1.254690857e0,1.723830276e1,-2.709066467e0,1.749492419e1
1.773578052e2,-3.383563843e0,2.020333694e1,-1.103654938e0,2.051441889e1
1.773678042e2,-4.633614349e0,2.278950897e1,1.691632233e0,2.331724085e1
1.773778032e2,-5.410648499e0,2.140907959e1,5.547763367e0,2.276843175e1
1.773878032e2,-6.348747711e0,2.154814041e1,8.790170746e0,2.412252173e1
1.773978022e2,-6.658603363e0,2.294787964e1,1.085871918e1,2.624602752e1
1.774078012e2,-6.959178314e0,2.463472183e1,1.014694931e1,2.753652598e1
1.774178002e2,-6.895710297e0,2.708826965e1,7.651638336e0,2.898055801e1
1.774277992e2,-6.985224152e0,2.930411179e1,6.367458801e0,3.079072678e1
1.774377982e2,-6.934479675e0,3.125515457e1,6.511609039e0,3.267067107e1
1.774477982e2,-6.166726227e0,3.234638535e1,7.504644012e0,3.377331549e1
1.774577972e2,-5.550008698e0,3.255505142e1,9.145531769e0,3.426769209e1
1.774677962e2,-4.974156189e0,3.219534943e1,1.090587112e1,3.435434149e1
1.774777952e2,-4.509672089e0,3.147863983e1,1.182256485e1,3.392661120e1
1.774877942e2,-4.020189972e0,3.006453049e1,1.193513077e1,3.259578604e1
1.774977932e2,-3.414699097e0,2.819566681e1,1.137110367e1,3.059342732e1
1.775077922e2,-2.818638611e0,2.607352982e1,1.017344421e1,2.812956892e1
1.775177922e2,-2.217788086e0,2.373658951e1,8.569529572e0,2.533339895e1
1.775277912e2,-1.755549316e0,2.148661835e1,6.532266083e0,2.252614529e1
1.775377902e2,-1.366059265e0,1.922646835e1,4.242627411e0,1.973633934e1
1.775477892e2,-1.008452911e0,1.698308350e1,1.946701813e0,1.712401093e1
1.775577882e2,-6.665638733e-1,1.484058884e1,-4.206253052e-2,1.485561018e1
1.775677872e2,-4.716691589e-1,1.281619858e1,-1.460512848e0,1.290776958e1
1.775777862e2,-3.032693481e-1,1.090931396e1,-2.397863617e0,1.117384685e1
1.775877862e2,-9.475296021e-2,9.061107330e0,-2.927312622e0,9.522699374e0
1.775977852e2,-4.954696655e-2,7.223378906e0,-2.975512390e0,7.812383229e0
1.776077842e2,-1.645079041e-1,5.403164062e0,-2.621648254e0,6.007851888e0
1.776177832e2,-2.338137817e-1,3.698209534e0,-1.936373291e0,4.181024296e0
1.776277822e2,-4.436773682e-1,2.273172913e0,-1.133742371e0,2.578669514e0
1.776377812e2,-9.232800293e-1,8.833131409e-1,-3.224295044e-1,1.317819753e0
1.776477802e2,-1.238524475e0,-3.543132019e-1,4.064048767e-1,1.350794449e0
1.776577792e2,-1.336420898e0,-1.302740936e0,9.125024414e-1,2.077454084e0
1.776677792e2,-1.205742645e0,-2.106419678e0,1.147813110e0,2.684826646e0
1.776777782e2,-9.518705750e-1,-2.644550629e0,1.031504974e0,2.993945245e0
1.776877772e2,-5.969586182e-1,-2.965034180e0,7.885601807e-1,3.125638245e0
1.776977762e2,-1.318757629e-1,-3.113824768e0,4.784051514e-1,3.153120263e0
1.777077749e2,2.908451843e-1,-2.996169434e0,2.719844055e-1,3.022515130e0
1.777177739e2,5.959107971e-1,-2.784210205e0,1.077758789e-2,2.847288588e0
1.777277729e2,6.268963623e-1,-2.542462921e0,-4.309538269e-1,2.653834576e0
1.777377729e2,4.336482239e-1,-2.397414551e0,-8.837622070e-1,2.591656410e0
1.777477719e2,3.168910217e-1,-2.249671783e0,-1.414857788e0,2.676427771e0
1.777577709e2,3.094065857e-1,-2.098186798e0,-1.940564575e0,2.874701923e0
1.777677699e2,2.947370911e-1,-2.006427612e0,-2.449506226e0,3.180047557e0
1.777777689e2,4.510121155e-1,-1.867217102e0,-2.809208221e0,3.403169474e0
1.777877679e2,6.412664795e-1,-1.683249664e0,-3.113675079e0,3.597155074e0
1.777977669e2,6.935078430e-1,-1.555864563e0,-3.385210419e0,3.789632864e0
1.778077669e2,6.322851562e-1,-1.450783081e0,-3.572920074e0,3.907724904e0
1.778177659e2,3.923341370e-1,-9.255253601e-1,-3.285517731e0,3.435862341e0
1.778277649e2,1.725910950e-1,-4.887336731e-1,-2.686912537e0,2.736447929e0
1.778377639e2,8.681945801e-2,-2.353106689e-1,-2.256407776e0,2.270304997e0
1.778477629e2,1.679507446e-1,3.188369751e-2,-1.775906982e0,1.784115925e0
1.778577619e2,1.637594604e-1,3.682342529e-1,-1.131047974e0,1.200701105e0
1.778677609e2,3.574566650e-1,6.700067139e-1,-4.873864746e-1,9.023468511e-1
1.778777609e2,5.854325867e-1,9.104067993e-1,5.194198608e-2,1.083637312e0
1.778877599e2,5.481600952e-1,1.291963348e0,7.074288940e-1,1.571656586e0
1.778977589e2,1.185534668e-1,1.861528931e0,1.619482269e0,2.470236366e0
1.779077579e2,-2.462379456e-1,2.700534210e0,2.585423584e0,3.746723002e0
1.779177569e2,-3.356021118e-1,4.126618652e0,3.392844543e0,5.352850117e0
1.779277559e2,-4.324507141e-1,5.959257660e0,3.993545380e0,7.186666138e0
1.779377559e2,-7.131170654e-1,7.874075775e0,4.467459869e0,9.081178500e0
1.779477549e2,-1.162332916e0,9.898016968e0,4.972808990e0,1.113779992e1
1.779577539e2,-1.973346405e0,1.207359283e1,5.363646240e0,1.335793551e1
1.779677529e2,-1.861379242e0,1.554158112e1,4.721631317e0,1.634928985e1
1.779777519e2,-2.365081787e-2,2.016875885e1,1.027463379e0,2.019492693e1
1.779877509e2,-1.789378967e0,2.233235962e1,-2.727627869e0,2.256936235e1
1.779977499e2,-5.172493744e0,2.401336395e1,-1.839674377e0,2.463291988e1
1.780077489e2,-5.947282562e0,2.800900497e1,-9.616003418e-1,2.864959345e1
1.780177489e2,-6.349047089e0,2.904335403e1,2.739303589e-1,2.973048688e1
1.780277479e2,-6.151308289e0,2.772474609e1,2.251318359e0,2.848804265e1
1.780377469e2,-5.326074371e0,2.762430496e1,4.334386597e0,2.846499956e1
1.780477459e2,-4.633464661e0,2.701058121e1,6.383176117e0,2.813868208e1
1.780577449e2,-4.337979126e0,2.686972412e1,7.821984100e0,2.831931448e1
1.780677439e2,-4.171974335e0,2.709201187e1,7.995024261e0,2.855350924e1
1.780777439e2,-3.635190582e0,2.700504272e1,7.804470520e0,2.834425344e1
1.780877429e2,-2.982398071e0,2.705279343e1,7.222331085e0,2.815866468e1
1.780977419e2,-2.046244812e0,2.643233368e1,6.892117767e0,2.739263895e1
1.781077409e2,-1.277443542e0,2.506492722e1,7.087012482e0,2.607888388e1
1.781177399e2,-7.009922791e-1,2.309741867e1,7.364535370e0,2.425321671e1
1.781277389e2,-2.764750671e-1,2.050316345e1,7.526947632e0,2.184287277e1
1.781377379e2,-1.398092651e-1,1.780936523e1,7.353308716e0,1.926821698e1
1.781477379e2,-3.245251465e-1,1.526615387e1,6.820416870e0,1.672360179e1
1.781577369e2,-6.256988525e-1,1.279868500e1,6.048172760e0,1.416962351e1
1.781677359e2,-7.827223206e-1,1.055934174e1,5.201683044e0,1.179702753e1
1.781777349e2,-1.016685791e0,8.356073456e0,4.367467804e0,9.483268878e0
1.781877339e2,-1.215322723e0,6.432573395e0,3.542682953e0,7.443494630e0
1.781977329e2,-1.302890625e0,4.599635010e0,2.826871490e0,5.553860696e0
1.782077319e2,-1.421144714e0,2.868634644e0,2.235900421e0,3.904864621e0
1.782177319e2,-1.512155457e0,1.516945496e0,1.647923126e0,2.702478194e0
1.782277309e2,-1.449286194e0,5.234614563e-1,9.319619751e-1,1.800831889e0
1.782377299e2,-1.183588715e0,-2.058219910e-1,1.419049072e-1,1.209703245e0
1.782477289e2,-8.649014282e-1,-6.906637573e-1,-5.933660889e-1,1.255848009e0
1.782577279e2,-5.435197449e-1,-9.858499146e-1,-1.250349884e0,1.682465037e0
1.782677269e2,-2.404000854e-1,-1.079854431e0,-1.824256439e0,2.133492290e0
1.782777259e2,-1.023870850e-1,-1.035995636e0,-2.296075287e0,2.521057674e0
1.782877259e2,4.191284180e-3,-9.644444275e-1,-2.691852264e0,2.859412393e0
1.782977249e2,1.547781372e-1,-8.412506104e-1,-3.054697723e0,3.172197510e0
1.783077239e2,2.552192688e-1,-7.095245361e-1,-3.372935944e0,3.456191375e0
1.783177229e2,3.933819580e-1,-6.014492798e-1,-3.576512604e0,3.648003976e0
1.783277219e2,5.626799011e-1,-5.486091614e-1,-3.647614746e0,3.731309960e0
1.783377209e2,6.370751953e-1,-5.128335571e-1,-3.627706146e0,3.718751799e0
1.783477199e2,6.738986206e-1,-4.974156189e-1,-3.523822174e0,3.622000050e0
1.783577199e2,6.944059753e-1,-5.101391602e-1,-3.269201660e0,3.380846213e0
1.783677189e2,6.354286194e-1,-4.487667847e-1,-2.938688965e0,3.039910194e0
1.783777179e2,5.176235962e-1,-3.135978699e-1,-2.530787201e0,2.602145589e0
1.783877169e2,4.911286926e-1,-1.939965820e-1,-2.092947693e0,2.158534714e0
1.783977159e2,5.040019226e-1,-1.080752563e-1,-1.693278809e0,1.769997549e0
1.784077149e2,4.408332825e-1,-5.987548828e-3,-1.285227356e0,1.358741767e0
1.784177139e2,3.454815674e-1,1.076261902e-1,-7.346722412e-1,8.189531197e-1
1.784277139e2,1.941462708e-1,2.799179077e-1,-4.640350342e-2,3.438024064e-1
1.784377129e2,-6.646179199e-2,6.081852722e-1,7.078779602e-1,9.356269030e-1
1.784477119e2,-3.691323853e-1,1.066532135e0,1.497036896e0,1.874798384e0
1.784577109e2,-7.171586609e-1,1.760189667e0,2.327360229e0,3.004861036e0
1.784677099e2,-8.704399109e-1,2.813848572e0,3.057691498e0,4.245572602e0
1.784777089e2,-6.514453125e-1,4.310735779e0,3.784729614e0,5.773300807e0
1.784877079e2,-7.448510742e-1,6.104306030e0,4.549040222e0,7.649256315e0
1.784977079e2,-1.578018494e0,8.156388702e0,5.118755493e0,9.757995533e0
1.785077069e2,-1.654659119e0,1.178738800e1,4.151616669e0,1.260620219e1
1.785177059e2,8.372090149e-1,1.608899277e1,2.148781586e0,1.625342639e1
1.785277049e2,5.703140259e-1,1.897334473e1,1.168619843e0,1.901785321e1
1.785377039e2,-3.662134552e0,2.130968628e1,2.477498016e0,2.176354648e1
1.785477029e2,-4.985532532e0,2.513123932e1,5.149142303e0,2.613328129e1
1.785577019e2,-4.641847229e0,2.548824692e1,9.053323517e0,2.744376329e1
1.785677019e2,-4.798421631e0,2.376323410e1,1.129595993e1,2.674537074e1
1.785777009e2,-4.036955109e0,2.416664520e1,1.239153168e1,2.745676245e1
1.785876999e2,-2.816093903e0,2.471989471e1,1.348051712e1,2.829713628e1
1.785976989e2,-2.647694092e0,2.536190964e1,1.330178879e1,2.876063854e1
1.786076979e2,-2.863844604e0,2.570754089e1,1.197030762e1,2.850206184e1
1.786176969e2,-2.683918762e0,2.611319733e1,1.081007034e1,2.838943669e1
1.786276969e2,-2.272424469e0,2.632949753e1,9.306746521e0,2.801824198e1
1.786376959e2,-1.624721375e0,2.651361465e1,7.304360504e0,2.754932239e1
1.786476949e2,-8.449928284e-1,2.668530762e1,5.444478149e0,2.724815586e1
1.786576939e2,-4.418811035e-1,2.639565994e1,4.070934448e0,2.671139513e1
1.786676929e2,-3.279679871e-1,2.542343170e1,3.444187775e0,2.565776436e1
1.786776919e2,-3.218307495e-1,2.374452301e1,3.235821075e0,2.396615293e1
1.786876909e2,-5.257067871e-1,2.166340073e1,3.214265900e0,2.190686659e1
1.786976909e2,-8.192463684e-1,1.941208237e1,3.183130646e0,1.968838305e1
1.787076910e2,-1.258133698e0,1.727587463e1,2.954106903e0,1.757172423e1
1.787176900e2,-1.926344147e0,1.532108963e1,2.520009613e0,1.564599111e1
1.787276890e2,-2.611768799e0,1.341360626e1,1.996847534e0,1.381063247e1
1.787376880e2,-3.268303528e0,1.161030624e1,1.523382111e0,1.215737275e1
1.787476870e2,-3.775897980e0,9.775870972e0,1.235530701e0,1.055232652e1
1.787576860e2,-3.989653473e0,7.916737061e0,1.166374512e0,8.941615627e0
1.787676860e2,-3.984863434e0,6.035149841e0,1.344204712e0,7.355885841e0
1.787776850e2,-4.024980011e0,4.401147766e0,1.589694214e0,6.172332901e0
1.787876840e2,-3.734284515e0,2.772534485e0,1.956730957e0,5.045852193e0
1.787976830e2,-3.363355865e0,1.221759338e0,2.312241669e0,4.260436608e0
1.788076820e2,-3.232378235e0,1.097218323e-1,2.469863892e0,4.069463795e0
1.788176810e2,-2.810705109e0,-8.334667969e-1,2.469115448e0,3.832918106e0
1.788276800e2,-2.228565674e0,-1.594933319e0,2.251168671e0,3.546558563e0
1.788376800e2,-1.803150330e0,-2.141147461e0,1.891466675e0,3.378388631e0
1.788476790e2,-1.298549652e0,-2.630180511e0,1.437011719e0,3.266356288e0
1.788576780e2,-7.297325134e-1,-3.099903717e0,7.782316589e-1,3.278346704e0
1.788676770e2,-4.239184570e-1,-3.247197418e0,1.787283325e-1,3.279625245e0
1.788776760e2,-2.261796570e-1,-3.144810333e0,-3.047662354e-1,3.167628723e0
1.788876750e2,-2.064207458e-1,-3.009491730e0,-7.581733704e-1,3.110382108e0
1.788976740e2,-1.513352966e-1,-2.949765930e0,-1.306632843e0,3.229753985e0
1.789076740e2,-1.616638184e-2,-2.938239899e0,-1.783690796e0,3.437305327e0
1.789176730e2,1.136137390e-1,-2.861748962e0,-2.107617188e0,3.555919771e0
1.789276720e2,2.197430420e-1,-2.807561646e0,-2.315834198e0,3.646063278e0
1.789376710e2,2.830613708e-1,-2.690205688e0,-2.415526886e0,3.626582485e0
1.789476700e2,3.577560425e-1,-2.524500275e0,-2.411485291e0,3.509466103e0
1.789576690e2,3.653901672e-1,-2.370769958e0,-2.261197815e0,3.296524796e0
1.789676680e2,4.607418823e-1,-2.293829956e0,-1.982477417e0,3.066619582e0
1.789776680e2,8.205935669e-1,-2.291135559e0,-1.668430481e0,2.950650135e0
1.789876670e2,8.568182373e-1,-2.301613770e0,-1.298998718e0,2.778301839e0
1.789976660e2,9.352551270e-1,-2.276615753e0,-8.819659424e-1,2.614487591e0
1.790076650e2,9.840536499e-1,-2.092947693e0,-5.373825073e-1,2.374357090e0
1.790176640e2,1.203946381e0,-2.070195007e0,-1.335223389e-1,2.398545908e0
1.790276630e2,1.414408722e0,-2.108365631e0,3.014730835e-1,2.556686075e0
1.790376620e2,1.400337982e0,-1.986069946e0,8.777746582e-1,2.583777979e0
1.790476620e2,1.368304596e0,-1.794019318e0,1.468745728e0,2.692206677e0
1.790576610e2,1.535506897e0,-1.415905609e0,1.859133911e0,2.796238370e0
1.790676600e2,1.864073639e0,-7.388635254e-1,2.237247620e0,3.004324675e0
1.790776590e2,1.952389984e0,5.477110291e-1,2.770887909e0,3.433603621e0
1.790876580e2,1.834584961e0,3.018173676e0,3.152294769e0,4.734135257e0
1.790976570e2,1.396595764e0,6.298003235e0,3.643423462e0,7.408769061e0
1.791076560e2,9.857002258e-1,1.121572678e1,3.145558777e0,1.169011001e1
1.791176560e2,1.796414337e0,1.813598602e1,3.104544067e-1,1.822738257e1
1.791276550e2,2.487377472e0,2.560275879e1,-5.645659790e0,2.633556111e1
1.791376540e2,-1.775308228e-1,3.122581558e1,-9.642498322e0,3.268120025e1
1.791476530e2,-2.702629852e0,3.816777969e1,-8.765921173e0,3.925461742e1
1.791576520e2,-2.828218689e0,4.141348022e1,-2.960094452e0,4.161534963e1
1.791676510e2,-2.081721039e0,4.162783447e1,5.766458588e0,4.207686074e1
1.791776500e2,-2.349813538e0,3.950809250e1,1.642294830e1,4.285002016e1
1.791876500e2,-2.872077484e0,3.664664291e1,2.638203827e1,4.524640548e1
1.791976490e2,-3.292553101e0,3.476086441e1,3.084605530e1,4.659010333e1
1.792076480e2,-4.207600250e0,3.342309631e1,2.856839172e1,4.416967594e1
1.792176470e2,-4.778662720e0,3.255789551e1,2.242831009e1,3.982312482e1
1.792276460e2,-5.112019501e0,3.143882263e1,1.622446106e1,3.574584519e1
1.792376450e2,-5.321583710e0,2.997067566e1,1.164742905e1,3.259176669e1
1.792476440e2,-5.485941925e0,2.774779816e1,7.113357697e0,2.916565993e1
1.792576440e2,-5.393284607e0,2.514066971e1,1.967508545e0,2.578782430e1
1.792676430e2,-5.545518036e0,2.209914459e1,-1.377136230e-2,2.278431811e1
1.792776420e2,-5.439688110e0,1.882260818e1,-7.915539551e-1,1.960885880e1
1.792876410e2,-5.263055420e0,1.564531540e1,-8.485853577e-1,1.652863405e1
1.792976400e2,-5.090464325e0,1.263986526e1,-8.032296753e-1,1.365006223e1
1.793076390e2,-4.808600464e0,1.004995102e1,-9.605525208e-1,1.118243332e1
1.793176380e2,-4.695884857e0,7.535629578e0,-1.210233307e0,8.961122272e0
1.793276380e2,-4.430935822e0,5.412594452e0,-1.382075958e0,7.130182670e0
1.793376370e2,-4.095034332e0,3.576811981e0,-1.432221680e0,5.622646092e0
1.793476360e2,-3.692221985e0,1.857187958e0,-1.281185760e0,4.327018286e0
1.793576350e2,-3.307521973e0,2.526745605e-1,-8.369096375e-1,3.421105636e0
1.793676340e2,-2.906356201e0,-1.234033813e0,-2.423460388e-1,3.166777135e0
1.793776330e2,-2.657423859e0,-2.349065094e0,1.460961914e-1,3.549838373e0
1.793876320e2,-2.410138092e0,-3.282374268e0,4.331991577e-1,4.095168857e0
1.793976320e2,-1.691332855e0,-4.256249084e0,4.796026611e-1,4.605027884e0
1.794076310e2,-1.120420074e0,-4.626578979e0,1.284329224e-1,4.762044646e0
1.794176300e2,-6.349795532e-1,-4.692142639e0,-3.462300110e-1,4.747554823e0
1.794276290e2,-2.155517578e-1,-4.647385712e0,-8.123606873e-1,4.722773168e0
1.794376280e2,9.086105347e-2,-4.611310730e0,-1.236578522e0,4.775098828e0
1.794476270e2,2.475851440e-1,-4.379143524e0,-1.656156006e0,4.688395154e0
1.794576260e2,4.471202087e-1,-4.096231842e0,-2.037862244e0,4.596946194e0
1.794676260e2,6.783892822e-1,-3.912114716e0,-2.284249878e0,4.580682380e0
1.794776250e2,7.863148499e-1,-3.741619263e0,-2.414479065e0,4.521914960e0
1.794876240e2,8.214916992e-1,-3.539240112e0,-2.421065369e0,4.366076809e0
1.794976230e2,8.687933350e-1,-3.367397461e0,-2.364932098e0,4.205599999e0
1.795076220e2,8.569679260e-1,-3.294349365e0,-2.187401276e0,4.046215035e0
1.795176210e2,7.899073792e-1,-3.271147614e0,-1.939666443e0,3.884155801e0
1.795276200e2,7.849676514e-1,-3.277284851e0,-1.598076782e0,3.729694305e0
1.795376200e2,7.840695190e-1,-3.258424072e0,-1.150507507e0,3.543410782e0
1.795476190e2,7.509883118e-1,-3.212020569e0,-6.890171814e-1,3.369837423e0
1.795576180e2,7.129673767e-1,-3.149001617e0,-2.691403198e-1,3.239902804e0
1.795676170e2,6.604266357e-1,-3.115770721e0,9.729766846e-2,3.186480404e0
1.795776160e2,5.869294739e-1,-3.051105194e0,3.709286499e-1,3.129108048e0
1.795876150e2,5.806425476e-1,-3.026107178e0,7.382647705e-1,3.168517838e0
1.795976140e2,7.051835632e-1,-3.079995117e0,1.053658905e0,3.330743291e0
1.796076140e2,6.869215393e-1,-2.920726318e0,1.307231598e0,3.272821089e0
1.796176130e2,6.355783081e-1,-2.627486115e0,1.666783905e0,3.175816691e0
1.796276120e2,5.059478760e-1,-1.939965820e0,2.114203491e0,2.913641543e0
1.796376110e2,5.063969421e-1,-1.032702484e0,2.598745880e0,2.841899441e0
1.796476100e2,5.289999390e-1,3.143463135e-2,3.039878540e0,3.085723677e0
1.796576090e2,2.674937439e-1,1.955383759e0,3.348386993e0,3.886743367e0
1.796676080e2,2.387535095e-1,5.308710480e0,3.067421265e0,6.135835999e0
1.796776080e2,7.051835632e-1,9.590706024e0,2.244432678e0,9.875039440e0
1.796876070e2,9.833052063e-1,1.407867325e1,8.140072632e-1,1.413642591e1
1.796976060e2,5.065466309e-1,1.899744461e1,-2.020648041e0,1.911131889e1
1.797076036e2,-9.409432983e-1,2.297197952e1,-3.336112518e0,2.323202239e1
1.797176026e2,-3.276686096e0,2.709410751e1,-2.284399567e0,2.738696433e1
1.797276016e2,-4.220323792e0,3.126263901e1,9.572593689e-1,3.156073631e1
1.797376006e2,-4.425097961e0,3.277494415e1,6.652466125e0,3.373475599e1
1.797476006e2,-4.912185059e0,3.363251083e1,1.318233719e1,3.645612926e1
1.797575996e2,-4.748874664e0,3.399745193e1,2.037083862e1,3.991678362e1
1.797675986e2,-4.858446808e0,3.426659225e1,2.581127518e1,4.317436481e1
1.797775976e2,-4.339925079e0,3.477867737e1,2.777549057e1,4.471989742e1
1.797875966e2,-3.715573425e0,3.469994110e1,2.668411011e1,4.393100421e1
1.797975956e2,-3.142115936e0,3.406271622e1,2.396681076e1,4.176780515e1
1.798075956e2,-2.806064758e0,3.340543304e1,2.060255676e1,3.934796439e1
1.798175946e2,-2.779120789e0,3.244547928e1,1.650437897e1,3.650790549e1
1.798275936e2,-2.935096436e0,3.083961868e1,1.217193832e1,3.328442510e1
1.798375926e2,-2.963237915e0,2.865521118e1,8.470585327e0,3.002753274e1
1.798475916e2,-2.901865540e0,2.591725479e1,6.149961090e0,2.679453192e1
1.798575906e2,-2.732118530e0,2.280477722e1,4.873715057e0,2.347925540e1
1.798675896e2,-2.454296265e0,1.970532257e1,4.117337952e0,2.027993539e1
1.798775896e2,-2.147284698e0,1.670945251e1,3.517834625e0,1.721022357e1
1.798875886e2,-1.956132202e0,1.394470184e1,2.882406006e0,1.437321909e1
1.798975876e2,-1.860780487e0,1.131437164e1,2.306403809e0,1.169602532e1
1.799075866e2,-1.881736908e0,8.644822998e0,1.995051270e0,9.069406156e0
1.799175856e2,-1.842368774e0,6.111191711e0,1.935026093e0,6.669731090e0
1.799275846e2,-1.784588928e0,3.582500153e0,2.167342987e0,4.551531677e0
1.799375836e2,-1.828298035e0,1.246308289e0,2.421813812e0,3.280417686e0
1.799475836e2,-1.709295502e0,-8.316705322e-1,2.617606659e0,3.235001021e0
1.799575826e2,-1.092278595e0,-2.847079468e0,2.580334167e0,3.994628699e0
1.799675816e2,-7.039860535e-1,-4.139641571e0,2.185904388e0,4.733963107e0
1.799775806e2,-2.378553772e-1,-5.014871521e0,1.546583862e0,5.253325918e0
1.799875796e2,3.541635132e-1,-5.597310333e0,7.562274170e-1,5.659257431e0
1.799975786e2,8.991801453e-1,-5.982908478e0,-2.195933533e-1,6.054084574e0
1.800075776e2,1.295106812e0,-6.162534943e0,-1.200503540e0,6.410565289e0
1.800175776e2,1.337019653e0,-6.276597748e0,-2.040406952e0,6.733985549e0
1.800275766e2,1.488055573e0,-6.364165649e0,-2.859653320e0,7.134040294e0
1.800375756e2,1.581311646e0,-6.415957947e0,-3.569477234e0,7.510408153e0
1.800475746e2,1.478325806e0,-6.277645569e0,-4.202061768e0,7.697506361e0
1.800575736e2,1.523232422e0,-6.086942139e0,-4.693639526e0,7.835901583e0
1.800675726e2,1.529070282e0,-5.922434235e0,-5.021757202e0,7.913995741e0
1.800775716e2,1.474134521e0,-5.803282013e0,-5.151537323e0,7.898701887e0
1.800875716e2,1.389111328e0,-5.723048859e0,-5.047353973e0,7.756204011e0
1.800975706e2,1.348845062e0,-5.604794769e0,-4.764142914e0,7.478647278e0
1.801075696e2,1.287173309e0,-5.592669983e0,-4.360282745e0,7.207415507e0
1.801175686e2,1.183738403e0,-5.538482666e0,-3.798351288e0,6.819347429e0
1.801275676e2,1.064735870e0,-5.526058502e0,-3.105292511e0,6.427583265e0
1.801375666e2,9.645941162e-1,-5.638474731e0,-2.354304199e0,6.185918474e0
1.801475656e2,7.824229431e-1,-5.685327301e0,-1.550924835e0,5.944787635e0
1.801575656e2,5.617817688e-1,-5.636528778e0,-7.306306458e-1,5.711381318e0
1.801675646e2,3.625460815e-1,-5.512137451e0,8.292755127e-2,5.524669757e0
1.801775636e2,1.679507446e-1,-5.393284607e0,7.364685059e-1,5.445926199e0
1.801875626e2,1.526824951e-1,-5.151986389e0,1.321751404e0,5.321024570e0
1.801975616e2,-4.490661621e-3,-4.258195038e0,1.725761261e0,4.594616097e0
1.802075606e2,-1.209484863e-1,-2.488125916e0,2.052382050e0,3.227641737e0
1.802175596e2,-1.291813660e-1,-3.011737061e-1,2.597099304e0,2.617693302e0
1.802275596e2,-8.433462524e-1,2.372266846e0,3.094065857e0,3.989000679e0
1.802375586e2,-1.742676086e0,5.466781769e0,3.289110260e0,6.613688014e0
1.802475576e2,-2.406844940e0,9.371262360e0,2.525697784e0,9.999630497e0
1.802575566e2,-3.088078308e0,1.624212433e1,2.095642090e-3,1.653308304e1
1.802675556e2,-2.900218964e0,2.431139420e1,-3.332669678e0,2.470954967e1
1.802775546e2,-6.024372253e0,2.865595963e1,-2.915786591e0,2.942717952e1
1.802875536e2,-1.002375549e1,3.340977402e1,1.603016510e0,3.491787989e1
1.802975536e2,-1.013198044e1,3.770494217e1,9.821076965e0,4.025882815e1
1.803075526e2,-1.005309448e1,3.732772659e1,2.005768982e1,4.355151894e1
1.803175516e2,-8.756790161e0,3.729195099e1,2.762550247e1,4.722858636e1
1.803275506e2,-6.254443817e0,3.809817444e1,3.123090500e1,4.965841711e1
1.803375496e2,-4.354744263e0,3.742352737e1,3.058395035e1,4.852692261e1
1.803475486e2,-3.453318787e0,3.707894394e1,2.742417114e1,4.624779624e1
1.803575486e2,-2.120340729e0,3.638828018e1,2.463517090e1,4.399425445e1
1.803675476e2,-8.375083923e-1,3.478511398e1,2.184796692e1,4.108575463e1
1.803775466e2,-5.677693176e-1,3.247511765e1,1.742167145e1,3.685743160e1
1.803875456e2,-6.460565186e-1,2.933165451e1,1.258687546e1,3.192479881e1
1.803975446e2,-1.135987701e0,2.553345291e1,9.090895386e0,2.712733058e1
1.804075436e2,-1.376387787e0,2.180335968e1,6.619684296e0,2.282764019e1
1.804175426e2,-1.242416382e0,1.839749222e1,4.900808716e0,1.907955043e1
1.804275426e2,-9.702822876e-1,1.540566376e1,3.715723114e0,1.587710685e1
1.804375416e2,-6.924600220e-1,1.272488846e1,2.723286896e0,1.303144576e1
1.804475406e2,-4.388873291e-1,1.026445496e1,1.692829742e0,1.041236429e1
1.804575396e2,-2.963836670e-1,7.811954956e0,1.153351593e0,7.902196113e0
1.804675386e2,-3.008743286e-1,5.342839508e0,9.725276184e-1,5.438958479e0
1.804775376e2,-4.905299377e-1,2.920426941e0,1.069226532e0,3.148453353e0
1.804875366e2,-7.550299072e-1,6.512956238e-1,1.165626068e0,1.533929686e0
1.804975366e2,-1.050814819e0,-1.133592682e0,1.098864899e0,1.896509483e0
1.805075356e2,-1.120120697e0,-2.602787476e0,8.535250854e-1,2.959337441e0
1.805175346e2,-8.828640747e-1,-3.860621796e0,3.713777161e-1,3.977658989e0
