Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
5.768,10.666,0.003,3.867,11.346,Walking
5.778,10.761,-0.01,3.983,11.475,Walking
5.788,10.827,0.003,4.29,11.645,Walking
5.798,10.989,0.072,4.852,12.013,Walking
5.808,11.39,0.045,5.457,12.63,Walking
5.818,11.916,-0.084,5.931,13.311,Walking
5.828,12.558,-0.189,6.243,14.026,Walking
5.838,13.08,-0.351,6.382,14.559,Walking
5.848,13.303,-0.678,6.085,14.645,Walking
5.858,13.116,-1.001,5.588,14.291,Walking
5.868,12.482,-1.07,5.087,13.522,Walking
5.878,11.655,-1.028,4.592,12.569,Walking
5.888,10.909,-0.859,4.396,11.793,Walking
5.898,10.464,-0.478,4.551,11.421,Walking
5.908,10.363,-0.162,4.84,11.439,Walking
5.918,10.227,-0.09,4.904,11.343,Walking
5.928,9.989,-0.051,4.887,11.12,Walking
5.938,9.708,0.069,4.859,10.857,Walking
5.948,9.442,0.091,4.776,10.582,Walking
5.958,9.249,-0.003,4.557,10.31,Walking
5.968,8.977,-0.054,4.395,9.995,Walking
5.978,8.692,-0.058,4.355,9.722,Walking
5.988,8.462,-0.039,4.436,9.554,Walking
5.998,8.239,0.02,4.589,9.431,Walking
6.008,8.064,0.087,4.785,9.377,Walking
6.018,7.906,0.14,4.954,9.331,Walking
6.028,7.723,0.163,5.145,9.281,Walking
6.038,7.606,0.237,5.259,9.25,Walking
6.048,7.501,0.33,5.256,9.165,Walking
6.058,7.333,0.409,5.216,9.008,Walking
6.068,7.215,0.505,5.22,8.92,Walking
6.078,7.165,0.597,5.209,8.878,Walking
6.088,7.154,0.67,5.183,8.859,Walking
6.098,7.163,0.696,5.075,8.806,Walking
6.108,7.162,0.71,5.002,8.764,Walking
6.118,7.193,0.76,4.916,8.746,Walking
6.128,7.248,0.81,4.808,8.735,Walking
6.138,7.314,0.797,4.676,8.718,Walking
6.148,7.441,0.75,4.513,8.735,Walking
6.158,7.505,0.703,4.377,8.716,Walking
6.168,7.513,0.643,4.211,8.637,Walking
6.178,7.517,0.657,4.043,8.561,Walking
6.188,7.569,0.733,3.905,8.549,Walking
6.198,7.689,0.791,3.786,8.607,Walking
6.208,7.886,0.835,3.796,8.792,Walking
6.218,8.215,0.833,3.858,9.114,Walking
6.228,8.566,0.718,3.944,9.458,Walking
6.238,8.881,0.615,4.077,9.792,Walking
6.248,9.161,0.576,4.285,10.13,Walking
6.258,9.459,0.565,4.483,10.482,Walking
6.268,9.783,0.538,4.672,10.855,Walking
6.278,10.124,0.456,4.817,11.221,Walking
6.288,10.384,0.339,4.937,11.503,Walking
6.298,10.573,0.223,5.073,11.729,Walking
6.308,10.768,0.15,5.264,11.986,Walking
6.318,10.95,0.103,5.462,12.237,Walking
6.328,11.127,0.069,5.645,12.477,Walking
6.338,11.298,0.001,5.787,12.693,Walking
6.348,11.443,-0.088,5.884,12.868,Walking
6.358,11.525,-0.24,5.822,12.914,Walking
6.368,11.567,-0.406,5.581,12.85,Walking
6.378,11.507,-0.558,5.269,12.668,Walking
6.388,11.336,-0.642,4.858,12.35,Walking
6.398,11.026,-0.598,4.431,11.898,Walking
6.408,10.601,-0.464,4.045,11.356,Walking
6.418,10.095,-0.308,3.704,10.757,Walking
6.428,9.554,-0.076,3.466,10.164,Walking
6.438,9.046,0.228,3.334,9.643,Walking
6.448,8.581,0.518,3.259,9.193,Walking
6.458,8.235,0.715,3.191,8.86,Walking
6.468,7.995,0.79,3.159,8.633,Walking
6.478,7.878,0.762,3.208,8.54,Walking
6.488,7.867,0.693,3.265,8.546,Walking
6.498,7.84,0.545,3.3,8.524,Walking
6.508,7.795,0.391,3.33,8.485,Walking
6.518,7.694,0.267,3.329,8.387,Walking
6.528,7.537,0.151,3.308,8.232,Walking
6.538,7.414,0.049,3.268,8.103,Walking
6.548,7.338,-0.042,3.248,8.025,Walking
6.558,7.272,-0.137,3.232,7.96,Walking
6.568,7.255,-0.212,3.217,7.939,Walking
6.578,7.271,-0.289,3.171,7.938,Walking
6.588,7.279,-0.35,3.103,7.92,Walking
6.598,7.212,-0.432,3.011,7.827,Walking
6.608,7.116,-0.479,2.873,7.689,Walking
6.618,7.01,-0.516,2.669,7.518,Walking
6.628,6.898,-0.545,2.508,7.359,Walking
6.638,6.892,-0.51,2.398,7.315,Walking
6.648,7.013,-0.466,2.363,7.415,Walking
6.658,7.257,-0.452,2.393,7.654,Walking
6.668,7.507,-0.481,2.442,7.909,Walking
6.678,7.733,-0.502,2.515,8.147,Walking
6.688,7.957,-0.513,2.585,8.382,Walking
6.698,8.118,-0.503,2.638,8.551,Walking
6.708,8.184,-0.485,2.641,8.613,Walking
6.718,8.2,-0.437,2.651,8.629,Walking
6.728,8.224,-0.384,2.716,8.67,Walking
6.738,8.314,-0.35,2.892,8.81,Walking
6.748,8.483,-0.3,3.161,9.058,Walking
6.758,8.713,-0.251,3.545,9.41,Walking
6.768,9.067,-0.199,4.004,9.914,Walking
6.778,9.518,-0.141,4.466,10.515,Walking
6.788,9.997,-0.104,4.889,11.129,Walking
6.798,10.387,-0.066,5.131,11.586,Walking
6.808,10.672,0.028,5.396,11.959,Walking
6.818,10.87,0.123,5.542,12.202,Walking
6.828,11.143,0.244,5.662,12.501,Walking
6.838,11.811,0.655,5.909,13.222,Walking
6.848,12.428,1.135,6.334,13.995,Walking
6.858,12.763,1.415,6.996,14.624,Walking
6.868,12.421,0.739,7.508,14.532,Walking
6.878,12.265,-0.093,6.878,14.062,Walking
6.888,13.133,0.043,5.729,14.328,Walking
6.898,13.254,0.224,5.238,14.254,Walking
6.908,12.665,0.322,4.877,13.576,Walking
6.918,11.917,0.407,4.391,12.707,Walking
6.928,11.152,0.733,4.003,11.871,Walking
6.938,10.46,1.24,3.781,11.192,Walking
6.948,9.517,1.54,3.75,10.344,Walking
6.958,8.713,1.8,3.803,9.675,Walking
6.968,8.038,2.036,3.997,9.205,Walking
6.978,7.557,2.269,4.417,9.042,Walking
6.988,7.435,2.408,4.932,9.241,Walking
6.998,7.511,2.33,5.363,9.519,Walking
7.008,7.564,2.085,5.699,9.698,Walking
7.018,7.621,1.764,5.939,9.822,Walking
7.028,7.635,1.379,6.021,9.821,Walking
7.038,7.695,1.031,6.004,9.815,Walking
7.048,7.729,0.792,6.092,9.873,Walking
7.058,7.771,0.649,6.17,9.944,Walking
7.068,7.752,0.501,6.164,9.917,Walking
7.078,7.703,0.366,6.086,9.824,Walking
7.088,7.649,0.28,5.992,9.721,Walking
7.098,7.5,0.237,5.866,9.525,Walking
7.108,7.333,0.297,5.701,9.293,Walking
7.118,7.189,0.455,5.544,9.09,Walking
7.128,7.036,0.698,5.405,8.899,Walking
7.138,6.932,0.872,5.124,8.665,Walking
7.148,6.797,1.012,4.925,8.455,Walking
7.158,6.782,1.153,4.736,8.352,Walking
7.168,6.863,1.347,4.643,8.395,Walking
7.178,6.969,1.513,4.552,8.46,Walking
7.188,6.987,1.589,4.382,8.399,Walking
7.198,6.971,1.647,4.311,8.36,Walking
7.208,7.038,1.679,4.352,8.443,Walking
7.218,7.363,1.712,4.362,8.728,Walking
7.228,7.794,1.626,4.305,9.051,Walking
7.238,8.153,1.471,4.209,9.293,Walking
7.248,8.433,1.327,4.145,9.489,Walking
7.258,8.737,1.261,4.142,9.751,Walking
7.268,8.959,1.202,4.11,9.929,Walking
7.278,9.208,1.129,4.074,10.132,Walking
7.288,9.534,1.088,4.131,10.447,Walking
7.298,10.084,1.098,4.216,10.985,Walking
7.308,10.458,0.773,4.191,11.293,Walking
7.318,10.687,0.493,4.253,11.512,Walking
7.328,11.077,0.43,4.324,11.898,Walking
7.338,11.423,0.285,4.276,12.201,Walking
7.348,11.603,0.233,4.179,12.335,Walking
7.358,11.551,0.254,4.037,12.239,Walking
7.368,11.354,0.441,4.012,12.05,Walking
7.378,11.213,0.691,4.103,11.961,Walking
7.388,11.184,0.88,4.256,11.999,Walking
7.398,11.179,1.016,4.44,12.071,Walking
7.408,11.198,1.146,4.553,12.143,Walking
7.418,11.165,1.234,4.633,12.151,Walking
7.428,11.231,1.156,4.642,12.207,Walking
7.438,11.062,0.977,4.57,12.009,Walking
7.448,10.865,0.788,4.356,11.732,Walking
7.458,10.62,0.623,4.142,11.416,Walking
7.468,10.339,0.486,4.017,11.102,Walking
7.478,10.133,0.261,3.964,10.884,Walking
7.488,9.96,0.119,3.97,10.723,Walking
7.498,9.748,0.06,4.053,10.557,Walking
7.508,9.62,-0.025,4.139,10.472,Walking
7.518,9.49,-0.118,4.231,10.391,Walking
7.528,9.371,-0.21,4.256,10.295,Walking
7.538,9.207,-0.286,4.156,10.106,Walking
7.548,8.988,-0.362,4.041,9.861,Walking
7.558,8.828,-0.461,3.89,9.658,Walking
7.568,8.779,-0.568,3.708,9.547,Walking
7.578,8.637,-0.631,3.521,9.348,Walking
7.588,8.403,-0.632,3.339,9.064,Walking
7.598,8.138,-0.539,3.186,8.756,Walking
7.608,7.838,-0.447,3.06,8.426,Walking
7.618,7.646,-0.341,2.874,8.176,Walking
7.628,7.456,-0.292,2.679,7.928,Walking
7.638,7.308,-0.293,2.541,7.743,Walking
7.648,7.281,-0.331,2.395,7.672,Walking
7.658,7.285,-0.369,2.299,7.648,Walking
7.668,7.218,-0.451,2.211,7.562,Walking
7.678,7.153,-0.515,2.113,7.476,Walking
7.688,7.155,-0.527,1.991,7.446,Walking
7.698,7.096,-0.526,1.862,7.355,Walking
7.708,6.964,-0.534,1.74,7.198,Walking
7.718,6.922,-0.594,1.65,7.141,Walking
7.728,6.978,-0.641,1.598,7.187,Walking
7.738,7.111,-0.632,1.618,7.32,Walking
7.748,7.31,-0.577,1.769,7.543,Walking
7.758,7.597,-0.494,1.925,7.852,Walking
7.768,7.815,-0.377,2.012,8.079,Walking
7.778,7.814,-0.304,1.965,8.063,Walking
7.788,7.825,-0.257,2.003,8.082,Walking
7.798,7.939,-0.191,2.119,8.219,Walking
7.808,8.374,-0.037,2.341,8.695,Walking
7.818,8.853,0.217,2.773,9.28,Walking
7.828,9.117,0.436,3.285,9.701,Walking
7.838,9.53,1.028,3.858,10.332,Walking
7.848,11.025,3.551,5.629,12.878,Walking
7.858,13.816,8.763,8.463,18.42,Walking
7.868,14.696,11.224,9.506,20.792,Walking
7.878,10.304,5.762,6.518,13.486,Walking
7.888,7.45,0.273,3.921,8.424,Walking
7.898,8.978,-0.533,2.8,9.419,Walking
7.908,10.799,0.172,2.13,11.008,Walking
7.918,11.696,0.972,1.934,11.895,Walking
7.928,11.818,1.191,1.744,12.005,Walking
7.938,11.11,0.774,1.535,11.242,Walking
7.948,10.7,0.625,1.422,10.813,Walking
7.958,10.554,0.706,1.885,10.744,Walking
7.968,10.496,0.907,2.363,10.797,Walking
7.978,10.58,1.301,2.718,11,Walking
7.988,10.767,1.564,3.524,11.436,Walking
7.998,10.648,1.189,4.454,11.603,Walking
8.008,10.126,1.215,4.634,11.202,Walking
8.018,10.136,1.369,4.831,11.311,Walking
8.028,10.053,1.393,5.333,11.464,Walking
8.038,9.683,1.384,5.887,11.416,Walking
8.048,9.399,1.32,6.164,11.317,Walking
8.058,9.148,1.256,6.25,11.15,Walking
8.068,9.033,1.182,6.225,11.034,Walking
8.078,8.992,1.137,6.042,10.893,Walking
8.088,9.033,1.1,5.313,10.537,Walking
8.098,9.155,1.102,4.737,10.366,Walking
8.108,9.186,1.177,4.323,10.221,Walking
8.118,9.234,1.295,3.837,10.083,Walking
8.128,9.272,1.406,3.283,9.936,Walking
8.138,9.125,1.439,2.851,9.668,Walking
8.148,8.91,1.525,2.663,9.424,Walking
8.158,8.954,1.688,2.457,9.437,Walking
8.168,9.086,1.794,2.251,9.531,Walking
8.178,9.323,1.999,2.134,9.771,Walking
8.188,9.463,2.207,2.163,9.955,Walking
8.198,9.434,2.338,2.364,10.002,Walking
8.208,9.449,2.427,2.506,10.072,Walking
8.218,9.469,2.428,2.505,10.092,Walking
8.228,9.382,2.351,2.414,9.968,Walking
8.238,9.193,2.255,2.363,9.756,Walking
8.248,9.1,2.218,2.331,9.652,Walking
8.258,9.022,2.229,2.301,9.574,Walking
8.268,8.985,2.246,2.301,9.543,Walking
8.278,8.982,2.247,2.412,9.568,Walking
8.288,9.028,2.278,2.429,9.623,Walking
8.298,9.06,2.359,2.43,9.672,Walking
8.308,9.117,2.541,2.57,9.807,Walking
8.318,9.286,2.826,2.886,10.127,Walking
8.328,9.511,3.097,3.219,10.508,Walking
8.338,9.884,3.283,3.484,10.982,Walking
8.348,10.243,3.364,3.66,11.385,Walking
8.358,10.388,3.327,3.844,11.565,Walking
8.368,10.335,3.119,4.02,11.52,Walking
8.378,10.296,2.865,4.183,11.476,Walking
8.388,10.387,2.624,4.324,11.553,Walking
8.398,10.458,2.436,4.463,11.628,Walking
8.408,10.551,2.259,4.642,11.746,Walking
8.418,10.646,2.105,4.918,11.915,Walking
8.428,10.824,1.981,5.305,12.216,Walking
8.438,11.017,1.853,6.207,12.78,Walking
8.448,11.327,1.8,6.564,13.215,Walking
8.458,11.537,1.488,6.528,13.339,Walking
8.468,11.386,0.976,6.181,12.993,Walking
8.478,10.994,0.491,5.753,12.418,Walking
8.488,10.539,0.095,5.482,11.88,Walking
8.498,10.269,-0.287,5.253,11.538,Walking
8.508,9.921,-0.691,5.251,11.246,Walking
8.518,9.774,-0.799,5.051,11.031,Walking
8.528,9.749,-0.86,4.757,10.882,Walking
8.538,9.739,-1.019,4.714,10.868,Walking
8.548,9.831,-1.175,4.327,10.805,Walking
8.558,9.78,-1.324,3.764,10.563,Walking
8.568,9.514,-1.409,3.535,10.247,Walking
8.578,9.147,-1.316,3.453,9.865,Walking
8.588,8.641,-1.095,3.419,9.357,Walking
8.598,8.225,-0.773,3.461,8.957,Walking
8.608,8.034,-0.439,3.499,8.774,Walking
8.618,7.777,-0.242,3.446,8.51,Walking
8.628,7.509,-0.074,3.296,8.201,Walking
8.638,7.164,0.071,3.165,7.833,Walking
8.648,6.856,0.189,3.091,7.523,Walking
8.658,6.524,0.209,3.028,7.196,Walking
8.668,6.27,0.224,2.853,6.893,Walking
8.678,6.162,0.221,2.631,6.704,Walking
8.688,6.146,0.215,2.437,6.615,Walking
8.698,6.118,0.232,2.336,6.553,Walking
8.708,5.944,0.306,2.34,6.395,Walking
8.718,5.656,0.409,2.524,6.207,Walking
8.728,5.262,0.49,2.754,5.96,Walking
8.738,5.086,0.589,3.024,5.946,Walking
8.748,5.141,0.807,3.15,6.083,Walking
8.758,5.387,0.959,2.926,6.205,Walking
8.768,5.632,0.948,2.777,6.35,Walking
8.778,5.772,0.857,3.131,6.622,Walking
8.788,5.961,0.684,3.833,7.12,Walking
8.798,6.25,0.547,4.415,7.672,Walking
8.808,6.773,0.644,4.856,8.359,Walking
8.818,7.547,1.074,5.508,9.405,Walking
8.828,8.311,1.483,6.088,10.409,Walking
8.838,8.614,1.629,6.406,10.858,Walking
8.848,8.492,1.703,6.595,10.887,Walking
8.858,8.389,1.903,7.045,11.119,Walking
8.868,8.617,2.272,7.662,11.752,Walking
8.878,8.987,2.682,8.277,12.508,Walking
8.888,9.565,3.33,8.795,13.413,Walking
8.898,10.625,4.667,9.257,14.845,Walking
8.908,12.544,7.608,9.409,17.429,Walking
8.918,14.186,11.51,9.784,20.723,Walking
8.928,14.735,13.074,9.458,21.852,Walking
8.938,13.446,9.612,8.061,18.389,Walking
8.948,11.353,4.505,6.781,13.97,Walking
8.958,10.2,0.921,6.314,12.031,Walking
8.968,10.097,-0.842,6.571,12.076,Walking
8.978,10.044,-1.637,7.038,12.373,Walking
8.988,9.214,-1.744,7.672,12.116,Walking
8.998,7.619,-0.87,8.41,11.381,Walking
9.008,6.478,-0.194,8.373,10.588,Walking
9.018,6.012,-0.149,7.875,9.909,Walking
9.028,5.607,0.109,7.916,9.701,Walking
9.038,5.093,0.415,8.144,9.614,Walking
9.048,4.757,0.542,8.109,9.417,Walking
9.058,4.651,0.622,7.894,9.183,Walking
9.068,4.551,0.766,7.845,9.102,Walking
9.078,4.568,1.014,8.007,9.274,Walking
9.088,4.491,1.26,7.975,9.239,Walking
9.098,4.359,1.381,7.779,9.023,Walking
9.108,4.27,1.325,7.596,8.814,Walking
9.118,3.909,1.132,7.192,8.264,Walking
9.128,4.007,0.879,7.211,8.296,Walking
9.138,4.33,0.775,6.799,8.098,Walking
9.148,4.553,0.437,6.014,7.555,Walking
9.158,4.755,0.245,5.498,7.273,Walking
9.168,4.931,0.45,5.13,7.13,Walking
9.178,4.998,0.707,4.65,6.864,Walking
9.188,5.077,0.722,4.039,6.528,Walking
9.198,5.14,0.825,3.534,6.292,Walking
9.208,5.262,1.173,3.198,6.269,Walking
9.218,5.271,1.473,2.966,6.225,Walking
9.228,5.179,1.713,3.046,6.247,Walking
9.238,5.332,1.889,3.161,6.48,Walking
9.248,6.216,2.013,3.372,7.353,Walking
9.258,7.068,2.091,3.407,8.121,Walking
9.268,7.626,2.056,3.159,8.507,Walking
9.278,7.848,1.892,2.703,8.513,Walking
9.288,7.912,1.652,2.441,8.443,Walking
9.298,8.073,1.555,2.3,8.537,Walking
9.308,8.158,1.349,2.066,8.523,Walking
9.318,8.13,1.124,1.818,8.406,Walking
9.328,8.396,1.057,1.602,8.613,Walking
9.338,8.996,0.933,1.394,9.151,Walking
9.348,9.442,0.75,1.219,9.549,Walking
9.358,9.871,0.585,1.042,9.943,Walking
9.368,10.63,0.395,0.876,10.673,Walking
9.378,11.427,0.188,0.818,11.458,Walking
9.388,12.323,0.05,0.878,12.354,Walking
9.398,13.152,-0.092,0.865,13.181,Walking
9.408,13.545,-0.274,0.96,13.582,Walking
9.418,13.69,-0.301,1.36,13.761,Walking
9.428,14.13,-0.26,1.778,14.244,Walking
9.438,14.244,-0.349,1.994,14.387,Walking
9.448,14.088,-0.147,2.285,14.273,Walking
9.458,14.111,0.207,2.68,14.365,Walking
9.468,14.063,0.395,3.019,14.389,Walking
9.478,13.79,0.492,3.268,14.181,Walking
9.488,13.365,0.411,3.359,13.786,Walking
9.498,12.699,0.281,3.355,13.138,Walking
9.508,11.966,0.284,3.312,12.419,Walking
9.518,11.131,0.297,3.194,11.584,Walking
9.528,10.379,0.409,3.132,10.849,Walking
9.538,9.813,0.587,3.15,10.323,Walking
9.548,9.373,0.767,3.158,9.921,Walking
9.558,8.974,0.944,3.135,9.552,Walking
9.568,8.68,1.088,3.004,9.249,Walking
9.578,8.427,1.162,2.777,8.948,Walking
9.588,8.079,1.158,2.494,8.534,Walking
9.598,7.742,1.228,2.273,8.162,Walking
9.608,7.36,1.336,2.144,7.781,Walking
9.618,6.949,1.513,2.091,7.413,Walking
9.628,6.588,1.718,2.106,7.127,Walking
9.638,6.399,1.891,2.126,7.003,Walking
9.648,6.471,2.001,2.121,7.097,Walking
9.658,6.689,2.123,2.103,7.326,Walking
9.668,6.88,2.195,2.079,7.515,Walking
9.678,7.137,2.25,2.075,7.766,Walking
9.688,7.374,2.346,2.167,8.036,Walking
9.698,7.616,2.462,2.333,8.337,Walking
9.708,7.819,2.494,2.513,8.584,Walking
9.718,7.963,2.445,2.624,8.733,Walking
9.728,8.13,2.422,2.695,8.9,Walking
9.738,8.323,2.472,2.741,9.104,Walking
9.748,8.477,2.557,2.85,9.302,Walking
9.758,8.604,2.697,3.031,9.513,Walking
9.768,8.789,2.847,3.229,9.786,Walking
9.778,8.961,2.926,3.333,9.998,Walking
9.788,9.052,2.965,3.357,10.099,Walking
9.798,9.176,2.995,3.342,10.215,Walking
9.808,9.352,3.011,3.268,10.354,Walking
9.818,9.507,3.001,3.143,10.453,Walking
9.828,9.663,3.063,3.065,10.59,Walking
9.838,9.649,3.207,2.993,10.599,Walking
9.848,9.579,3.392,2.968,10.586,Walking
9.858,9.645,3.526,3.003,10.7,Walking
9.868,9.769,3.571,3.127,10.861,Walking
9.878,9.863,3.664,3.34,11.039,Walking
9.888,10.061,3.757,3.544,11.309,Walking
9.898,10.423,3.714,3.649,11.651,Walking
9.908,10.793,3.535,3.699,11.945,Walking
9.918,11.192,3.311,3.763,12.263,Walking
9.928,11.609,3.131,3.906,12.643,Walking
9.938,12.109,3.016,4.129,13.144,Walking
9.948,12.716,2.902,4.358,13.751,Walking
9.958,13.326,2.724,4.552,14.343,Walking
9.968,13.814,2.557,4.669,14.804,Walking
9.978,14.046,2.344,4.663,14.984,Walking
9.988,14.003,2.094,4.493,14.854,Walking
9.998,13.772,1.746,4.206,14.506,Walking
10.008,13.332,1.389,3.902,13.961,Walking
10.018,12.686,1.109,3.539,13.217,Walking
10.028,11.858,0.874,3.134,12.296,Walking
10.038,10.965,0.77,2.851,11.356,Walking
10.048,10.19,0.802,2.742,10.583,Walking
10.058,9.584,0.882,2.801,10.024,Walking
10.068,9.091,1,3.086,9.652,Walking
10.078,8.653,1.04,3.242,9.299,Walking
10.088,8.412,0.986,3.027,8.995,Walking
10.098,8.422,0.912,2.834,8.933,Walking
10.108,8.469,0.806,2.822,8.964,Walking
10.118,8.562,0.665,2.694,9,Walking
10.128,8.69,0.45,2.579,9.075,Walking
10.138,8.772,0.28,2.591,9.151,Walking
10.148,8.75,0.132,2.558,9.117,Walking
10.158,8.59,-0.015,2.507,8.949,Walking
10.168,8.348,-0.09,2.467,8.706,Walking
10.178,8.097,-0.126,2.39,8.444,Walking
10.188,7.825,-0.143,2.257,8.146,Walking
10.198,7.555,-0.143,2.072,7.835,Walking
10.208,7.324,-0.135,1.888,7.565,Walking
10.218,7.044,-0.077,1.772,7.264,Walking
10.228,6.784,0.012,1.712,6.997,Walking
10.238,6.523,0.085,1.621,6.722,Walking
10.248,6.289,0.157,1.521,6.473,Walking
10.258,6.13,0.19,1.399,6.29,Walking
10.268,6.135,0.163,1.253,6.264,Walking
10.278,6.296,0.15,1.118,6.397,Walking
10.288,6.433,0.104,0.952,6.504,Walking
10.298,6.609,0.045,0.822,6.66,Walking
10.308,6.828,-0.01,0.71,6.864,Walking
10.318,6.981,-0.095,0.662,7.013,Walking
10.328,7.036,-0.143,0.697,7.072,Walking
10.338,7.171,-0.21,0.788,7.217,Walking
10.348,7.44,-0.353,0.983,7.513,Walking
10.358,7.752,-0.515,1.247,7.868,Walking
10.368,8.155,-0.694,1.454,8.313,Walking
10.378,8.641,-0.894,1.467,8.81,Walking
10.388,9.166,-1.125,1.234,9.317,Walking
10.398,9.523,-1.421,0.813,9.663,Walking
10.408,9.815,-1.629,0.391,9.957,Walking
10.418,10.143,-1.734,0.004,10.29,Walking
10.428,10.347,-1.903,-0.374,10.527,Walking
10.438,10.618,-2.157,-0.726,10.859,Walking
10.448,10.873,-2.507,-1.08,11.21,Walking
10.458,11.003,-2.742,-1.324,11.416,Walking
10.468,11.325,-2.764,-1.494,11.753,Walking
10.478,11.554,-2.807,-1.784,12.023,Walking
10.488,11.667,-2.764,-2.066,12.167,Walking
10.498,11.797,-2.524,-2.302,12.282,Walking
10.508,11.746,-2.39,-2.617,12.269,Walking
10.518,11.575,-2.379,-2.841,12.154,Walking
10.528,11.405,-2.239,-2.841,11.965,Walking
10.538,11.156,-2.078,-2.656,11.654,Walking
10.548,11.015,-1.969,-2.295,11.423,Walking
10.558,11.173,-1.863,-1.996,11.502,Walking
10.568,11.469,-1.817,-1.937,11.773,Walking
10.578,11.779,-1.869,-2.168,12.121,Walking
10.588,11.753,-1.853,-2.498,12.157,Walking
10.598,11.503,-1.627,-2.536,11.891,Walking
10.608,11.197,-1.494,-2.425,11.554,Walking
10.618,10.895,-1.343,-2.243,11.204,Walking
10.628,10.667,-1.136,-2.059,10.923,Walking
10.638,10.696,-0.958,-1.908,10.907,Walking
10.648,10.846,-0.894,-1.841,11.038,Walking
10.658,10.919,-0.86,-1.806,11.101,Walking
10.668,10.922,-0.836,-1.819,11.104,Walking
10.678,11,-0.784,-1.832,11.179,Walking
10.688,10.87,-0.588,-1.775,11.029,Walking
10.698,10.575,-0.319,-1.715,10.718,Walking
10.708,10.298,-0.1,-1.776,10.451,Walking
10.718,10.078,0.07,-1.946,10.264,Walking
10.728,9.982,0.247,-2.115,10.207,Walking
10.738,9.803,0.487,-2.298,10.081,Walking
10.748,9.562,0.748,-2.465,9.903,Walking
10.758,9.522,0.992,-2.547,9.907,Walking
10.768,9.607,1.299,-2.481,10.007,Walking
10.778,9.718,1.684,-2.394,10.149,Walking
10.788,9.762,1.994,-2.419,10.253,Walking
10.798,9.958,2.115,-2.53,10.489,Walking
10.808,10.457,2.234,-2.675,11.023,Walking
10.818,10.95,2.318,-2.863,11.553,Walking
10.828,11.481,2.388,-3.046,12.116,Walking
10.838,12.12,2.394,-3.199,12.762,Walking
10.848,12.914,2.346,-3.389,13.556,Walking
10.858,13.526,2.243,-3.676,14.195,Walking
10.868,13.764,2.167,-3.974,14.489,Walking
10.878,13.763,2.185,-4.213,14.559,Walking
10.888,13.627,2.204,-4.389,14.485,Walking
10.898,13.505,2.288,-4.394,14.385,Walking
10.908,13.683,2.539,-4.235,14.546,Walking
10.918,14.082,2.869,-4.015,14.921,Walking
10.928,14.473,3.186,-3.872,15.317,Walking
10.938,14.87,3.224,-3.864,15.699,Walking
10.948,15.136,2.927,-3.902,15.902,Walking
10.958,15.255,2.583,-3.766,15.924,Walking
10.968,15.406,2.396,-3.299,15.937,Walking
10.978,15.642,2.254,-2.612,16.018,Walking
10.988,15.932,2.182,-1.683,16.169,Walking
10.998,16.37,2.129,-0.799,16.527,Walking
11.008,16.746,1.838,-0.269,16.849,Walking
11.018,16.885,1.145,-0.168,16.925,Walking
11.028,16.662,0.198,-0.296,16.666,Walking
11.038,15.849,-0.815,-0.445,15.876,Walking
11.048,14.557,-1.53,-0.353,14.641,Walking
11.058,13.102,-1.875,0.025,13.235,Walking
11.068,11.591,-2.156,0.602,11.806,Walking
11.078,10.226,-2.074,1.428,10.532,Walking
11.088,9.238,-1.796,2.088,9.64,Walking
11.098,8.311,-1.545,2.562,8.833,Walking
11.108,7.4,-1.071,3.035,8.07,Walking
11.118,6.763,-0.741,3.349,7.583,Walking
11.128,6.205,-0.533,3.599,7.193,Walking
11.138,5.743,-0.373,3.802,6.898,Walking
11.148,5.4,-0.29,3.878,6.654,Walking
11.158,5.006,-0.245,3.868,6.331,Walking
11.168,4.589,-0.23,3.771,5.944,Walking
11.178,4.208,-0.318,3.649,5.579,Walking
11.188,3.919,-0.475,3.574,5.325,Walking
11.198,3.752,-0.696,3.522,5.193,Walking
11.208,3.586,-0.876,3.538,5.113,Walking
11.218,3.438,-1.017,3.586,5.071,Walking
11.228,3.277,-1.134,3.614,5.009,Walking
11.238,3.25,-1.258,3.567,4.987,Walking
11.248,3.167,-1.382,3.439,4.875,Walking
11.258,2.993,-1.363,3.244,4.619,Walking
11.268,2.774,-1.289,2.855,4.185,Walking
11.278,2.515,-1.338,2.382,3.714,Walking
11.288,2.376,-1.318,2.027,3.39,Walking
11.298,2.475,-1.211,1.752,3.265,Walking
11.308,2.708,-1.17,1.41,3.27,Walking
11.318,2.857,-1.273,0.917,3.26,Walking
11.328,3.004,-1.434,0.367,3.349,Walking
11.338,3.23,-1.476,-0.11,3.553,Walking
11.348,3.607,-1.446,-0.445,3.911,Walking
11.358,4.144,-1.428,-0.619,4.426,Walking
11.368,4.793,-1.478,-0.595,5.051,Walking
11.378,5.681,-1.63,-0.593,5.94,Walking
11.388,6.509,-1.995,-0.892,6.866,Walking
11.398,7.239,-2.344,-1.297,7.719,Walking
11.408,8.091,-2.479,-1.706,8.632,Walking
11.418,9.006,-2.517,-2.099,9.584,Walking
11.428,9.908,-2.592,-2.4,10.519,Walking
11.438,10.738,-2.813,-2.666,11.417,Walking
11.448,11.495,-3.118,-2.891,12.256,Walking
