Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Activity
124.8623245,-8.945,1.645,-1.626,9.24,Walking
124.8723865,-8.735,1.708,-1.601,9.043,Walking
124.8824495,-8.629,1.769,-1.565,8.946,Walking
124.8925115,-8.666,1.861,-1.534,8.995,Walking
124.9025735,-8.722,1.931,-1.445,9.049,Walking
124.9126365,-8.766,1.959,-1.401,9.09,Walking
124.9226985,-8.837,1.992,-1.425,9.17,Walking
124.9327615,-8.861,2.084,-1.443,9.216,Walking
124.9428235,-8.902,2.196,-1.476,9.287,Walking
124.9528865,-8.954,2.324,-1.5,9.372,Walking
124.9629485,-9.062,2.44,-1.453,9.497,Walking
124.9730115,-9.271,2.564,-1.406,9.722,Walking
124.9830735,-9.562,2.636,-1.356,10.011,Walking
124.9931365,-9.825,2.704,-1.221,10.263,Walking
125.0031985,-10.136,2.794,-1.102,10.572,Walking
125.0132615,-10.507,2.914,-1.002,10.949,Walking
125.0233235,-10.85,3.095,-0.864,11.316,Walking
125.0333855,-11.102,3.292,-0.677,11.599,Walking
125.0434485,-11.416,3.474,-0.498,11.943,Walking
125.0535105,-11.755,3.627,-0.356,12.307,Walking
125.0635735,-11.999,3.707,-0.27,12.562,Walking
125.0736355,-12.105,3.7,-0.243,12.66,Walking
125.0836985,-12.013,3.727,-0.26,12.581,Walking
125.0937605,-11.756,3.81,-0.36,12.363,Walking
125.1038235,-11.367,3.932,-0.436,12.036,Walking
125.1138855,-10.841,4.068,-0.42,11.587,Walking
125.1239485,-10.346,4.156,-0.452,11.159,Walking
125.1340105,-9.923,4.157,-0.533,10.772,Walking
125.1440725,-9.541,4.036,-0.617,10.378,Walking
125.1541355,-9.313,3.865,-0.743,10.111,Walking
125.1641975,-9.26,3.731,-0.84,10.019,Walking
125.1742605,-9.273,3.666,-0.902,10.012,Walking
125.1843225,-9.284,3.604,-0.907,10,Walking
125.1943855,-9.334,3.581,-0.943,10.042,Walking
125.2044475,-9.582,3.614,-0.959,10.285,Walking
125.2145105,-10.006,3.628,-0.851,10.677,Walking
125.2245725,-10.614,3.602,-0.72,11.232,Walking
125.2346355,-11.287,3.572,-0.535,11.85,Walking
125.2446975,-11.924,3.516,-0.341,12.436,Walking
125.2547595,-12.562,3.447,-0.196,13.028,Walking
125.2648225,-13.126,3.415,-0.018,13.563,Walking
125.2748845,-13.419,3.433,0.256,13.854,Walking
125.2849475,-13.438,3.439,0.463,13.878,Walking
125.2950095,-13.324,3.478,0.666,13.786,Walking
125.3050725,-13.005,3.627,0.988,13.538,Walking
125.3151345,-12.63,3.801,1.358,13.26,Walking
125.3251975,-12.448,3.961,1.67,13.169,Walking
125.3352595,-12.578,4.048,1.921,13.353,Walking
125.3453225,-13.044,3.929,2.208,13.801,Walking
125.3553845,-13.711,3.55,2.385,14.363,Walking
125.3654465,-14.375,3.011,2.47,14.893,Walking
125.3755095,-14.904,2.487,2.464,15.31,Walking
125.3855715,-15.296,2.067,2.401,15.621,Walking
125.3956345,-15.36,1.811,2.361,15.645,Walking
125.4056965,-14.997,1.788,2.247,15.27,Walking
125.4157595,-14.371,1.83,2.026,14.628,Walking
125.4258215,-13.712,1.768,1.76,13.937,Walking
125.4358845,-13.217,1.612,1.516,13.401,Walking
125.4459465,-12.909,1.427,1.396,13.062,Walking
125.4560095,-12.728,1.236,1.312,12.855,Walking
125.4660715,-12.662,1.036,1.254,12.766,Walking
125.4761345,-12.545,0.871,1.22,12.634,Walking
125.4861965,-12.239,0.792,1.184,12.321,Walking
125.4962585,-11.881,0.826,1.14,11.964,Walking
125.5063215,-11.519,0.96,1.122,11.613,Walking
125.5163835,-11.211,1.104,1.131,11.322,Walking
125.5264465,-11.016,1.258,1.217,11.154,Walking
125.5365085,-10.913,1.399,1.353,11.086,Walking
125.5465715,-10.94,1.578,1.565,11.164,Walking
125.5566335,-11.119,1.752,1.684,11.382,Walking
125.5666965,-11.401,1.947,1.672,11.686,Walking
125.5767585,-11.371,2.166,1.61,11.687,Walking
125.5868215,-11.05,2.313,1.5,11.389,Walking
125.5968835,-10.732,2.312,1.366,11.063,Walking
125.6069465,-10.463,2.337,1.304,10.8,Walking
125.6170085,-10.285,2.45,1.344,10.657,Walking
125.6270705,-10.108,2.546,1.522,10.534,Walking
125.6371335,-9.947,2.624,1.675,10.423,Walking
125.6471955,-9.898,2.739,1.833,10.432,Walking
125.6572585,-9.78,2.921,2.061,10.413,Walking
125.6673205,-9.588,3.095,2.286,10.331,Walking
125.6773835,-9.51,3.257,2.544,10.369,Walking
125.6874455,-9.443,3.371,2.86,10.427,Walking
125.6975085,-9.408,3.381,3.137,10.478,Walking
125.7075705,-9.176,3.257,3.361,10.301,Walking
125.7176335,-8.939,3.362,3.391,10.134,Walking
125.7276917,-8.756,3.397,3.504,10.025,Walking
125.7377547,-8.426,3.352,3.556,9.74,Walking
125.7478167,-8.091,3.441,3.733,9.552,Walking
125.7578797,-7.754,3.571,4.062,9.454,Walking
125.7679417,-7.412,3.711,4.415,9.392,Walking
125.7780037,-7.18,3.789,4.647,9.355,Walking
125.7880667,-6.974,3.782,4.857,9.302,Walking
125.7981287,-6.766,3.78,5.011,9.229,Walking
125.8081917,-6.53,3.804,5.217,9.183,Walking
125.8182537,-6.297,3.703,5.522,9.157,Walking
125.8283167,-6.246,3.531,5.685,9.154,Walking
125.8383787,-5.954,3.378,5.776,8.956,Walking
125.8484417,-5.279,3.274,5.831,8.519,Walking
125.8585037,-4.448,3.271,5.969,8.13,Walking
125.8685667,-3.794,3.264,6.125,7.91,Walking
125.8786287,-3.411,3.193,6.23,7.788,Walking
125.8886917,-3.149,3.184,6.352,7.772,Walking
125.8987537,-2.851,3.258,6.447,7.766,Walking
125.9088167,-2.565,3.377,6.524,7.781,Walking
125.9188787,-2.481,3.495,6.613,7.881,Walking
125.9289407,-2.443,3.593,6.765,8.04,Walking
125.9390037,-2.409,3.67,6.981,8.247,Walking
125.9490657,-2.514,3.677,7.141,8.416,Walking
125.9591287,-2.66,3.699,7.28,8.588,Walking
125.9691907,-2.775,3.783,7.429,8.787,Walking
125.9792537,-2.837,3.869,7.506,8.909,Walking
125.9893157,-2.767,3.907,7.548,8.938,Walking
125.9993787,-2.463,3.986,7.54,8.877,Walking
126.0094407,-2.061,4.072,7.421,8.712,Walking
126.0195037,-1.626,4.193,7.258,8.539,Walking
126.0295657,-1.26,4.274,7.093,8.376,Walking
126.0396287,-0.96,4.363,6.936,8.25,Walking
126.0496907,-0.768,4.402,6.754,8.098,Walking
126.0597537,-0.662,4.419,6.651,8.012,Walking
126.0698157,-0.551,4.519,6.615,8.03,Walking
126.0798777,-0.441,4.597,6.547,8.012,Walking
126.0899407,-0.251,4.627,6.418,7.916,Walking
126.1000027,0.005,4.707,6.285,7.852,Walking
126.1100657,0.285,4.79,6.173,7.819,Walking
126.1201277,0.506,4.853,6.109,7.818,Walking
126.1301907,0.629,4.926,6.11,7.873,Walking
126.1402527,0.674,4.988,6.109,7.915,Walking
126.1503157,0.708,5.04,6.079,7.928,Walking
126.1603777,0.742,5.07,6.06,7.936,Walking
126.1704407,0.76,5.082,6.079,7.96,Walking
126.1805027,0.739,5.095,6.178,8.042,Walking
126.1905657,0.668,5.127,6.311,8.158,Walking
126.2006277,0.658,5.157,6.431,8.27,Walking
126.2106907,0.68,5.216,6.521,8.378,Walking
126.2207527,0.723,5.268,6.623,8.493,Walking
126.2308147,0.799,5.318,6.856,8.713,Walking
126.2408777,0.895,5.423,7.148,9.017,Walking
126.2509397,0.964,5.582,7.419,9.334,Walking
126.2610027,1.027,5.726,7.692,9.644,Walking
126.2710647,1.052,5.842,7.997,9.959,Walking
126.2811277,1.087,5.98,8.346,10.324,Walking
126.2911897,1.079,6.039,8.673,10.623,Walking
126.3012527,1.031,6.158,9.086,11.024,Walking
126.3113147,0.892,6.257,9.381,11.311,Walking
126.3213777,0.673,6.272,9.576,11.467,Walking
126.3314397,0.493,6.382,9.717,11.636,Walking
126.3415027,0.538,6.46,9.881,11.817,Walking
126.3515647,0.709,6.486,10.01,11.948,Walking
126.3616277,0.961,6.574,10.098,12.088,Walking
126.3716897,1.331,6.713,10.227,12.306,Walking
126.3817527,1.606,6.847,10.352,12.515,Walking
126.3918147,1.587,6.889,10.545,12.696,Walking
126.4018767,1.239,6.812,10.753,12.789,Walking
126.4119397,0.691,6.582,10.826,12.689,Walking
126.4220017,0.191,6.261,10.811,12.495,Walking
126.4320647,-0.046,5.91,10.694,12.218,Walking
126.4421267,0.009,5.565,10.569,11.944,Walking
126.4521897,0.177,5.296,10.461,11.727,Walking
126.4622517,0.36,5.032,10.285,11.456,Walking
126.4723147,0.525,4.826,10.072,11.18,Walking
126.4823767,0.608,4.659,9.873,10.934,Walking
126.4924397,0.639,4.474,9.77,10.765,Walking
126.5025017,0.579,4.289,9.652,10.578,Walking
126.5125647,0.427,4.111,9.48,10.342,Walking
126.5226267,0.194,3.96,9.211,10.028,Walking
126.5326897,-0.031,3.804,8.898,9.677,Walking
126.5427517,-0.207,3.625,8.573,9.311,Walking
126.5528147,-0.364,3.481,8.196,8.912,Walking
126.5628767,-0.462,3.345,7.734,8.439,Walking
126.5729397,-0.481,3.217,7.208,7.908,Walking
126.5830017,-0.453,3.126,6.706,7.413,Walking
126.5930637,-0.411,3.152,6.232,6.996,Walking
126.6031267,-0.338,3.211,5.876,6.704,Walking
126.6131887,-0.281,3.146,5.686,6.505,Walking
126.6232517,-0.664,3.313,5.374,6.348,Walking
126.6333137,-0.727,3.355,4.987,6.054,Walking
126.6433767,-0.681,3.416,4.699,5.849,Walking
126.6534387,-0.556,3.475,4.563,5.762,Walking
126.6635017,-0.386,3.675,4.464,5.795,Walking
126.6735637,-0.338,4.103,4.556,6.141,Walking
126.6836267,-0.499,4.575,4.91,6.73,Walking
126.6936887,-0.887,5.129,5.531,7.595,Walking
126.7037517,-1.471,5.77,6.235,8.621,Walking
126.7138137,-2.272,6.146,6.974,9.57,Walking
126.7238772,-2.927,6.416,7.461,10.266,Walking
126.7339392,-3.467,6.9,7.246,10.589,Walking
126.7440022,-3.746,7.305,7.318,10.997,Walking
126.7540642,-3.616,7.463,7.79,11.378,Walking
126.7641272,-3.37,7.435,8.046,11.462,Walking
126.7741892,-3.011,7.356,8.025,11.295,Walking
126.7842522,-2.428,7.253,7.954,11.035,Walking
126.7943142,-1.83,7.169,7.876,10.807,Walking
126.8043762,-1.309,7.152,7.91,10.744,Walking
126.8144392,-0.864,7.172,8.106,10.858,Walking
126.8245012,-0.503,7.222,8.344,11.047,Walking
126.8345642,-0.248,6.955,8.458,10.953,Walking
126.8446262,-0.35,7.229,8.786,11.383,Walking
126.8546892,-0.722,7.533,9.299,11.989,Walking
126.8647512,-1.451,7.335,9.68,12.232,Walking
126.8748142,-2.122,6.813,9.755,12.086,Walking
126.8848762,-2.527,6.417,9.74,11.935,Walking
126.8949392,-2.564,6.063,9.853,11.85,Walking
126.9050012,-2.208,5.803,10.002,11.772,Walking
126.9150642,-1.684,5.511,10.104,11.632,Walking
126.9251262,-1.221,5.175,10.243,11.541,Walking
126.9351892,-0.934,5.045,10.471,11.66,Walking
126.9452512,-0.98,4.97,10.584,11.734,Walking
126.9553142,-1.217,4.865,10.472,11.611,Walking
126.9653762,-1.419,4.775,10.273,11.417,Walking
126.9754392,-1.506,4.587,10.052,11.152,Walking
126.9855012,-1.359,4.349,9.958,10.951,Walking
126.9955642,-1.078,4.131,9.884,10.767,Walking
127.0056262,-0.814,3.949,9.781,10.579,Walking
127.0156892,-0.685,3.806,9.588,10.339,Walking
127.0257512,-0.72,3.704,9.39,10.12,Walking
127.0358132,-0.895,3.646,9.286,10.017,Walking
127.0458762,-1.095,3.631,9.2,9.951,Walking
127.0559382,-1.217,3.641,9.059,9.839,Walking
127.0660012,-1.181,3.677,8.898,9.7,Walking
127.0760632,-1.007,3.74,8.778,9.594,Walking
127.0861262,-0.814,3.799,8.61,9.446,Walking
127.0961882,-0.678,3.807,8.345,9.197,Walking
127.1062512,-0.586,3.794,8.1,8.964,Walking
127.1163132,-0.482,3.795,7.866,8.747,Walking
127.1263762,-0.318,3.79,7.641,8.536,Walking
127.1364382,-0.099,3.82,7.456,8.378,Walking
127.1465012,0.134,3.895,7.339,8.31,Walking
127.1565632,0.397,3.98,7.254,8.284,Walking
127.1666262,0.627,4.107,7.176,8.292,Walking
127.1766882,0.819,4.234,7.039,8.255,Walking
127.1867512,0.991,4.312,6.867,8.169,Walking
127.1968132,1.112,4.387,6.718,8.1,Walking
127.2068762,1.148,4.459,6.597,8.045,Walking
127.2169382,1.13,4.51,6.486,7.98,Walking
127.2270012,1.11,4.511,6.419,7.924,Walking
127.2370632,1.138,4.518,6.328,7.858,Walking
127.2471262,1.227,4.526,6.237,7.803,Walking
127.2571882,1.393,4.505,6.192,7.784,Walking
127.2672512,1.582,4.52,6.259,7.881,Walking
127.2773132,1.739,4.619,6.369,8.058,Walking
127.2873762,1.827,4.703,6.54,8.26,Walking
127.2974382,1.785,4.827,6.743,8.482,Walking
127.3075002,1.734,4.94,6.985,8.73,Walking
127.3175632,1.724,5.05,7.285,9.031,Walking
127.3276252,1.805,5.152,7.61,9.366,Walking
127.3376882,1.908,5.257,7.917,9.693,Walking
127.3477502,1.979,5.306,8.247,10.004,Walking
127.3578132,1.989,5.427,8.533,10.306,Walking
127.3678752,2.11,5.88,8.964,10.926,Walking
127.3779382,2.161,6.176,9.298,11.37,Walking
127.3880002,2.133,6.276,9.378,11.484,Walking
127.3980632,2.099,6.279,9.456,11.543,Walking
127.4081252,2.162,6.359,9.617,11.73,Walking
127.4181882,2.418,6.438,9.749,11.93,Walking
127.4282502,2.814,6.547,9.865,12.17,Walking
127.4383132,3.027,6.675,10.03,12.423,Walking
127.4483752,2.931,6.798,10.152,12.564,Walking
127.4584382,2.547,7.22,10.589,13.067,Walking
127.4685002,1.485,7.073,10.889,13.069,Walking
127.4785632,0.181,6.632,10.872,12.737,Walking
127.4886252,-0.813,6.28,10.8,12.519,Walking
127.4986882,-1.17,5.812,10.56,12.111,Walking
127.5087502,-0.956,5.318,10.342,11.669,Walking
127.5188132,-0.422,5.056,10.31,11.49,Walking
127.5288752,0.104,4.907,10.244,11.359,Walking
127.5389382,0.449,4.761,10.076,11.153,Walking
127.5490002,0.696,4.628,9.874,10.927,Walking
127.5590632,0.835,4.515,9.66,10.695,Walking
127.5691252,0.83,4.439,9.442,10.467,Walking
127.5791882,0.702,4.379,9.182,10.197,Walking
127.5892502,0.537,4.23,8.882,9.852,Walking
127.5993132,0.367,4.058,8.521,9.445,Walking
127.6093752,0.199,3.946,8.11,9.021,Walking
127.6194382,0.075,3.864,7.662,8.581,Walking
127.6295002,-0.018,3.76,7.17,8.097,Walking
127.6395632,-0.05,3.675,6.67,7.615,Walking
127.6496252,-0.059,3.643,6.163,7.16,Walking
127.6596872,-0.016,3.589,5.664,6.705,Walking
127.6697502,0.016,3.503,5.231,6.295,Walking
127.6798122,0.073,3.399,4.838,5.913,Walking
127.6898752,0.128,3.324,4.453,5.558,Walking
127.6999372,0.135,3.302,4.083,5.253,Walking
127.7100002,0.198,3.199,3.626,4.84,Walking
127.7200622,0.215,2.992,3.201,4.386,Walking
127.7301255,0.293,2.791,2.935,4.061,Walking
127.7401875,0.41,2.644,2.759,3.844,Walking
127.7502505,0.471,2.513,2.459,3.547,Walking
127.7603125,0.399,2.392,2.164,3.25,Walking
127.7703755,0.297,2.246,1.869,2.937,Walking
127.7804375,0.061,2.228,1.679,2.79,Walking
127.7905005,-0.353,2.235,1.598,2.77,Walking
127.8005625,-0.89,2.297,1.465,2.866,Walking
127.8106255,-1.526,2.567,1.582,3.38,Walking
127.8206875,-2.507,2.914,1.92,4.297,Walking
127.8307505,-3.823,3.17,2.224,5.442,Walking
127.8408125,-5.193,3.356,2.322,6.605,Walking
127.8508755,-6.325,3.413,2.158,7.504,Walking
127.8609375,-7.117,3.564,1.929,8.19,Walking
127.8710005,-7.756,3.777,1.816,8.816,Walking
127.8810625,-8.351,3.846,1.715,9.352,Walking
127.8911255,-9.102,4.633,1.782,10.368,Walking
127.9011875,-9.707,4.705,1.793,10.935,Walking
127.9112505,-10.242,4.496,1.594,11.299,Walking
127.9213125,-10.837,4.468,1.56,11.825,Walking
127.9313755,-11.319,4.516,1.589,12.29,Walking
127.9414375,-11.628,4.519,1.643,12.583,Walking
127.9515005,-11.936,4.233,1.544,12.758,Walking
127.9615625,-12.266,3.612,1.248,12.848,Walking
127.9716255,-12.794,3.047,0.929,13.185,Walking
127.9816875,-13.404,2.767,0.92,13.718,Walking
127.9917505,-13.92,2.714,1.238,14.236,Walking
128.0018125,-14.33,2.715,1.602,14.672,Walking
128.0118755,-14.503,2.689,1.828,14.863,Walking
128.0219375,-14.552,2.472,1.632,14.851,Walking
128.0320005,-14.527,2.099,1.319,14.737,Walking
128.0420625,-14.552,1.814,1.124,14.708,Walking
128.0521255,-14.826,1.742,1.071,14.966,Walking
128.0621875,-15.357,1.775,0.979,15.491,Walking
128.0722505,-16.033,1.825,0.967,16.166,Walking
128.0823125,-16.639,1.906,0.989,16.777,Walking
128.0923755,-17.055,1.963,1.041,17.199,Walking
128.1024375,-17.269,2.004,1.105,17.42,Walking
128.1125005,-17.206,2.111,1.212,17.378,Walking
128.1225625,-16.846,2.217,1.223,17.036,Walking
128.1326255,-16.259,2.273,1.068,16.451,Walking
128.1426875,-15.606,2.442,0.973,15.826,Walking
128.1527505,-14.877,2.72,1.08,15.162,Walking
128.1628125,-14.007,2.986,1.214,14.373,Walking
128.1728745,-13.071,3.164,1.213,13.503,Walking
128.1829375,-12.197,3.302,1.24,12.697,Walking
128.1929995,-11.486,3.421,1.239,12.048,Walking
128.2030625,-10.937,3.165,1.051,11.434,Walking
128.2131245,-10.61,2.933,0.928,11.047,Walking
128.2231875,-10.289,2.892,0.988,10.733,Walking
128.2332505,-9.865,2.939,1.057,10.348,Walking
128.2433125,-9.384,3.014,1.026,9.909,Walking
128.2533745,-8.834,3.08,1.042,9.413,Walking
128.2634375,-8.478,3.162,1.079,9.113,Walking
128.2734995,-8.292,3.236,1.187,8.979,Walking
128.2835625,-8.076,3.312,1.306,8.826,Walking
128.2936245,-7.855,3.411,1.375,8.674,Walking
128.3036875,-7.766,3.576,1.468,8.675,Walking
128.3137495,-7.708,3.771,1.617,8.732,Walking
128.3238125,-7.692,3.932,1.734,8.811,Walking
128.3338745,-7.659,4.021,1.77,8.83,Walking
128.3439375,-7.626,4.138,1.796,8.861,Walking
128.3539995,-7.755,4.213,1.766,9,Walking
128.3640625,-8.067,4.267,1.744,9.292,Walking
128.3741245,-8.377,4.32,1.774,9.591,Walking
128.3841875,-8.799,4.402,1.726,9.989,Walking
128.3942495,-9.226,4.446,1.66,10.375,Walking
128.4043125,-9.472,4.464,1.588,10.591,Walking
128.4143745,-9.691,4.487,1.44,10.776,Walking
128.4244375,-9.923,4.504,1.279,10.972,Walking
128.4344995,-10.25,4.478,1.113,11.24,Walking
128.4445625,-10.71,4.405,0.891,11.615,Walking
128.4546245,-11.221,4.308,0.656,12.037,Walking
128.4646875,-11.617,4.188,0.47,12.358,Walking
128.4747495,-11.948,4.083,0.32,12.63,Walking
128.4848125,-12.238,4.047,0.258,12.892,Walking
128.4948745,-12.488,4.003,0.248,13.117,Walking
128.5049375,-12.749,3.901,0.225,13.334,Walking
128.5149995,-13.034,3.781,0.23,13.573,Walking
128.5250625,-13.366,3.725,0.306,13.879,Walking
128.5351245,-13.704,3.697,0.359,14.198,Walking
128.5451875,-13.846,3.603,0.391,14.313,Walking
128.5552495,-13.688,3.475,0.354,14.126,Walking
128.5653125,-13.45,3.326,0.224,13.857,Walking
128.5753745,-13.174,3.128,0.13,13.541,Walking
128.5854375,-12.856,3.023,0.157,13.207,Walking
128.5954995,-12.455,3.035,0.308,12.823,Walking
128.6055625,-11.913,3.011,0.436,12.295,Walking
128.6156245,-11.485,2.904,0.43,11.855,Walking
128.6256875,-11.371,2.733,0.389,11.701,Walking
128.6357495,-11.581,2.484,0.402,11.852,Walking
128.6458125,-12.002,2.217,0.502,12.215,Walking
128.6558745,-12.416,1.937,0.592,12.58,Walking
128.6659375,-12.791,1.673,0.576,12.913,Walking
128.6759995,-13.27,1.428,0.51,13.356,Walking
128.6860625,-13.699,1.22,0.565,13.765,Walking
128.6961245,-13.788,1.034,0.661,13.843,Walking
128.7061875,-13.665,0.795,0.56,13.7,Walking
128.7162495,-13.469,0.61,0.373,13.488,Walking
128.7263123,-13.161,0.465,0.279,13.172,Walking
128.7363743,-12.758,0.332,0.204,12.764,Walking
128.7464373,-12.235,0.215,0.143,12.238,Walking
128.7564993,-11.672,0.162,0.131,11.674,Walking
128.7665623,-11.141,0.201,0.16,11.144,Walking
128.7766243,-10.646,0.263,0.19,10.651,Walking
128.7866873,-10.108,0.281,0.202,10.114,Walking
128.7967493,-9.536,0.305,0.157,9.542,Walking
128.8068123,-8.979,0.378,0.079,8.988,Walking
128.8168753,-8.456,0.459,0.002,8.469,Walking
128.8269373,-7.966,0.514,-0.079,7.983,Walking
128.8369993,-7.628,0.541,-0.18,7.65,Walking
128.8470623,-7.457,0.557,-0.288,7.483,Walking
128.8571243,-7.428,0.577,-0.312,7.457,Walking
128.8671873,-7.366,0.617,-0.252,7.396,Walking
128.8772503,-7.12,0.723,-0.151,7.158,Walking
128.8873123,-6.634,0.917,-0.027,6.697,Walking
128.8973753,-6.081,1.144,0.061,6.188,Walking
128.9074373,-5.5,1.358,0.15,5.667,Walking
128.9175003,-5.045,1.557,0.226,5.284,Walking
128.9275623,-4.899,1.671,0.267,5.183,Walking
128.9376253,-5.006,1.65,0.296,5.28,Walking
128.9476873,-5.376,1.519,0.338,5.597,Walking
128.9577503,-6.102,1.434,0.321,6.276,Walking
128.9678123,-7.082,1.389,0.306,7.224,Walking
128.9778753,-8.043,1.391,0.315,8.168,Walking
128.9879373,-8.944,1.403,0.317,9.059,Walking
128.9980003,-9.677,1.32,0.261,9.77,Walking
129.0080623,-10.276,1.183,0.153,10.345,Walking
129.0181253,-10.863,0.978,0.015,10.907,Walking
129.0281873,-11.284,0.743,-0.13,11.309,Walking
129.0382503,-11.653,0.557,-0.241,11.669,Walking
129.0483123,-11.992,0.417,-0.361,12.004,Walking
129.0583753,-12.218,0.353,-0.399,12.229,Walking
129.0684373,-12.321,0.429,-0.343,12.334,Walking
129.0785003,-12.253,0.538,-0.242,12.267,Walking
129.0885623,-12.014,0.627,-0.163,12.031,Walking
129.0986253,-11.601,0.677,-0.235,11.623,Walking
129.1086873,-11.171,0.656,-0.457,11.2,Walking
129.1187503,-10.977,0.563,-0.707,11.015,Walking
129.1288123,-10.977,0.478,-0.908,11.025,Walking
129.1388753,-10.997,0.409,-0.993,11.049,Walking
129.1489373,-11.083,0.384,-1.09,11.143,Walking
129.1590003,-11.064,0.428,-1.053,11.122,Walking
129.1690623,-10.625,0.509,-0.761,10.664,Walking
129.1791253,-10.045,0.605,-0.591,10.081,Walking
129.1891873,-9.617,0.692,-0.725,9.669,Walking
129.1992503,-9.326,0.751,-0.771,9.388,Walking
129.2093123,-9.114,0.836,-0.7,9.179,Walking
129.2193753,-9.101,0.913,-0.658,9.17,Walking
129.2294373,-9.273,0.961,-0.712,9.35,Walking
129.2395003,-9.566,0.973,-0.801,9.649,Walking
129.2495623,-9.901,0.939,-0.876,9.984,Walking
129.2596253,-10.254,0.901,-0.92,10.334,Walking
129.2696873,-10.472,0.901,-0.888,10.548,Walking
129.2797503,-10.338,0.927,-0.728,10.405,Walking
129.2898123,-9.994,1.006,-0.643,10.065,Walking
129.2998753,-9.549,1.094,-0.582,9.629,Walking
129.3099373,-9.03,1.196,-0.481,9.121,Walking
129.3200003,-8.547,1.335,-0.302,8.656,Walking
129.3300623,-8.203,1.486,-0.094,8.337,Walking
129.3401253,-8.059,1.598,0.067,8.216,Walking
129.3501883,-8.075,1.665,0.199,8.247,Walking
129.3602503,-8.253,1.737,0.307,8.44,Walking
129.3703133,-8.586,1.752,0.399,8.772,Walking
129.3803753,-8.914,1.704,0.484,9.089,Walking
129.3904383,-9.2,1.693,0.603,9.374,Walking
129.4005003,-9.507,1.734,0.753,9.693,Walking
129.4105633,-9.777,1.794,0.939,9.984,Walking
129.4206253,-10.003,1.878,1.136,10.241,Walking
129.4306883,-10.218,1.988,1.34,10.495,Walking
129.4407503,-10.418,2.154,1.514,10.746,Walking
129.4508133,-10.635,2.359,1.674,11.022,Walking
129.4608753,-10.821,2.571,1.785,11.264,Walking
129.4709383,-10.95,2.797,1.82,11.448,Walking
129.4810003,-10.961,2.985,1.767,11.497,Walking
129.4910633,-10.821,3.121,1.712,11.392,Walking
129.5011253,-10.634,3.308,1.662,11.26,Walking
129.5111883,-10.482,3.562,1.563,11.18,Walking
129.5212503,-10.31,3.726,1.379,11.049,Walking
129.5313133,-10.195,3.877,1.173,10.97,Walking
129.5413753,-10.054,4.036,1.059,10.886,Walking
129.5514383,-9.846,4.242,0.949,10.763,Walking
129.5615003,-9.714,4.463,0.794,10.72,Walking
129.5715633,-9.712,4.619,0.638,10.774,Walking
129.5816253,-9.953,4.684,0.511,11.012,Walking
129.5916883,-10.391,4.748,0.469,11.434,Walking
129.6017503,-10.896,4.857,0.509,11.94,Walking
129.6118133,-11.493,4.96,0.543,12.529,Walking
129.6218753,-12.072,5.003,0.561,13.08,Walking
129.6319383,-12.649,5.022,0.582,13.622,Walking
129.6420003,-13.245,4.999,0.591,14.17,Walking
129.6520633,-13.86,4.919,0.542,14.717,Walking
129.6621253,-14.439,4.805,0.493,15.225,Walking
129.6721883,-14.816,4.705,0.436,15.552,Walking
129.6822513,-14.93,4.62,0.404,15.634,Walking
129.6923133,-14.803,4.59,0.341,15.502,Walking
129.7023763,-14.455,4.684,0.319,15.199,Walking
129.7124383,-13.813,4.814,0.385,14.633,Walking
129.7225013,-12.883,4.862,0.442,13.777,Walking
129.7325629,-11.946,4.736,0.342,12.855,Walking
129.7426259,-11.292,4.451,0.139,12.138,Walking
129.7526879,-11.033,4.116,-0.038,11.776,Walking
129.7627509,-11.198,3.764,-0.137,11.815,Walking
129.7728129,-11.673,3.401,-0.192,12.16,Walking
129.7828759,-12.234,3.023,-0.254,12.604,Walking
129.7929379,-12.739,2.673,-0.337,13.021,Walking
129.8030009,-13.276,2.343,-0.446,13.489,Walking
129.8130629,-13.791,2.058,-0.471,13.951,Walking
129.8231259,-14.073,1.806,-0.443,14.195,Walking
129.8331879,-14.031,1.515,-0.439,14.119,Walking
129.8432509,-13.811,1.188,-0.548,13.873,Walking
129.8533129,-13.49,0.903,-0.632,13.535,Walking
129.8633759,-13.102,0.665,-0.617,13.133,Walking
129.8734379,-12.726,0.498,-0.516,12.746,Walking
129.8835009,-12.316,0.355,-0.346,12.326,Walking
129.8935629,-11.875,0.231,-0.123,11.878,Walking
129.9036259,-11.392,0.13,0.068,11.393,Walking
129.9136879,-10.974,0.084,0.211,10.977,Walking
129.9237509,-10.606,0.089,0.334,10.611,Walking
129.9338129,-9.971,0.001,0.355,9.977,Walking
129.9438759,-9.227,-0.036,0.277,9.231,Walking
129.9539389,-8.473,0.009,0.165,8.475,Walking
129.9640009,-7.829,0.175,0.138,7.832,Walking
129.9740639,-7.374,0.396,0.174,7.386,Walking
129.9841259,-7.137,0.564,0.225,7.163,Walking
129.9941889,-7.058,0.681,0.316,7.098,Walking
130.0042509,-7.001,0.703,0.425,7.049,Walking
130.0143139,-7.038,0.651,0.468,7.084,Walking
130.0243759,-7.213,0.631,0.422,7.252,Walking
130.0344389,-7.354,0.586,0.324,7.385,Walking
130.0445009,-7.533,0.554,0.224,7.557,Walking
